"","model.id","drug","time","volume","volume.normal"
"431","m.5215.33.1840","Doxorubicin",0,105.625,0
"432","m.5215.33.1840","Doxorubicin",3,105.625,0
"433","m.5215.33.1840","Doxorubicin",8,116.1875,0.1
"434","m.5215.33.1840","Doxorubicin",11,159.25,0.507692307692308
"435","m.5215.33.1840","Doxorubicin",14,171.5,0.623668639053254
"436","m.5215.33.1840","Doxorubicin",17,210.9375,0.997041420118343
"437","m.5215.33.1840","Doxorubicin",22,338.4375,2.20414201183432
"438","m.5215.33.1840","Doxorubicin",25,252.875,1.39408284023669
"439","m.5215.33.1840","Doxorubicin",28,324,2.06745562130178
"440","m.5215.33.1840","Doxorubicin",31,450,3.2603550295858
"441","m.5215.33.1840","Doxorubicin",35,383.5625,2.63136094674556
"442","m.5215.33.1840","Doxorubicin",39,383.5625,2.63136094674556
"443","m.5215.33.1840","Doxorubicin",44,406.125,2.84497041420118
"444","m.5215.33.1840","Doxorubicin",47,500,3.73372781065089
"445","m.5215.33.1840","Doxorubicin",50,500,3.73372781065089
"446","m.5215.33.1840","Doxorubicin",53,523.6875,3.95798816568047
"447","m.5215.33.1840","Doxorubicin",57,523.6875,3.95798816568047
"448","m.5656.5.1851","Control",0,90,0
"449","m.5656.5.1851","Control",3,108,0.2
"450","m.5656.5.1851","Control",11,240,1.66666666666667
"451","m.5656.5.1851","Control",18,303.75,2.375
"452","m.5656.5.1851","Control",21,425,3.72222222222222
"453","m.5656.5.1851","Control",25,661.25,6.34722222222222
"454","m.5656.5.1851","Control",28,756,7.4
"455","m.5656.5.1851","Control",32,450,4
"456","m.5656.5.1851","Control",35,450,4
"457","m.5082.12.1851","Cisplatin",0,105.625,0
"458","m.5082.12.1851","Cisplatin",3,105.625,0
"459","m.5082.12.1851","Cisplatin",7,171.5,0.623668639053254
"460","m.5082.12.1851","Cisplatin",10,256,1.42366863905325
"461","m.5082.12.1851","Cisplatin",14,159.25,0.507692307692308
"462","m.5082.12.1851","Cisplatin",17,147,0.391715976331361
"463","m.5082.12.1851","Cisplatin",21,171.5,0.623668639053254
"464","m.5082.12.1851","Cisplatin",24,196.875,0.863905325443787
"465","m.5082.12.1851","Cisplatin",28,159.25,0.507692307692308
"466","m.5082.12.1851","Cisplatin",31,159.25,0.507692307692308
"467","m.5082.12.1851","Cisplatin",36,182.8125,0.730769230769231
"468","m.5082.12.1851","Cisplatin",39,270.75,1.56331360946746
"469","m.5082.12.1851","Cisplatin",42,198.6875,0.881065088757396
"470","m.5082.12.1851","Cisplatin",45,126.75,0.2
"471","m.5082.12.1851","Cisplatin",49,24,-0.772781065088757
"472","m.5082.12.1851","Cisplatin",52,52.9375,-0.498816568047337
"473","m.5082.12.1851","Cisplatin",56,18.375,-0.82603550295858
"474","m.5082.12.1851","Cisplatin",59,13.5,-0.872189349112426
"475","m.5082.12.1851","Cisplatin",63,13.5,-0.872189349112426
"476","m.5082.12.1851","Cisplatin",66,18.375,-0.82603550295858
"477","m.5082.12.1851","Cisplatin",71,0.5,-0.995266272189349
"478","m.5082.12.1851","Cisplatin",74,0.5,-0.995266272189349
"479","m.5082.12.1851","Cisplatin",77,0.5,-0.995266272189349
"480","m.5082.12.1851","Cisplatin",80,0.5,-0.995266272189349
"481","m.5082.12.1851","Cisplatin",84,0.5,-0.995266272189349
"482","m.5082.12.1851","Cisplatin",87,0.0625,-0.999408284023669
"483","m.5082.12.1851","Cisplatin",92,0,-1
"484","m.5659.19.1851","Gemcitabine",0,137.3125,0
"485","m.5659.19.1851","Gemcitabine",3,108,-0.213472917614929
"486","m.5659.19.1851","Gemcitabine",7,159.25,0.159763313609467
"487","m.5659.19.1851","Gemcitabine",10,196.875,0.433773327264452
"488","m.5659.19.1851","Gemcitabine",15,159.25,0.159763313609467
"489","m.5659.19.1851","Gemcitabine",18,252.875,0.841602184797451
"490","m.5659.19.1851","Gemcitabine",21,289,1.10468821119709
"491","m.5659.19.1851","Gemcitabine",29,344.25,1.50705507510241
"492","m.5659.19.1851","Gemcitabine",36,270.9375,0.973145197997269
"493","m.5081.26.1851","Paclitaxel",0,134.75,0
"494","m.5081.26.1851","Paclitaxel",3,162.5625,0.206400742115028
"495","m.5081.26.1851","Paclitaxel",8,248.1875,0.841836734693878
"496","m.5081.26.1851","Paclitaxel",11,90,-0.332096474953618
"497","m.5081.26.1851","Paclitaxel",14,99,-0.26530612244898
"498","m.5081.26.1851","Paclitaxel",17,90,-0.332096474953618
"499","m.5081.26.1851","Paclitaxel",21,180.625,0.340445269016698
"500","m.5081.26.1851","Paclitaxel",24,116.1875,-0.137755102040816
"501","m.5081.26.1851","Paclitaxel",29,198.6875,0.474489795918367
"502","m.5081.26.1851","Paclitaxel",35,252.875,0.876623376623377
"503","m.5081.26.1851","Paclitaxel",38,252.875,0.876623376623377
"504","m.5081.26.1851","Paclitaxel",43,263.25,0.953617810760668
"505","m.5081.26.1851","Paclitaxel",49,270.9375,1.01066790352505
"506","m.5081.26.1851","Paclitaxel",52,263.25,0.953617810760668
"507","m.5081.26.1851","Paclitaxel",57,303.75,1.25417439703154
"508","m.5658.33.1851","Doxorubicin",0,105.625,0
"509","m.5658.33.1851","Doxorubicin",3,134.75,0.275739644970414
"510","m.5658.33.1851","Doxorubicin",7,75.625,-0.284023668639053
"511","m.5658.33.1851","Doxorubicin",10,90,-0.14792899408284
"512","m.5658.33.1851","Doxorubicin",15,122.5,0.159763313609467
"513","m.5658.33.1851","Doxorubicin",18,192,0.817751479289941
"514","m.5658.33.1851","Doxorubicin",21,192,0.817751479289941
"515","m.5658.33.1851","Doxorubicin",29,154.6875,0.464497041420118
"516","m.5273.5.1863","Control",0,75.625,0
"517","m.5273.5.1863","Control",4,307.0625,3.0603305785124
"518","m.5273.5.1863","Control",7,425,4.6198347107438
"519","m.5273.5.1863","Control",11,781.25,9.33057851239669
"520","m.5273.5.1863","Control",14,898.4375,10.8801652892562
"521","m.5273.5.1863","Control",19,1372,17.1421487603306
"522","m.5273.5.1863","Control",22,2296.875,29.3719008264463
"523","m.5268.12.1863","Cisplatin",0,105.625,0
"524","m.5268.12.1863","Cisplatin",2,140.625,0.331360946745562
"525","m.5268.12.1863","Cisplatin",6,196.875,0.863905325443787
"526","m.5268.12.1863","Cisplatin",9,83.1875,-0.212426035502959
"527","m.5268.12.1863","Cisplatin",13,56.25,-0.467455621301775
"528","m.5268.12.1863","Cisplatin",16,43.75,-0.585798816568047
"529","m.5268.12.1863","Cisplatin",20,18.375,-0.82603550295858
"530","m.5268.12.1863","Cisplatin",23,18.375,-0.82603550295858
"531","m.5268.12.1863","Cisplatin",28,18.375,-0.82603550295858
"532","m.5268.12.1863","Cisplatin",31,18.375,-0.82603550295858
"533","m.5268.12.1863","Cisplatin",34,13.5,-0.872189349112426
"534","m.5268.12.1863","Cisplatin",37,13.5,-0.872189349112426
"535","m.5268.12.1863","Cisplatin",42,13.5,-0.872189349112426
"536","m.5268.12.1863","Cisplatin",45,56.25,-0.467455621301775
"537","m.5268.12.1863","Cisplatin",48,13.5,-0.872189349112426
"538","m.5268.12.1863","Cisplatin",51,75.625,-0.284023668639053
"539","m.5268.12.1863","Cisplatin",55,159.25,0.507692307692308
"540","m.5268.12.1863","Cisplatin",63,361,2.41775147928994
"541","m.5268.12.1863","Cisplatin",66,514.25,3.86863905325444
"542","m.5268.12.1863","Cisplatin",69,612,4.79408284023669
"543","m.5268.12.1863","Cisplatin",72,635.25,5.01420118343195
"544","m.5268.12.1863","Cisplatin",76,1093.5,9.35266272189349
"545","m.5274.19.1863","Gemcitabine",0,108,0
"546","m.5274.19.1863","Gemcitabine",4,116.1875,0.0758101851851852
"547","m.5274.19.1863","Gemcitabine",7,122.5,0.134259259259259
"548","m.5274.19.1863","Gemcitabine",11,56.25,-0.479166666666667
"549","m.5274.19.1863","Gemcitabine",14,28,-0.740740740740741
"550","m.5274.19.1863","Gemcitabine",18,13.5,-0.875
"551","m.5274.19.1863","Gemcitabine",21,13.5,-0.875
"552","m.5274.19.1863","Gemcitabine",26,4,-0.962962962962963
"553","m.5274.19.1863","Gemcitabine",29,4,-0.962962962962963
"554","m.5274.19.1863","Gemcitabine",32,4,-0.962962962962963
"555","m.5274.19.1863","Gemcitabine",35,4,-0.962962962962963
"556","m.5274.19.1863","Gemcitabine",40,4,-0.962962962962963
"557","m.5274.19.1863","Gemcitabine",43,0.5,-0.99537037037037
"558","m.5274.19.1863","Gemcitabine",46,0.5,-0.99537037037037
"559","m.5274.19.1863","Gemcitabine",49,0.5,-0.99537037037037
"560","m.5274.19.1863","Gemcitabine",53,0.5,-0.99537037037037
"561","m.5270.26.1863","Paclitaxel",0,90,0
"562","m.5270.26.1863","Paclitaxel",4,105.625,0.173611111111111
"563","m.5270.26.1863","Paclitaxel",7,182.8125,1.03125
"564","m.5270.26.1863","Paclitaxel",11,198.6875,1.20763888888889
"565","m.5270.26.1863","Paclitaxel",14,182.8125,1.03125
"566","m.5270.26.1863","Paclitaxel",19,56.25,-0.375
"567","m.5270.26.1863","Paclitaxel",22,240,1.66666666666667
"568","m.5270.26.1863","Paclitaxel",25,99,0.1
"569","m.5270.26.1863","Paclitaxel",28,62.5,-0.305555555555556
"570","m.5270.26.1863","Paclitaxel",33,60.5,-0.327777777777778
"571","m.5270.26.1863","Paclitaxel",36,28,-0.688888888888889
"572","m.5270.26.1863","Paclitaxel",39,28,-0.688888888888889
"573","m.5270.26.1863","Paclitaxel",42,13.5,-0.85
"574","m.5270.26.1863","Paclitaxel",46,13.5,-0.85
"575","m.5270.26.1863","Paclitaxel",54,13.5,-0.85
"576","m.5269.33.1863","Doxorubicin",0,108,0
"577","m.5269.33.1863","Doxorubicin",3,224,1.07407407407407
"578","m.5269.33.1863","Doxorubicin",7,303.75,1.8125
"579","m.5269.33.1863","Doxorubicin",10,425,2.93518518518519
"580","m.5269.33.1863","Doxorubicin",15,475,3.39814814814815
"581","m.5269.33.1863","Doxorubicin",18,727.375,5.7349537037037
"582","m.5269.33.1863","Doxorubicin",21,756,6
"583","m.5269.33.1863","Doxorubicin",24,1029,8.52777777777778
"584","m.5269.33.1863","Doxorubicin",29,1156.375,9.70717592592593
"585","m.5269.33.1863","Doxorubicin",32,1406.25,12.0208333333333
"586","m.5269.33.1863","Doxorubicin",35,1406.25,12.0208333333333
"587","m.5205.5.1868","Control",0,99,0
"588","m.5205.5.1868","Control",3,182.8125,0.846590909090909
"589","m.5205.5.1868","Control",7,263.25,1.65909090909091
"590","m.5205.5.1868","Control",10,208,1.1010101010101
"591","m.5205.5.1868","Control",14,208,1.1010101010101
"592","m.5205.5.1868","Control",17,210.9375,1.13068181818182
"593","m.5205.5.1868","Control",21,224,1.26262626262626
"594","m.5205.5.1868","Control",24,375,2.78787878787879
"595","m.5205.5.1868","Control",28,400,3.04040404040404
"596","m.5205.5.1868","Control",31,468.5625,3.73295454545455
"597","m.5205.5.1868","Control",36,628.1875,5.34532828282828
"598","m.5205.5.1868","Control",39,684,5.90909090909091
"599","m.5205.5.1868","Control",42,781.25,6.89141414141414
"600","m.5205.5.1868","Control",45,1002.375,9.125
"601","m.5205.5.1868","Control",49,1176,10.8787878787879
"602","m.5208.12.1868","Cisplatin",0,72,0
"603","m.5208.12.1868","Cisplatin",3,45.5625,-0.3671875
"604","m.5208.12.1868","Cisplatin",8,52.9375,-0.264756944444444
"605","m.5208.12.1868","Cisplatin",11,50,-0.305555555555556
"606","m.5208.12.1868","Cisplatin",14,37.5,-0.479166666666667
"607","m.5208.12.1868","Cisplatin",17,18.375,-0.744791666666667
"608","m.5208.12.1868","Cisplatin",21,43.75,-0.392361111111111
"609","m.5208.12.1868","Cisplatin",24,13.5,-0.8125
"610","m.5208.12.1868","Cisplatin",29,13.5,-0.8125
"611","m.5208.12.1868","Cisplatin",32,4,-0.944444444444444
"612","m.5208.12.1868","Cisplatin",35,4,-0.944444444444444
"613","m.5208.12.1868","Cisplatin",43,0.5,-0.993055555555556
"614","m.5208.12.1868","Cisplatin",50,0.0625,-0.999131944444444
"615","m.5208.12.1868","Cisplatin",53,0,-1
"1100","m.5203.19.1868","Gemcitabine",0,137.3125,0
"2100","m.5203.19.1868","Gemcitabine",4,126.75,-0.0769230769230769
"3100","m.5203.19.1868","Gemcitabine",7,171.5,0.248975876194811
"910","m.5203.19.1868","Gemcitabine",12,40.5,-0.705052344105599
"4100","m.5203.19.1868","Gemcitabine",12,171.5,0.248975876194811
"1010","m.5203.19.1868","Gemcitabine",15,68.0625,-0.504324078288575
"5100","m.5203.19.1868","Gemcitabine",15,240,0.747837960855712
"1110","m.5203.19.1868","Gemcitabine",18,28,-0.7960855712335
"616","m.5203.19.1868","Gemcitabine",18,240,0.747837960855712
"1210","m.5203.19.1868","Gemcitabine",26,4,-0.970869367319071
"710","m.5203.19.1868","Gemcitabine",26,475,2.45926263086026
"1310","m.5203.19.1868","Gemcitabine",33,4,-0.970869367319071
"810","m.5203.19.1868","Gemcitabine",33,383.5625,1.79335457441966
"1101","m.5202.26.1868","Paclitaxel",0,126.75,0
"2101","m.5202.26.1868","Paclitaxel",3,83.1875,-0.343688362919132
"3101","m.5202.26.1868","Paclitaxel",8,52.9375,-0.582347140039448
"4101","m.5202.26.1868","Paclitaxel",11,40.5,-0.680473372781065
"5101","m.5202.26.1868","Paclitaxel",14,75.625,-0.403353057199211
"617","m.5202.26.1868","Paclitaxel",17,45.5625,-0.640532544378698
"711","m.5202.26.1868","Paclitaxel",21,24,-0.810650887573965
"811","m.5202.26.1868","Paclitaxel",24,4,-0.968441814595661
"911","m.5202.26.1868","Paclitaxel",29,40.5,-0.680473372781065
"1011","m.5202.26.1868","Paclitaxel",32,52.9375,-0.582347140039448
"1111","m.5202.26.1868","Paclitaxel",35,35.4375,-0.720414201183432
"1211","m.5202.26.1868","Paclitaxel",43,4,-0.968441814595661
"1311","m.5202.26.1868","Paclitaxel",50,4,-0.968441814595661
"1410","m.5202.26.1868","Paclitaxel",53,4,-0.968441814595661
"1510","m.5202.26.1868","Paclitaxel",60,4,-0.968441814595661
"1610","m.5202.26.1868","Paclitaxel",64,4,-0.968441814595661
"1710","m.5202.26.1868","Paclitaxel",67,4,-0.968441814595661
"1102","m.5151.5.1876","Control",0,137.3125,0
"2102","m.5151.5.1876","Control",3,171.5,0.248975876194811
"3102","m.5151.5.1876","Control",7,134.75,-0.0186618115612198
"4102","m.5151.5.1876","Control",10,159.25,0.159763313609467
"5102","m.5151.5.1876","Control",14,171.5,0.248975876194811
"618","m.5151.5.1876","Control",17,240,0.747837960855712
"712","m.5151.5.1876","Control",29,240,0.747837960855712
"812","m.5151.5.1876","Control",31,256,0.864360491579427
"912","m.5151.5.1876","Control",35,307.0625,1.2362312243969
"1012","m.5151.5.1876","Control",38,344.25,1.50705507510241
"1112","m.5151.5.1876","Control",42,383.5625,1.79335457441966
"1212","m.5151.5.1876","Control",45,544.5,2.9654073736914
"1312","m.5151.5.1876","Control",49,450,2.27719617660446
"1411","m.5151.5.1876","Control",52,605,3.40600819299044
"1511","m.5151.5.1876","Control",57,665.5,3.84660901228949
"1611","m.5151.5.1876","Control",60,665.5,3.84660901228949
"1711","m.5151.5.1876","Control",63,665.5,3.84660901228949
"1810","m.5151.5.1876","Control",66,665.5,3.84660901228949
"1103","m.5140.12.1876","Cisplatin",0,108,0
"2103","m.5140.12.1876","Cisplatin",3,83.1875,-0.22974537037037
"3103","m.5140.12.1876","Cisplatin",7,50,-0.537037037037037
"4103","m.5140.12.1876","Cisplatin",10,28,-0.740740740740741
"5103","m.5140.12.1876","Cisplatin",14,13.5,-0.875
"619","m.5140.12.1876","Cisplatin",17,13.5,-0.875
"713","m.5140.12.1876","Cisplatin",21,13.5,-0.875
"813","m.5140.12.1876","Cisplatin",24,4,-0.962962962962963
"913","m.5140.12.1876","Cisplatin",28,0.5,-0.99537037037037
"1013","m.5140.12.1876","Cisplatin",31,0.5,-0.99537037037037
"1113","m.5140.12.1876","Cisplatin",35,0.5,-0.99537037037037
"1213","m.5140.12.1876","Cisplatin",38,0.5,-0.99537037037037
"1313","m.5140.12.1876","Cisplatin",42,0.5,-0.99537037037037
"1412","m.5140.12.1876","Cisplatin",45,0.5,-0.99537037037037
"1512","m.5140.12.1876","Cisplatin",57,0.5,-0.99537037037037
"1612","m.5140.12.1876","Cisplatin",59,0.5,-0.99537037037037
"1712","m.5140.12.1876","Cisplatin",63,0.0625,-0.999421296296296
"1811","m.5140.12.1876","Cisplatin",66,0.0625,-0.999421296296296
"1910","m.5140.12.1876","Cisplatin",70,0.0625,-0.999421296296296
"2010","m.5140.12.1876","Cisplatin",73,0.0625,-0.999421296296296
"2110","m.5140.12.1876","Cisplatin",77,0,-1
"2210","m.5140.12.1876","Cisplatin",80,0,-1
"1104","m.5039.19.1876","Gemcitabine",0,105.625,0
"2104","m.5039.19.1876","Gemcitabine",3,72,-0.318343195266272
"3104","m.5039.19.1876","Gemcitabine",7,60.5,-0.427218934911243
"4104","m.5039.19.1876","Gemcitabine",10,62.5,-0.408284023668639
"5104","m.5039.19.1876","Gemcitabine",14,40.5,-0.616568047337278
"620","m.5039.19.1876","Gemcitabine",17,105.625,0
"714","m.5039.19.1876","Gemcitabine",21,62.5,-0.408284023668639
"814","m.5039.19.1876","Gemcitabine",24,90,-0.14792899408284
"914","m.5039.19.1876","Gemcitabine",28,56.25,-0.467455621301775
"1014","m.5039.19.1876","Gemcitabine",31,62.5,-0.408284023668639
"1114","m.5039.19.1876","Gemcitabine",35,81,-0.233136094674556
"1214","m.5039.19.1876","Gemcitabine",38,99,-0.0627218934911243
"1314","m.5039.19.1876","Gemcitabine",42,99,-0.0627218934911243
"1413","m.5039.19.1876","Gemcitabine",45,105.625,0
"1513","m.5039.19.1876","Gemcitabine",57,134.75,0.275739644970414
"1613","m.5039.19.1876","Gemcitabine",59,159.25,0.507692307692308
"1713","m.5039.19.1876","Gemcitabine",63,147,0.391715976331361
"1812","m.5039.19.1876","Gemcitabine",66,75.625,-0.284023668639053
"1911","m.5039.19.1876","Gemcitabine",70,137.3125,0.3
"2011","m.5039.19.1876","Gemcitabine",73,196.875,0.863905325443787
"2111","m.5039.19.1876","Gemcitabine",77,240,1.27218934911243
"1105","m.5147.26.1876","Paclitaxel",0,303.75,0
"2105","m.5147.26.1876","Paclitaxel",4,263.25,-0.133333333333333
"3105","m.5147.26.1876","Paclitaxel",7,256,-0.157201646090535
"4105","m.5147.26.1876","Paclitaxel",11,154.6875,-0.490740740740741
"5105","m.5147.26.1876","Paclitaxel",14,137.3125,-0.547942386831276
"621","m.5147.26.1876","Paclitaxel",18,56.25,-0.814814814814815
"715","m.5147.26.1876","Paclitaxel",21,75.625,-0.751028806584362
"815","m.5147.26.1876","Paclitaxel",26,21.4375,-0.929423868312757
"915","m.5147.26.1876","Paclitaxel",29,32,-0.894650205761317
"1015","m.5147.26.1876","Paclitaxel",32,40.5,-0.866666666666667
"1115","m.5147.26.1876","Paclitaxel",35,40.5,-0.866666666666667
"1215","m.5147.26.1876","Paclitaxel",40,18.375,-0.939506172839506
"1315","m.5147.26.1876","Paclitaxel",43,13.5,-0.955555555555556
"1414","m.5147.26.1876","Paclitaxel",46,4,-0.986831275720165
"1514","m.5147.26.1876","Paclitaxel",49,4,-0.986831275720165
"1614","m.5147.26.1876","Paclitaxel",53,4,-0.986831275720165
"1714","m.5147.26.1876","Paclitaxel",61,4,-0.986831275720165
"1813","m.5147.26.1876","Paclitaxel",64,0.5,-0.998353909465021
"1912","m.5147.26.1876","Paclitaxel",67,0.5,-0.998353909465021
"2012","m.5147.26.1876","Paclitaxel",70,0.5,-0.998353909465021
"2112","m.5147.26.1876","Paclitaxel",74,0.5,-0.998353909465021
"2211","m.5147.26.1876","Paclitaxel",77,0.5,-0.998353909465021
"2310","m.5147.26.1876","Paclitaxel",81,0.5,-0.998353909465021
"1106","m.5152.33.1876","Doxorubicin",0,514.25,0
"2106","m.5152.33.1876","Doxorubicin",3,595.125,0.157267865824016
"3106","m.5152.33.1876","Doxorubicin",8,576,0.120077783179387
"4106","m.5152.33.1876","Doxorubicin",11,781.25,0.519202722411279
"5106","m.5152.33.1876","Doxorubicin",14,802.75,0.561011181332037
"622","m.5152.33.1876","Doxorubicin",17,887.25,0.725328147788041
"716","m.5152.33.1876","Doxorubicin",22,468.5625,-0.0888429752066116
"816","m.5152.33.1876","Doxorubicin",25,574.75,0.117647058823529
"916","m.5152.33.1876","Doxorubicin",28,574.75,0.117647058823529
"1016","m.5152.33.1876","Doxorubicin",31,514.25,0
"1116","m.5152.33.1876","Doxorubicin",35,496.125,-0.0352455031599417
"1216","m.5152.33.1876","Doxorubicin",39,496.125,-0.0352455031599417
"1316","m.5152.33.1876","Doxorubicin",44,496.125,-0.0352455031599417
"1415","m.5152.33.1876","Doxorubicin",47,544.5,0.0588235294117647
"1515","m.5152.33.1876","Doxorubicin",50,703.125,0.367282450170151
"1615","m.5152.33.1876","Doxorubicin",53,500,-0.0277102576567817
"1715","m.5152.33.1876","Doxorubicin",57,574.75,0.117647058823529
"1107","m.5366.5.1882","Control",0,99,0
"2107","m.5366.5.1882","Control",3,134.75,0.361111111111111
"3107","m.5366.5.1882","Control",8,325,2.28282828282828
"4107","m.5366.5.1882","Control",11,350,2.53535353535354
"5107","m.5366.5.1882","Control",14,400,3.04040404040404
"623","m.5366.5.1882","Control",17,595.125,5.01136363636364
"717","m.5366.5.1882","Control",22,760.5,6.68181818181818
"817","m.5366.5.1882","Control",25,1156.375,10.6805555555556
"917","m.5366.5.1882","Control",28,1078,9.88888888888889
"1108","m.5364.12.1882","Cisplatin",0,159.25,0
"2108","m.5364.12.1882","Cisplatin",3,147,-0.0769230769230769
"3108","m.5364.12.1882","Cisplatin",7,134.75,-0.153846153846154
"4108","m.5364.12.1882","Cisplatin",10,60.5,-0.620094191522763
"5108","m.5364.12.1882","Cisplatin",15,28,-0.824175824175824
"624","m.5364.12.1882","Cisplatin",18,13.5,-0.915227629513344
"718","m.5364.12.1882","Cisplatin",21,0.5,-0.996860282574568
"818","m.5364.12.1882","Cisplatin",24,0.5,-0.996860282574568
"918","m.5364.12.1882","Cisplatin",29,0.0625,-0.999607535321821
"1017","m.5364.12.1882","Cisplatin",32,0,-1
"1117","m.5364.12.1882","Cisplatin",35,0,-1
"1217","m.5364.12.1882","Cisplatin",38,0,-1
"1317","m.5364.12.1882","Cisplatin",42,0,-1
"1416","m.5364.12.1882","Cisplatin",50,0,-1
"1516","m.5364.12.1882","Cisplatin",53,0,-1
"1109","m.5369.19.1882","Gemcitabine",0,75.625,0
"2109","m.5369.19.1882","Gemcitabine",3,116.1875,0.536363636363636
"3109","m.5369.19.1882","Gemcitabine",7,137.3125,0.815702479338843
"4109","m.5369.19.1882","Gemcitabine",10,159.25,1.10578512396694
"5109","m.5369.19.1882","Gemcitabine",14,224,1.96198347107438
"625","m.5369.19.1882","Gemcitabine",17,208,1.7504132231405
"719","m.5369.19.1882","Gemcitabine",22,270.9375,2.58264462809917
"819","m.5369.19.1882","Gemcitabine",25,324,3.28429752066116
"919","m.5369.19.1882","Gemcitabine",28,364.5,3.8198347107438
"1018","m.5369.19.1882","Gemcitabine",31,364.5,3.8198347107438
"1118","m.5369.19.1882","Gemcitabine",35,270.9375,2.58264462809917
"1218","m.5369.19.1882","Gemcitabine",38,256,2.38512396694215
"1318","m.5369.19.1882","Gemcitabine",42,210.9375,1.78925619834711
"1417","m.5369.19.1882","Gemcitabine",45,240,2.17355371900826
"1517","m.5369.19.1882","Gemcitabine",49,289,2.82148760330579
"1616","m.5369.19.1882","Gemcitabine",52,196.875,1.60330578512397
"1119","m.5365.26.1882","Paclitaxel",0,126.75,0
"2113","m.5365.26.1882","Paclitaxel",4,116.1875,-0.0833333333333333
"3110","m.5365.26.1882","Paclitaxel",7,126.75,0
"4110","m.5365.26.1882","Paclitaxel",11,137.3125,0.0833333333333333
"5110","m.5365.26.1882","Paclitaxel",14,116.1875,-0.0833333333333333
"626","m.5365.26.1882","Paclitaxel",19,45.5625,-0.640532544378698
"720","m.5365.26.1882","Paclitaxel",22,50,-0.605522682445759
"820","m.5365.26.1882","Paclitaxel",25,40.5,-0.680473372781065
"920","m.5365.26.1882","Paclitaxel",28,40.5,-0.680473372781065
"1019","m.5365.26.1882","Paclitaxel",33,18.375,-0.855029585798817
"1120","m.5365.26.1882","Paclitaxel",36,18.375,-0.855029585798817
"1219","m.5365.26.1882","Paclitaxel",39,13.5,-0.893491124260355
"1319","m.5365.26.1882","Paclitaxel",42,13.5,-0.893491124260355
"1418","m.5365.26.1882","Paclitaxel",46,13.5,-0.893491124260355
"1518","m.5365.26.1882","Paclitaxel",54,28,-0.779092702169625
"1121","m.5554.33.1882","Doxorubicin",0,105.625,0
"2114","m.5554.33.1882","Doxorubicin",3,90,-0.14792899408284
"3111","m.5554.33.1882","Doxorubicin",7,105.625,0
"4111","m.5554.33.1882","Doxorubicin",10,99,-0.0627218934911243
"5111","m.5554.33.1882","Doxorubicin",14,60.5,-0.427218934911243
"627","m.5554.33.1882","Doxorubicin",17,40.5,-0.616568047337278
"721","m.5554.33.1882","Doxorubicin",21,4,-0.962130177514793
"821","m.5554.33.1882","Doxorubicin",24,0.5,-0.995266272189349
"921","m.5554.33.1882","Doxorubicin",29,0.5,-0.995266272189349
"1020","m.5554.33.1882","Doxorubicin",32,0.0625,-0.999408284023669
"1122","m.5554.33.1882","Doxorubicin",35,0.0625,-0.999408284023669
"1220","m.5554.33.1882","Doxorubicin",38,0.0625,-0.999408284023669
"1320","m.5554.33.1882","Doxorubicin",42,0.0625,-0.999408284023669
"1419","m.5554.33.1882","Doxorubicin",45,0.0625,-0.999408284023669
"1519","m.5554.33.1882","Doxorubicin",49,0.0625,-0.999408284023669
"1123","m.5487.5.1886","Control",0,83.1875,0
"2115","m.5487.5.1886","Control",3,159.25,0.91435011269722
"3112","m.5487.5.1886","Control",6,196.875,1.36664162283997
"4112","m.5487.5.1886","Control",9,224,1.69271224643125
"5112","m.5487.5.1886","Control",13,307.0625,2.69120961682945
"628","m.5487.5.1886","Control",21,500,5.01051840721262
"722","m.5487.5.1886","Control",24,661.25,6.94891059353869
"822","m.5487.5.1886","Control",27,727.375,7.74380165289256
"922","m.5487.5.1886","Control",30,720,7.65514650638618
"1021","m.5487.5.1886","Control",34,864,9.38617580766341
"1124","m.5487.5.1886","Control",37,1274,14.3148009015778
"1125","m.5037.12.1886","Cisplatin",0,90,0
"2116","m.5037.12.1886","Cisplatin",2,137.3125,0.525694444444444
"3113","m.5037.12.1886","Cisplatin",4,182.8125,1.03125
"4113","m.5037.12.1886","Cisplatin",8,147,0.633333333333333
"5113","m.5037.12.1886","Cisplatin",10,252.875,1.80972222222222
"629","m.5037.12.1886","Cisplatin",14,406.125,3.5125
"723","m.5037.12.1886","Cisplatin",17,406.125,3.5125
"823","m.5037.12.1886","Cisplatin",21,500,4.55555555555556
"923","m.5037.12.1886","Cisplatin",24,551.25,5.125
"1022","m.5037.12.1886","Cisplatin",28,727.375,7.08194444444444
"1126","m.5037.12.1886","Cisplatin",31,971.75,9.79722222222222
"1221","m.5037.12.1886","Cisplatin",35,1225,12.6111111111111
"1321","m.5037.12.1886","Cisplatin",38,1372,14.2444444444444
"1420","m.5037.12.1886","Cisplatin",42,1518.75,15.875
"1127","m.4714.19.1886","Gemcitabine",0,126.75,0
"2117","m.4714.19.1886","Gemcitabine",4,126.75,0
"3114","m.4714.19.1886","Gemcitabine",7,252.875,0.995069033530572
"4114","m.4714.19.1886","Gemcitabine",11,116.1875,-0.0833333333333333
"5114","m.4714.19.1886","Gemcitabine",14,210.9375,0.664201183431953
"630","m.4714.19.1886","Gemcitabine",18,182.8125,0.442307692307692
