"","batch.name","model.id","type"
"505","X-3503.BKM120 + encorafenib","X.3503.BK20.enib","treatment"
"506","X-3503.BKM120 + encorafenib","X.3503.uned","control"
"507","X-3503.CGM097","X.3503.CG97","treatment"
"508","X-3503.CGM097","X.3503.uned","control"
"509","X-3503.dacarbazine","X.3503.dane","treatment"
"510","X-3503.dacarbazine","X.3503.uned","control"
"511","X-3503.encorafenib","X.3503.enib","treatment"
"512","X-3503.encorafenib","X.3503.uned","control"
"513","X-3503.encorafenib + binimetinib","X.3503.enib.biib","treatment"
"514","X-3503.encorafenib + binimetinib","X.3503.uned","control"
"515","X-3503.LDE225","X.3503.LD25","treatment"
"516","X-3503.LDE225","X.3503.uned","control"
"517","X-3503.LDK378","X.3503.LD78","treatment"
"518","X-3503.LDK378","X.3503.uned","control"
"519","X-3503.LEE011","X.3503.LE11","treatment"
"520","X-3503.LEE011","X.3503.uned","control"
"521","X-3503.LEE011 + encorafenib","X.3503.LE11.enib","treatment"
"522","X-3503.LEE011 + encorafenib","X.3503.uned","control"
"523","X-3503.LGW813","X.3503.LG13","treatment"
"524","X-3503.LGW813","X.3503.uned","control"
"525","X-3503.TAS266","X.3503.TA66","treatment"
"526","X-3503.TAS266","X.3503.uned","control"
"527","X-3503.WNT974","X.3503.WN74","treatment"
"528","X-3503.WNT974","X.3503.uned","control"
"529","X-3676.binimetinib","X.3676.biib","treatment"
"530","X-3676.binimetinib","X.3676.uned","control"
"531","X-3676.BKM120","X.3676.BK20","treatment"
"532","X-3676.BKM120","X.3676.uned","control"
"533","X-3676.BKM120 + encorafenib","X.3676.BK20.enib","treatment"
"534","X-3676.BKM120 + encorafenib","X.3676.uned","control"
"535","X-3676.CGM097","X.3676.CG97","treatment"
"536","X-3676.CGM097","X.3676.uned","control"
"537","X-3676.dacarbazine","X.3676.dane","treatment"
"538","X-3676.dacarbazine","X.3676.uned","control"
"539","X-3676.encorafenib","X.3676.enib","treatment"
"540","X-3676.encorafenib","X.3676.uned","control"
"541","X-3676.encorafenib + binimetinib","X.3676.enib.biib","treatment"
"542","X-3676.encorafenib + binimetinib","X.3676.uned","control"
"543","X-3676.LDE225","X.3676.LD25","treatment"
"544","X-3676.LDE225","X.3676.uned","control"
"545","X-3676.LDK378","X.3676.LD78","treatment"
"546","X-3676.LDK378","X.3676.uned","control"
"547","X-3676.LEE011","X.3676.LE11","treatment"
"548","X-3676.LEE011","X.3676.uned","control"
"549","X-3676.LEE011 + encorafenib","X.3676.LE11.enib","treatment"
"550","X-3676.LEE011 + encorafenib","X.3676.uned","control"
"551","X-3676.LGW813","X.3676.LG13","treatment"
"552","X-3676.LGW813","X.3676.uned","control"
"553","X-3676.TAS266","X.3676.TA66","treatment"
"554","X-3676.TAS266","X.3676.uned","control"
"555","X-3676.WNT974","X.3676.WN74","treatment"
"556","X-3676.WNT974","X.3676.uned","control"
"557","X-3746.binimetinib","X.3746.biib","treatment"
"558","X-3746.binimetinib","X.3746.uned","control"
"559","X-3746.BKM120","X.3746.BK20","treatment"
"560","X-3746.BKM120","X.3746.uned","control"
"561","X-3746.BKM120 + encorafenib","X.3746.BK20.enib","treatment"
"562","X-3746.BKM120 + encorafenib","X.3746.uned","control"
"563","X-3746.CGM097","X.3746.CG97","treatment"
"564","X-3746.CGM097","X.3746.uned","control"
"565","X-3746.dacarbazine","X.3746.dane","treatment"
"566","X-3746.dacarbazine","X.3746.uned","control"
"567","X-3746.encorafenib","X.3746.enib","treatment"
"568","X-3746.encorafenib","X.3746.uned","control"
"569","X-3746.encorafenib + binimetinib","X.3746.enib.biib","treatment"
"570","X-3746.encorafenib + binimetinib","X.3746.uned","control"
"571","X-3746.LDE225","X.3746.LD25","treatment"
"572","X-3746.LDE225","X.3746.uned","control"
"573","X-3746.LDK378","X.3746.LD78","treatment"
"574","X-3746.LDK378","X.3746.uned","control"
"575","X-3746.LEE011","X.3746.LE11","treatment"
"576","X-3746.LEE011","X.3746.uned","control"
"577","X-3746.LEE011 + encorafenib","X.3746.LE11.enib","treatment"
"578","X-3746.LEE011 + encorafenib","X.3746.uned","control"
"579","X-3746.LGW813","X.3746.LG13","treatment"
"580","X-3746.LGW813","X.3746.uned","control"
"581","X-3746.TAS266","X.3746.TA66","treatment"
"582","X-3746.TAS266","X.3746.uned","control"
"583","X-3746.WNT974","X.3746.WN74","treatment"
"584","X-3746.WNT974","X.3746.uned","control"
"585","X-3773.binimetinib","X.3773.biib","treatment"
"586","X-3773.binimetinib","X.3773.uned","control"
"587","X-3773.BKM120","X.3773.BK20","treatment"
"588","X-3773.BKM120","X.3773.uned","control"
"589","X-3773.BKM120 + encorafenib","X.3773.BK20.enib","treatment"
"590","X-3773.BKM120 + encorafenib","X.3773.uned","control"
"591","X-3773.CGM097","X.3773.CG97","treatment"
"592","X-3773.CGM097","X.3773.uned","control"
"593","X-3773.CLR457","X.3773.CL57","treatment"
"594","X-3773.CLR457","X.3773.uned","control"
"595","X-3773.dacarbazine","X.3773.dane","treatment"
"596","X-3773.dacarbazine","X.3773.uned","control"
"597","X-3773.encorafenib","X.3773.enib","treatment"
"598","X-3773.encorafenib","X.3773.uned","control"
"599","X-3773.encorafenib + binimetinib","X.3773.enib.biib","treatment"
"600","X-3773.encorafenib + binimetinib","X.3773.uned","control"
"601","X-3773.LDE225","X.3773.LD25","treatment"
"602","X-3773.LDE225","X.3773.uned","control"
"603","X-3773.LDK378","X.3773.LD78","treatment"
"604","X-3773.LDK378","X.3773.uned","control"
"605","X-3773.LEE011","X.3773.LE11","treatment"
"606","X-3773.LEE011","X.3773.uned","control"
"607","X-3773.LEE011 + binimetinib","X.3773.LE11.biib","treatment"
"608","X-3773.LEE011 + binimetinib","X.3773.uned","control"
"609","X-3773.LEE011 + encorafenib","X.3773.LE11.enib","treatment"
"610","X-3773.LEE011 + encorafenib","X.3773.uned","control"
"611","X-3773.LGW813","X.3773.LG13","treatment"
"612","X-3773.LGW813","X.3773.uned","control"
"613","X-3773.TAS266","X.3773.TA66","treatment"
"614","X-3773.TAS266","X.3773.uned","control"
"615","X-3773.WNT974","X.3773.WN74","treatment"
"616","X-3773.WNT974","X.3773.uned","control"
"617","X-3851.binimetinib","X.3851.biib","treatment"
"618","X-3851.binimetinib","X.3851.uned","control"
"619","X-3851.BKM120","X.3851.BK20","treatment"
"620","X-3851.BKM120","X.3851.uned","control"
"621","X-3851.BKM120 + encorafenib","X.3851.BK20.enib","treatment"
"622","X-3851.BKM120 + encorafenib","X.3851.uned","control"
"623","X-3851.CGM097","X.3851.CG97","treatment"
"624","X-3851.CGM097","X.3851.uned","control"
"625","X-3851.CLR457","X.3851.CL57","treatment"
"626","X-3851.CLR457","X.3851.uned","control"
"627","X-3851.dacarbazine","X.3851.dane","treatment"
"628","X-3851.dacarbazine","X.3851.uned","control"
"629","X-3851.encorafenib","X.3851.enib","treatment"
"630","X-3851.encorafenib","X.3851.uned","control"
"631","X-3851.encorafenib + binimetinib","X.3851.enib.biib","treatment"
"632","X-3851.encorafenib + binimetinib","X.3851.uned","control"
"633","X-3851.LDE225","X.3851.LD25","treatment"
"634","X-3851.LDE225","X.3851.uned","control"
"635","X-3851.LDK378","X.3851.LD78","treatment"
"636","X-3851.LDK378","X.3851.uned","control"
"637","X-3851.LEE011","X.3851.LE11","treatment"
"638","X-3851.LEE011","X.3851.uned","control"
"639","X-3851.LEE011 + binimetinib","X.3851.LE11.biib","treatment"
"640","X-3851.LEE011 + binimetinib","X.3851.uned","control"
"641","X-3851.LEE011 + encorafenib","X.3851.LE11.enib","treatment"
"642","X-3851.LEE011 + encorafenib","X.3851.uned","control"
"643","X-3851.LGW813","X.3851.LG13","treatment"
"644","X-3851.LGW813","X.3851.uned","control"
"645","X-3851.TAS266","X.3851.TA66","treatment"
"646","X-3851.TAS266","X.3851.uned","control"
"647","X-3851.WNT974","X.3851.WN74","treatment"
"648","X-3851.WNT974","X.3851.uned","control"
"649","X-3880.binimetinib","X.3880.biib","treatment"
"650","X-3880.binimetinib","X.3880.uned","control"
"651","X-3880.BKM120","X.3880.BK20","treatment"
"652","X-3880.BKM120","X.3880.uned","control"
"653","X-3880.BKM120 + encorafenib","X.3880.BK20.enib","treatment"
"654","X-3880.BKM120 + encorafenib","X.3880.uned","control"
"655","X-3880.CGM097","X.3880.CG97","treatment"
"656","X-3880.CGM097","X.3880.uned","control"
"657","X-3880.dacarbazine","X.3880.dane","treatment"
"658","X-3880.dacarbazine","X.3880.uned","control"
"659","X-3880.encorafenib","X.3880.enib","treatment"
"660","X-3880.encorafenib","X.3880.uned","control"
"661","X-3880.encorafenib + binimetinib","X.3880.enib.biib","treatment"
"662","X-3880.encorafenib + binimetinib","X.3880.uned","control"
"663","X-3880.LDE225","X.3880.LD25","treatment"
"664","X-3880.LDE225","X.3880.uned","control"
"665","X-3880.LDK378","X.3880.LD78","treatment"
"666","X-3880.LDK378","X.3880.uned","control"
"667","X-3880.LEE011","X.3880.LE11","treatment"
"668","X-3880.LEE011","X.3880.uned","control"
"669","X-3880.LEE011 + encorafenib","X.3880.LE11.enib","treatment"
"670","X-3880.LEE011 + encorafenib","X.3880.uned","control"
"671","X-3880.LGW813","X.3880.LG13","treatment"
"672","X-3880.LGW813","X.3880.uned","control"
"673","X-3880.TAS266","X.3880.TA66","treatment"
"674","X-3880.TAS266","X.3880.uned","control"
"675","X-3880.WNT974","X.3880.WN74","treatment"
"676","X-3880.WNT974","X.3880.uned","control"
"677","X-4157.binimetinib","X.4157.biib","treatment"
"678","X-4157.binimetinib","X.4157.uned","control"
"679","X-4157.BKM120","X.4157.BK20","treatment"
"680","X-4157.BKM120","X.4157.uned","control"
"681","X-4157.BKM120 + encorafenib","X.4157.BK20.enib","treatment"
"682","X-4157.BKM120 + encorafenib","X.4157.uned","control"
"683","X-4157.CGM097","X.4157.CG97","treatment"
"684","X-4157.CGM097","X.4157.uned","control"
"685","X-4157.CLR457","X.4157.CL57","treatment"
"686","X-4157.CLR457","X.4157.uned","control"
"687","X-4157.dacarbazine","X.4157.dane","treatment"
"688","X-4157.dacarbazine","X.4157.uned","control"
"689","X-4157.encorafenib","X.4157.enib","treatment"
"690","X-4157.encorafenib","X.4157.uned","control"
"691","X-4157.encorafenib + binimetinib","X.4157.enib.biib","treatment"
"692","X-4157.encorafenib + binimetinib","X.4157.uned","control"
"693","X-4157.LDE225","X.4157.LD25","treatment"
"694","X-4157.LDE225","X.4157.uned","control"
"695","X-4157.LDK378","X.4157.LD78","treatment"
"696","X-4157.LDK378","X.4157.uned","control"
"697","X-4157.LEE011","X.4157.LE11","treatment"
"698","X-4157.LEE011","X.4157.uned","control"
"699","X-4157.LEE011 + encorafenib","X.4157.LE11.enib","treatment"
"700","X-4157.LEE011 + encorafenib","X.4157.uned","control"
"701","X-4157.LGW813","X.4157.LG13","treatment"
"702","X-4157.LGW813","X.4157.uned","control"
"703","X-4157.TAS266","X.4157.TA66","treatment"
"704","X-4157.TAS266","X.4157.uned","control"
"705","X-4157.WNT974","X.4157.WN74","treatment"
"706","X-4157.WNT974","X.4157.uned","control"
"707","X-4339.binimetinib","X.4339.biib","treatment"
"708","X-4339.binimetinib","X.4339.uned","control"
"709","X-4339.BKM120","X.4339.BK20","treatment"
"710","X-4339.BKM120","X.4339.uned","control"
"711","X-4339.BKM120 + encorafenib","X.4339.BK20.enib","treatment"
"712","X-4339.BKM120 + encorafenib","X.4339.uned","control"
"713","X-4339.CGM097","X.4339.CG97","treatment"
"714","X-4339.CGM097","X.4339.uned","control"
"715","X-4339.CLR457","X.4339.CL57","treatment"
"716","X-4339.CLR457","X.4339.uned","control"
"717","X-4339.dacarbazine","X.4339.dane","treatment"
"718","X-4339.dacarbazine","X.4339.uned","control"
"719","X-4339.encorafenib","X.4339.enib","treatment"
"720","X-4339.encorafenib","X.4339.uned","control"
"721","X-4339.encorafenib + binimetinib","X.4339.enib.biib","treatment"
"722","X-4339.encorafenib + binimetinib","X.4339.uned","control"
"723","X-4339.LDE225","X.4339.LD25","treatment"
"724","X-4339.LDE225","X.4339.uned","control"
"725","X-4339.LDK378","X.4339.LD78","treatment"
"726","X-4339.LDK378","X.4339.uned","control"
"727","X-4339.LEE011","X.4339.LE11","treatment"
"728","X-4339.LEE011","X.4339.uned","control"
"729","X-4339.LEE011 + binimetinib","X.4339.LE11.biib","treatment"
"730","X-4339.LEE011 + binimetinib","X.4339.uned","control"
"731","X-4339.LEE011 + encorafenib","X.4339.LE11.enib","treatment"
"732","X-4339.LEE011 + encorafenib","X.4339.uned","control"
"733","X-4339.LGW813","X.4339.LG13","treatment"
"734","X-4339.LGW813","X.4339.uned","control"
"735","X-4339.TAS266","X.4339.TA66","treatment"
"736","X-4339.TAS266","X.4339.uned","control"
"737","X-4339.WNT974","X.4339.WN74","treatment"
"738","X-4339.WNT974","X.4339.uned","control"
"739","X-4426.binimetinib","X.4426.biib","treatment"
"740","X-4426.binimetinib","X.4426.uned","control"
"741","X-4426.BKM120","X.4426.BK20","treatment"
"742","X-4426.BKM120","X.4426.uned","control"
"743","X-4426.BKM120 + encorafenib","X.4426.BK20.enib","treatment"
"744","X-4426.BKM120 + encorafenib","X.4426.uned","control"
"745","X-4426.CGM097","X.4426.CG97","treatment"
"746","X-4426.CGM097","X.4426.uned","control"
"747","X-4426.dacarbazine","X.4426.dane","treatment"
"748","X-4426.dacarbazine","X.4426.uned","control"
"749","X-4426.encorafenib","X.4426.enib","treatment"
"750","X-4426.encorafenib","X.4426.uned","control"
"751","X-4426.encorafenib + binimetinib","X.4426.enib.biib","treatment"
"752","X-4426.encorafenib + binimetinib","X.4426.uned","control"
"753","X-4426.LDE225","X.4426.LD25","treatment"
"754","X-4426.LDE225","X.4426.uned","control"
"755","X-4426.LDK378","X.4426.LD78","treatment"
"756","X-4426.LDK378","X.4426.uned","control"
"757","X-4426.LEE011","X.4426.LE11","treatment"
"758","X-4426.LEE011","X.4426.uned","control"
"759","X-4426.LEE011 + encorafenib","X.4426.LE11.enib","treatment"
"760","X-4426.LEE011 + encorafenib","X.4426.uned","control"
"761","X-4426.LGW813","X.4426.LG13","treatment"
"762","X-4426.LGW813","X.4426.uned","control"
"763","X-4426.TAS266","X.4426.TA66","treatment"
"764","X-4426.TAS266","X.4426.uned","control"
"765","X-4426.WNT974","X.4426.WN74","treatment"
"766","X-4426.WNT974","X.4426.uned","control"
"767","X-4455.binimetinib","X.4455.biib","treatment"
"768","X-4455.binimetinib","X.4455.uned","control"
"769","X-4455.BKM120","X.4455.BK20","treatment"
"770","X-4455.BKM120","X.4455.uned","control"
"771","X-4455.BKM120 + encorafenib","X.4455.BK20.enib","treatment"
"772","X-4455.BKM120 + encorafenib","X.4455.uned","control"
"773","X-4455.CGM097","X.4455.CG97","treatment"
"774","X-4455.CGM097","X.4455.uned","control"
"775","X-4455.CLR457","X.4455.CL57","treatment"
"776","X-4455.CLR457","X.4455.uned","control"
"777","X-4455.dacarbazine","X.4455.dane","treatment"
"778","X-4455.dacarbazine","X.4455.uned","control"
"779","X-4455.encorafenib","X.4455.enib","treatment"
"780","X-4455.encorafenib","X.4455.uned","control"
"781","X-4455.encorafenib + binimetinib","X.4455.enib.biib","treatment"
"782","X-4455.encorafenib + binimetinib","X.4455.uned","control"
"783","X-4455.LDE225","X.4455.LD25","treatment"
"784","X-4455.LDE225","X.4455.uned","control"
"785","X-4455.LDK378","X.4455.LD78","treatment"
"786","X-4455.LDK378","X.4455.uned","control"
"787","X-4455.LEE011","X.4455.LE11","treatment"
"788","X-4455.LEE011","X.4455.uned","control"
"789","X-4455.LEE011 + encorafenib","X.4455.LE11.enib","treatment"
"790","X-4455.LEE011 + encorafenib","X.4455.uned","control"
"791","X-4455.LGW813","X.4455.LG13","treatment"
"792","X-4455.LGW813","X.4455.uned","control"
"793","X-4455.TAS266","X.4455.TA66","treatment"
"794","X-4455.TAS266","X.4455.uned","control"
"795","X-4455.WNT974","X.4455.WN74","treatment"
"796","X-4455.WNT974","X.4455.uned","control"
"797","X-4530.binimetinib","X.4530.biib","treatment"
"798","X-4530.binimetinib","X.4530.uned","control"
"799","X-4530.BKM120","X.4530.BK20","treatment"
"800","X-4530.BKM120","X.4530.uned","control"
"801","X-4530.BKM120 + encorafenib","X.4530.BK20.enib","treatment"
"802","X-4530.BKM120 + encorafenib","X.4530.uned","control"
"803","X-4530.CGM097","X.4530.CG97","treatment"
"804","X-4530.CGM097","X.4530.uned","control"
"805","X-4530.encorafenib","X.4530.enib","treatment"
"806","X-4530.encorafenib","X.4530.uned","control"
"807","X-4530.encorafenib + binimetinib","X.4530.enib.biib","treatment"
"808","X-4530.encorafenib + binimetinib","X.4530.uned","control"
"809","X-4530.LDE225","X.4530.LD25","treatment"
"810","X-4530.LDE225","X.4530.uned","control"
"811","X-4530.LDK378","X.4530.LD78","treatment"
"812","X-4530.LDK378","X.4530.uned","control"
"813","X-4530.LEE011","X.4530.LE11","treatment"
"814","X-4530.LEE011","X.4530.uned","control"
"815","X-4530.LEE011 + encorafenib","X.4530.LE11.enib","treatment"
"816","X-4530.LEE011 + encorafenib","X.4530.uned","control"
"817","X-4530.LGW813","X.4530.LG13","treatment"
"818","X-4530.LGW813","X.4530.uned","control"
"819","X-4530.TAS266","X.4530.TA66","treatment"
"820","X-4530.TAS266","X.4530.uned","control"
"821","X-4530.WNT974","X.4530.WN74","treatment"
"822","X-4530.WNT974","X.4530.uned","control"
"823","X-4538.binimetinib","X.4538.biib","treatment"
"824","X-4538.binimetinib","X.4538.uned","control"
"825","X-4538.BKM120","X.4538.BK20","treatment"
"826","X-4538.BKM120","X.4538.uned","control"
"827","X-4538.BKM120 + encorafenib","X.4538.BK20.enib","treatment"
"828","X-4538.BKM120 + encorafenib","X.4538.uned","control"
"829","X-4538.CGM097","X.4538.CG97","treatment"
"830","X-4538.CGM097","X.4538.uned","control"
"831","X-4538.dacarbazine","X.4538.dane","treatment"
"832","X-4538.dacarbazine","X.4538.uned","control"
"833","X-4538.encorafenib","X.4538.enib","treatment"
"834","X-4538.encorafenib","X.4538.uned","control"
"835","X-4538.encorafenib + binimetinib","X.4538.enib.biib","treatment"
"836","X-4538.encorafenib + binimetinib","X.4538.uned","control"
"837","X-4538.LDE225","X.4538.LD25","treatment"
"838","X-4538.LDE225","X.4538.uned","control"
"839","X-4538.LDK378","X.4538.LD78","treatment"
"840","X-4538.LDK378","X.4538.uned","control"
"841","X-4538.LEE011","X.4538.LE11","treatment"
"842","X-4538.LEE011","X.4538.uned","control"
"843","X-4538.LEE011 + encorafenib","X.4538.LE11.enib","treatment"
"844","X-4538.LEE011 + encorafenib","X.4538.uned","control"
"845","X-4538.LGW813","X.4538.LG13","treatment"
"846","X-4538.LGW813","X.4538.uned","control"
"847","X-4538.TAS266","X.4538.TA66","treatment"
"848","X-4538.TAS266","X.4538.uned","control"
"849","X-4538.WNT974","X.4538.WN74","treatment"
"850","X-4538.WNT974","X.4538.uned","control"
"851","X-4644.binimetinib","X.4644.biib","treatment"
"852","X-4644.binimetinib","X.4644.uned","control"
"853","X-4644.BKM120","X.4644.BK20","treatment"
"854","X-4644.BKM120","X.4644.uned","control"
"855","X-4644.BKM120 + encorafenib","X.4644.BK20.enib","treatment"
"856","X-4644.BKM120 + encorafenib","X.4644.uned","control"
"857","X-4644.CGM097","X.4644.CG97","treatment"
"858","X-4644.CGM097","X.4644.uned","control"
"859","X-4644.CLR457","X.4644.CL57","treatment"
"860","X-4644.CLR457","X.4644.uned","control"
"861","X-4644.dacarbazine","X.4644.dane","treatment"
"862","X-4644.dacarbazine","X.4644.uned","control"
"863","X-4644.encorafenib","X.4644.enib","treatment"
"864","X-4644.encorafenib","X.4644.uned","control"
"865","X-4644.encorafenib + binimetinib","X.4644.enib.biib","treatment"
"866","X-4644.encorafenib + binimetinib","X.4644.uned","control"
"867","X-4644.LDE225","X.4644.LD25","treatment"
"868","X-4644.LDE225","X.4644.uned","control"
"869","X-4644.LDK378","X.4644.LD78","treatment"
"870","X-4644.LDK378","X.4644.uned","control"
"871","X-4644.LEE011","X.4644.LE11","treatment"
"872","X-4644.LEE011","X.4644.uned","control"
"873","X-4644.LEE011 + encorafenib","X.4644.LE11.enib","treatment"
"874","X-4644.LEE011 + encorafenib","X.4644.uned","control"
"875","X-4644.LGW813","X.4644.LG13","treatment"
"876","X-4644.LGW813","X.4644.uned","control"
"877","X-4644.TAS266","X.4644.TA66","treatment"
"878","X-4644.TAS266","X.4644.uned","control"
"879","X-4644.WNT974","X.4644.WN74","treatment"
"880","X-4644.WNT974","X.4644.uned","control"
"881","X-4668.binimetinib","X.4668.biib","treatment"
"882","X-4668.binimetinib","X.4668.uned","control"
"883","X-4668.BKM120","X.4668.BK20","treatment"
"884","X-4668.BKM120","X.4668.uned","control"
"885","X-4668.BKM120 + encorafenib","X.4668.BK20.enib","treatment"
"886","X-4668.BKM120 + encorafenib","X.4668.uned","control"
"887","X-4668.CGM097","X.4668.CG97","treatment"
"888","X-4668.CGM097","X.4668.uned","control"
"889","X-4668.dacarbazine","X.4668.dane","treatment"
"890","X-4668.dacarbazine","X.4668.uned","control"
"891","X-4668.encorafenib","X.4668.enib","treatment"
"892","X-4668.encorafenib","X.4668.uned","control"
"893","X-4668.encorafenib + binimetinib","X.4668.enib.biib","treatment"
"894","X-4668.encorafenib + binimetinib","X.4668.uned","control"
"895","X-4668.LDE225","X.4668.LD25","treatment"
"896","X-4668.LDE225","X.4668.uned","control"
"897","X-4668.LDK378","X.4668.LD78","treatment"
"898","X-4668.LDK378","X.4668.uned","control"
"899","X-4668.LEE011","X.4668.LE11","treatment"
"900","X-4668.LEE011","X.4668.uned","control"
"901","X-4668.LEE011 + encorafenib","X.4668.LE11.enib","treatment"
"902","X-4668.LEE011 + encorafenib","X.4668.uned","control"
"903","X-4668.LGW813","X.4668.LG13","treatment"
"904","X-4668.LGW813","X.4668.uned","control"
"905","X-4668.TAS266","X.4668.TA66","treatment"
"906","X-4668.TAS266","X.4668.uned","control"
"907","X-4668.WNT974","X.4668.WN74","treatment"
"908","X-4668.WNT974","X.4668.uned","control"
"909","X-4832.binimetinib","X.4832.biib","treatment"
"910","X-4832.binimetinib","X.4832.uned","control"
"911","X-4832.BKM120","X.4832.BK20","treatment"
"912","X-4832.BKM120","X.4832.uned","control"
"913","X-4832.BKM120 + encorafenib","X.4832.BK20.enib","treatment"
"914","X-4832.BKM120 + encorafenib","X.4832.uned","control"
"915","X-4832.CGM097","X.4832.CG97","treatment"
"916","X-4832.CGM097","X.4832.uned","control"
"917","X-4832.dacarbazine","X.4832.dane","treatment"
"918","X-4832.dacarbazine","X.4832.uned","control"
"919","X-4832.encorafenib","X.4832.enib","treatment"
"920","X-4832.encorafenib","X.4832.uned","control"
"921","X-4832.encorafenib + binimetinib","X.4832.enib.biib","treatment"
"922","X-4832.encorafenib + binimetinib","X.4832.uned","control"
"923","X-4832.LDE225","X.4832.LD25","treatment"
"924","X-4832.LDE225","X.4832.uned","control"
"925","X-4832.LDK378","X.4832.LD78","treatment"
"926","X-4832.LDK378","X.4832.uned","control"
"927","X-4832.LEE011","X.4832.LE11","treatment"
"928","X-4832.LEE011","X.4832.uned","control"
"929","X-4832.LEE011 + encorafenib","X.4832.LE11.enib","treatment"
"930","X-4832.LEE011 + encorafenib","X.4832.uned","control"
"931","X-4832.LGW813","X.4832.LG13","treatment"
"932","X-4832.LGW813","X.4832.uned","control"
"933","X-4832.TAS266","X.4832.TA66","treatment"
"934","X-4832.TAS266","X.4832.uned","control"
"935","X-4832.WNT974","X.4832.WN74","treatment"
"936","X-4832.WNT974","X.4832.uned","control"
"937","X-4849.binimetinib","X.4849.biib","treatment"
"938","X-4849.binimetinib","X.4849.uned","control"
"939","X-4849.BKM120","X.4849.BK20","treatment"
"940","X-4849.BKM120","X.4849.uned","control"
"941","X-4849.BKM120 + encorafenib","X.4849.BK20.enib","treatment"
"942","X-4849.BKM120 + encorafenib","X.4849.uned","control"
"943","X-4849.CGM097","X.4849.CG97","treatment"
"944","X-4849.CGM097","X.4849.uned","control"
"945","X-4849.CLR457","X.4849.CL57","treatment"
"946","X-4849.CLR457","X.4849.uned","control"
"947","X-4849.dacarbazine","X.4849.dane","treatment"
"948","X-4849.dacarbazine","X.4849.uned","control"
"949","X-4849.encorafenib","X.4849.enib","treatment"
"950","X-4849.encorafenib","X.4849.uned","control"
"951","X-4849.encorafenib + binimetinib","X.4849.enib.biib","treatment"
"952","X-4849.encorafenib + binimetinib","X.4849.uned","control"
"953","X-4849.LDE225","X.4849.LD25","treatment"
"954","X-4849.LDE225","X.4849.uned","control"
"955","X-4849.LDK378","X.4849.LD78","treatment"
"956","X-4849.LDK378","X.4849.uned","control"
"957","X-4849.LEE011","X.4849.LE11","treatment"
"958","X-4849.LEE011","X.4849.uned","control"
"959","X-4849.LEE011 + binimetinib","X.4849.LE11.biib","treatment"
"960","X-4849.LEE011 + binimetinib","X.4849.uned","control"
"961","X-4849.LEE011 + encorafenib","X.4849.LE11.enib","treatment"
"962","X-4849.LEE011 + encorafenib","X.4849.uned","control"
"963","X-4849.LGW813","X.4849.LG13","treatment"
"964","X-4849.LGW813","X.4849.uned","control"
"965","X-4849.TAS266","X.4849.TA66","treatment"
"966","X-4849.TAS266","X.4849.uned","control"
"967","X-4849.WNT974","X.4849.WN74","treatment"
"968","X-4849.WNT974","X.4849.uned","control"
"969","X-5189.binimetinib","X.5189.biib","treatment"
"970","X-5189.binimetinib","X.5189.uned","control"
"971","X-5189.BKM120","X.5189.BK20","treatment"
"972","X-5189.BKM120","X.5189.uned","control"
"973","X-5189.BKM120 + encorafenib","X.5189.BK20.enib","treatment"
"974","X-5189.BKM120 + encorafenib","X.5189.uned","control"
"975","X-5189.CGM097","X.5189.CG97","treatment"
"976","X-5189.CGM097","X.5189.uned","control"
"977","X-5189.CLR457","X.5189.CL57","treatment"
"978","X-5189.CLR457","X.5189.uned","control"
"979","X-5189.dacarbazine","X.5189.dane","treatment"
"980","X-5189.dacarbazine","X.5189.uned","control"
"981","X-5189.encorafenib","X.5189.enib","treatment"
"982","X-5189.encorafenib","X.5189.uned","control"
"983","X-5189.encorafenib + binimetinib","X.5189.enib.biib","treatment"
"984","X-5189.encorafenib + binimetinib","X.5189.uned","control"
"985","X-5189.LDE225","X.5189.LD25","treatment"
"986","X-5189.LDE225","X.5189.uned","control"
"987","X-5189.LDK378","X.5189.LD78","treatment"
"988","X-5189.LDK378","X.5189.uned","control"
"989","X-5189.LEE011","X.5189.LE11","treatment"
"990","X-5189.LEE011","X.5189.uned","control"
"991","X-5189.LEE011 + binimetinib","X.5189.LE11.biib","treatment"
"992","X-5189.LEE011 + binimetinib","X.5189.uned","control"
"993","X-5189.LEE011 + encorafenib","X.5189.LE11.enib","treatment"
"994","X-5189.LEE011 + encorafenib","X.5189.uned","control"
"995","X-5189.LGW813","X.5189.LG13","treatment"
"996","X-5189.LGW813","X.5189.uned","control"
"997","X-5189.TAS266","X.5189.TA66","treatment"
"998","X-5189.TAS266","X.5189.uned","control"
"999","X-5189.WNT974","X.5189.WN74","treatment"
"1000","X-5189.WNT974","X.5189.uned","control"
