"","batch.name","model.id","type"
"491","X-2684.BYL719 + LJM716","X.2684.BY19.LJ16","treatment"
"492","X-2684.BYL719 + LJM716","X.2684.uned","control"
"493","X-2684.CLR457","X.2684.CL57","treatment"
"494","X-2684.CLR457","X.2684.uned","control"
"495","X-2684.figitumumab","X.2684.fiab","treatment"
"496","X-2684.figitumumab","X.2684.uned","control"
"497","X-2684.figitumumab + binimetinib","X.2684.fiab.biib","treatment"
"498","X-2684.figitumumab + binimetinib","X.2684.uned","control"
"499","X-2684.HDM201","X.2684.HD01","treatment"
"500","X-2684.HDM201","X.2684.uned","control"
"501","X-2684.INC424","X.2684.IN24","treatment"
"502","X-2684.INC424","X.2684.uned","control"
"503","X-2684.INC424 + binimetinib","X.2684.IN24.biib","treatment"
"504","X-2684.INC424 + binimetinib","X.2684.uned","control"
"505","X-2684.LEE011","X.2684.LE11","treatment"
"506","X-2684.LEE011","X.2684.uned","control"
"507","X-2684.LKA136","X.2684.LK36","treatment"
"508","X-2684.LKA136","X.2684.uned","control"
"509","X-2684.trametinib","X.2684.trib","treatment"
"510","X-2684.trametinib","X.2684.uned","control"
"511","X-2684.WNT974","X.2684.WN74","treatment"
"512","X-2684.WNT974","X.2684.uned","control"
"513","X-2997.abraxane","X.2997.abne","treatment"
"514","X-2997.abraxane","X.2997.uned","control"
"515","X-2997.binimetinib","X.2997.biib","treatment"
"516","X-2997.binimetinib","X.2997.uned","control"
"517","X-2997.binimetinib-3.5mpk","X.2997.bipk","treatment"
"518","X-2997.binimetinib-3.5mpk","X.2997.uned","control"
"519","X-2997.BKM120","X.2997.BK20","treatment"
"520","X-2997.BKM120","X.2997.uned","control"
"521","X-2997.BKM120 + binimetinib","X.2997.BK20.biib","treatment"
"522","X-2997.BKM120 + binimetinib","X.2997.uned","control"
"523","X-2997.BKM120 + LDE225","X.2997.BK20.LD25","treatment"
"524","X-2997.BKM120 + LDE225","X.2997.uned","control"
"525","X-2997.BYL719","X.2997.BY19","treatment"
"526","X-2997.BYL719","X.2997.uned","control"
"527","X-2997.BYL719 + LJM716","X.2997.BY19.LJ16","treatment"
"528","X-2997.BYL719 + LJM716","X.2997.uned","control"
"529","X-2997.CLR457","X.2997.CL57","treatment"
"530","X-2997.CLR457","X.2997.uned","control"
"531","X-2997.figitumumab","X.2997.fiab","treatment"
"532","X-2997.figitumumab","X.2997.uned","control"
"533","X-2997.figitumumab + binimetinib","X.2997.fiab.biib","treatment"
"534","X-2997.figitumumab + binimetinib","X.2997.uned","control"
"535","X-2997.HDM201","X.2997.HD01","treatment"
"536","X-2997.HDM201","X.2997.uned","control"
"537","X-2997.INC424","X.2997.IN24","treatment"
"538","X-2997.INC424","X.2997.uned","control"
"539","X-2997.INC424 + binimetinib","X.2997.IN24.biib","treatment"
"540","X-2997.INC424 + binimetinib","X.2997.uned","control"
"541","X-2997.LEE011","X.2997.LE11","treatment"
"542","X-2997.LEE011","X.2997.uned","control"
"543","X-2997.LKA136","X.2997.LK36","treatment"
"544","X-2997.LKA136","X.2997.uned","control"
"545","X-2997.trametinib","X.2997.trib","treatment"
"546","X-2997.trametinib","X.2997.uned","control"
"547","X-3028.abraxane","X.3028.abne","treatment"
"548","X-3028.abraxane","X.3028.uned","control"
"549","X-3028.binimetinib","X.3028.biib","treatment"
"550","X-3028.binimetinib","X.3028.uned","control"
"551","X-3028.binimetinib-3.5mpk","X.3028.bipk","treatment"
"552","X-3028.binimetinib-3.5mpk","X.3028.uned","control"
"553","X-3028.BKM120","X.3028.BK20","treatment"
"554","X-3028.BKM120","X.3028.uned","control"
"555","X-3028.BKM120 + binimetinib","X.3028.BK20.biib","treatment"
"556","X-3028.BKM120 + binimetinib","X.3028.uned","control"
"557","X-3028.BKM120 + LDE225","X.3028.BK20.LD25","treatment"
"558","X-3028.BKM120 + LDE225","X.3028.uned","control"
"559","X-3028.BYL719","X.3028.BY19","treatment"
"560","X-3028.BYL719","X.3028.uned","control"
"561","X-3028.BYL719 + LJM716","X.3028.BY19.LJ16","treatment"
"562","X-3028.BYL719 + LJM716","X.3028.uned","control"
"563","X-3028.CLR457","X.3028.CL57","treatment"
"564","X-3028.CLR457","X.3028.uned","control"
"565","X-3028.figitumumab","X.3028.fiab","treatment"
"566","X-3028.figitumumab","X.3028.uned","control"
"567","X-3028.figitumumab + binimetinib","X.3028.fiab.biib","treatment"
"568","X-3028.figitumumab + binimetinib","X.3028.uned","control"
"569","X-3028.HDM201","X.3028.HD01","treatment"
"570","X-3028.HDM201","X.3028.uned","control"
"571","X-3028.INC424","X.3028.IN24","treatment"
"572","X-3028.INC424","X.3028.uned","control"
"573","X-3028.INC424 + binimetinib","X.3028.IN24.biib","treatment"
"574","X-3028.INC424 + binimetinib","X.3028.uned","control"
"575","X-3028.LEE011","X.3028.LE11","treatment"
"576","X-3028.LEE011","X.3028.uned","control"
"577","X-3028.LKA136","X.3028.LK36","treatment"
"578","X-3028.LKA136","X.3028.uned","control"
"579","X-3028.trametinib","X.3028.trib","treatment"
"580","X-3028.trametinib","X.3028.uned","control"
"581","X-3028.WNT974","X.3028.WN74","treatment"
"582","X-3028.WNT974","X.3028.uned","control"
"583","X-3038.abraxane","X.3038.abne","treatment"
"584","X-3038.abraxane","X.3038.uned","control"
"585","X-3038.binimetinib","X.3038.biib","treatment"
"586","X-3038.binimetinib","X.3038.uned","control"
"587","X-3038.binimetinib-3.5mpk","X.3038.bipk","treatment"
"588","X-3038.binimetinib-3.5mpk","X.3038.uned","control"
"589","X-3038.BKM120","X.3038.BK20","treatment"
"590","X-3038.BKM120","X.3038.uned","control"
"591","X-3038.BKM120 + binimetinib","X.3038.BK20.biib","treatment"
"592","X-3038.BKM120 + binimetinib","X.3038.uned","control"
"593","X-3038.BKM120 + LDE225","X.3038.BK20.LD25","treatment"
"594","X-3038.BKM120 + LDE225","X.3038.uned","control"
"595","X-3038.BYL719","X.3038.BY19","treatment"
"596","X-3038.BYL719","X.3038.uned","control"
"597","X-3038.BYL719 + LJM716","X.3038.BY19.LJ16","treatment"
"598","X-3038.BYL719 + LJM716","X.3038.uned","control"
"599","X-3038.CLR457","X.3038.CL57","treatment"
"600","X-3038.CLR457","X.3038.uned","control"
"601","X-3038.figitumumab","X.3038.fiab","treatment"
"602","X-3038.figitumumab","X.3038.uned","control"
"603","X-3038.figitumumab + binimetinib","X.3038.fiab.biib","treatment"
"604","X-3038.figitumumab + binimetinib","X.3038.uned","control"
"605","X-3038.HDM201","X.3038.HD01","treatment"
"606","X-3038.HDM201","X.3038.uned","control"
"607","X-3038.INC424","X.3038.IN24","treatment"
"608","X-3038.INC424","X.3038.uned","control"
"609","X-3038.INC424 + binimetinib","X.3038.IN24.biib","treatment"
"610","X-3038.INC424 + binimetinib","X.3038.uned","control"
"611","X-3038.LEE011","X.3038.LE11","treatment"
"612","X-3038.LEE011","X.3038.uned","control"
"613","X-3038.LKA136","X.3038.LK36","treatment"
"614","X-3038.LKA136","X.3038.uned","control"
"615","X-3038.trametinib","X.3038.trib","treatment"
"616","X-3038.trametinib","X.3038.uned","control"
"617","X-3038.WNT974","X.3038.WN74","treatment"
"618","X-3038.WNT974","X.3038.uned","control"
"619","X-3052.abraxane","X.3052.abne","treatment"
"620","X-3052.abraxane","X.3052.uned","control"
"621","X-3052.binimetinib","X.3052.biib","treatment"
"622","X-3052.binimetinib","X.3052.uned","control"
"623","X-3052.binimetinib-3.5mpk","X.3052.bipk","treatment"
"624","X-3052.binimetinib-3.5mpk","X.3052.uned","control"
"625","X-3052.BKM120","X.3052.BK20","treatment"
"626","X-3052.BKM120","X.3052.uned","control"
"627","X-3052.BKM120 + binimetinib","X.3052.BK20.biib","treatment"
"628","X-3052.BKM120 + binimetinib","X.3052.uned","control"
"629","X-3052.BKM120 + LDE225","X.3052.BK20.LD25","treatment"
"630","X-3052.BKM120 + LDE225","X.3052.uned","control"
"631","X-3052.BYL719","X.3052.BY19","treatment"
"632","X-3052.BYL719","X.3052.uned","control"
"633","X-3052.BYL719 + LJM716","X.3052.BY19.LJ16","treatment"
"634","X-3052.BYL719 + LJM716","X.3052.uned","control"
"635","X-3052.CLR457","X.3052.CL57","treatment"
"636","X-3052.CLR457","X.3052.uned","control"
"637","X-3052.figitumumab","X.3052.fiab","treatment"
"638","X-3052.figitumumab","X.3052.uned","control"
"639","X-3052.figitumumab + binimetinib","X.3052.fiab.biib","treatment"
"640","X-3052.figitumumab + binimetinib","X.3052.uned","control"
"641","X-3052.gemcitabine-50mpk","X.3052.gepk","treatment"
"642","X-3052.gemcitabine-50mpk","X.3052.uned","control"
"643","X-3052.HDM201","X.3052.HD01","treatment"
"644","X-3052.HDM201","X.3052.uned","control"
"645","X-3052.INC424","X.3052.IN24","treatment"
"646","X-3052.INC424","X.3052.uned","control"
"647","X-3052.INC424 + binimetinib","X.3052.IN24.biib","treatment"
"648","X-3052.INC424 + binimetinib","X.3052.uned","control"
"649","X-3052.LEE011","X.3052.LE11","treatment"
"650","X-3052.LEE011","X.3052.uned","control"
"651","X-3052.LKA136","X.3052.LK36","treatment"
"652","X-3052.LKA136","X.3052.uned","control"
"653","X-3052.trametinib","X.3052.trib","treatment"
"654","X-3052.trametinib","X.3052.uned","control"
"655","X-3052.WNT974","X.3052.WN74","treatment"
"656","X-3052.WNT974","X.3052.uned","control"
"657","X-3209.abraxane","X.3209.abne","treatment"
"658","X-3209.binimetinib","X.3209.biib","treatment"
"659","X-3209.BKM120","X.3209.BK20","treatment"
"660","X-3209.BKM120 + binimetinib","X.3209.BK20.biib","treatment"
"661","X-3209.BKM120 + LDE225","X.3209.BK20.LD25","treatment"
"662","X-3209.BYL719 + LJM716","X.3209.BY19.LJ16","treatment"
"663","X-3209.figitumumab + binimetinib","X.3209.fiab.biib","treatment"
"664","X-3209.gemcitabine-50mpk","X.3209.gepk","treatment"
"665","X-3209.INC424","X.3209.IN24","treatment"
"666","X-3209.INC424 + binimetinib","X.3209.IN24.biib","treatment"
"667","X-3209.LEE011","X.3209.LE11","treatment"
"668","X-3268.abraxane","X.3268.abne","treatment"
"669","X-3268.abraxane","X.3268.uned","control"
"670","X-3268.binimetinib","X.3268.biib","treatment"
"671","X-3268.binimetinib","X.3268.uned","control"
"672","X-3268.binimetinib-3.5mpk","X.3268.bipk","treatment"
"673","X-3268.binimetinib-3.5mpk","X.3268.uned","control"
"674","X-3268.BKM120","X.3268.BK20","treatment"
"675","X-3268.BKM120","X.3268.uned","control"
"676","X-3268.BKM120 + binimetinib","X.3268.BK20.biib","treatment"
"677","X-3268.BKM120 + binimetinib","X.3268.uned","control"
"678","X-3268.BKM120 + LDE225","X.3268.BK20.LD25","treatment"
"679","X-3268.BKM120 + LDE225","X.3268.uned","control"
"680","X-3268.BYL719","X.3268.BY19","treatment"
"681","X-3268.BYL719","X.3268.uned","control"
"682","X-3268.BYL719 + LJM716","X.3268.BY19.LJ16","treatment"
"683","X-3268.BYL719 + LJM716","X.3268.uned","control"
"684","X-3268.CLR457","X.3268.CL57","treatment"
"685","X-3268.CLR457","X.3268.uned","control"
"686","X-3268.figitumumab","X.3268.fiab","treatment"
"687","X-3268.figitumumab","X.3268.uned","control"
"688","X-3268.figitumumab + binimetinib","X.3268.fiab.biib","treatment"
"689","X-3268.figitumumab + binimetinib","X.3268.uned","control"
"690","X-3268.gemcitabine-50mpk","X.3268.gepk","treatment"
"691","X-3268.gemcitabine-50mpk","X.3268.uned","control"
"692","X-3268.HDM201","X.3268.HD01","treatment"
"693","X-3268.HDM201","X.3268.uned","control"
"694","X-3268.INC424","X.3268.IN24","treatment"
"695","X-3268.INC424","X.3268.uned","control"
"696","X-3268.INC424 + binimetinib","X.3268.IN24.biib","treatment"
"697","X-3268.INC424 + binimetinib","X.3268.uned","control"
"698","X-3268.LEE011","X.3268.LE11","treatment"
"699","X-3268.LEE011","X.3268.uned","control"
"700","X-3268.LKA136","X.3268.LK36","treatment"
"701","X-3268.LKA136","X.3268.uned","control"
"702","X-3268.trametinib","X.3268.trib","treatment"
"703","X-3268.trametinib","X.3268.uned","control"
"704","X-3268.WNT974","X.3268.WN74","treatment"
"705","X-3268.WNT974","X.3268.uned","control"
"706","X-3782.abraxane","X.3782.abne","treatment"
"707","X-3782.abraxane","X.3782.uned","control"
"708","X-3782.binimetinib","X.3782.biib","treatment"
"709","X-3782.binimetinib","X.3782.uned","control"
"710","X-3782.binimetinib-3.5mpk","X.3782.bipk","treatment"
"711","X-3782.binimetinib-3.5mpk","X.3782.uned","control"
"712","X-3782.BKM120 + binimetinib","X.3782.BK20.biib","treatment"
"713","X-3782.BKM120 + binimetinib","X.3782.uned","control"
"714","X-3782.CLR457","X.3782.CL57","treatment"
"715","X-3782.CLR457","X.3782.uned","control"
"716","X-3782.figitumumab","X.3782.fiab","treatment"
"717","X-3782.figitumumab","X.3782.uned","control"
"718","X-3782.figitumumab + binimetinib","X.3782.fiab.biib","treatment"
"719","X-3782.figitumumab + binimetinib","X.3782.uned","control"
"720","X-3782.gemcitabine-50mpk","X.3782.gepk","treatment"
"721","X-3782.gemcitabine-50mpk","X.3782.uned","control"
"722","X-3782.INC424","X.3782.IN24","treatment"
"723","X-3782.INC424","X.3782.uned","control"
"724","X-3782.LEE011","X.3782.LE11","treatment"
"725","X-3782.LEE011","X.3782.uned","control"
"726","X-3782.trametinib","X.3782.trib","treatment"
"727","X-3782.trametinib","X.3782.uned","control"
"728","X-3782.WNT974","X.3782.WN74","treatment"
"729","X-3782.WNT974","X.3782.uned","control"
"730","X-3800.abraxane","X.3800.abne","treatment"
"731","X-3800.abraxane","X.3800.uned","control"
"732","X-3800.binimetinib","X.3800.biib","treatment"
"733","X-3800.binimetinib","X.3800.uned","control"
"734","X-3800.BKM120","X.3800.BK20","treatment"
"735","X-3800.BKM120","X.3800.uned","control"
"736","X-3800.BKM120 + binimetinib","X.3800.BK20.biib","treatment"
"737","X-3800.BKM120 + binimetinib","X.3800.uned","control"
"738","X-3800.BKM120 + LDE225","X.3800.BK20.LD25","treatment"
"739","X-3800.BKM120 + LDE225","X.3800.uned","control"
"740","X-3800.BYL719","X.3800.BY19","treatment"
"741","X-3800.BYL719","X.3800.uned","control"
"742","X-3800.BYL719 + LJM716","X.3800.BY19.LJ16","treatment"
"743","X-3800.BYL719 + LJM716","X.3800.uned","control"
"744","X-3800.CLR457","X.3800.CL57","treatment"
"745","X-3800.CLR457","X.3800.uned","control"
"746","X-3800.figitumumab","X.3800.fiab","treatment"
"747","X-3800.figitumumab","X.3800.uned","control"
"748","X-3800.figitumumab + binimetinib","X.3800.fiab.biib","treatment"
"749","X-3800.figitumumab + binimetinib","X.3800.uned","control"
"750","X-3800.gemcitabine-50mpk","X.3800.gepk","treatment"
"751","X-3800.gemcitabine-50mpk","X.3800.uned","control"
"752","X-3800.HDM201","X.3800.HD01","treatment"
"753","X-3800.HDM201","X.3800.uned","control"
"754","X-3800.INC424","X.3800.IN24","treatment"
"755","X-3800.INC424","X.3800.uned","control"
"756","X-3800.INC424 + binimetinib","X.3800.IN24.biib","treatment"
"757","X-3800.INC424 + binimetinib","X.3800.uned","control"
"758","X-3800.LEE011","X.3800.LE11","treatment"
"759","X-3800.LEE011","X.3800.uned","control"
"760","X-3800.LKA136","X.3800.LK36","treatment"
"761","X-3800.LKA136","X.3800.uned","control"
"762","X-3800.trametinib","X.3800.trib","treatment"
"763","X-3800.trametinib","X.3800.uned","control"
"764","X-3800.WNT974","X.3800.WN74","treatment"
"765","X-3800.WNT974","X.3800.uned","control"
"766","X-3816.abraxane","X.3816.abne","treatment"
"767","X-3816.abraxane","X.3816.uned","control"
"768","X-3816.binimetinib","X.3816.biib","treatment"
"769","X-3816.binimetinib","X.3816.uned","control"
"770","X-3816.binimetinib-3.5mpk","X.3816.bipk","treatment"
"771","X-3816.binimetinib-3.5mpk","X.3816.uned","control"
"772","X-3816.BKM120","X.3816.BK20","treatment"
"773","X-3816.BKM120","X.3816.uned","control"
"774","X-3816.BKM120 + binimetinib","X.3816.BK20.biib","treatment"
"775","X-3816.BKM120 + binimetinib","X.3816.uned","control"
"776","X-3816.BYL719","X.3816.BY19","treatment"
"777","X-3816.BYL719","X.3816.uned","control"
"778","X-3816.BYL719 + LJM716","X.3816.BY19.LJ16","treatment"
"779","X-3816.BYL719 + LJM716","X.3816.uned","control"
"780","X-3816.CLR457","X.3816.CL57","treatment"
"781","X-3816.CLR457","X.3816.uned","control"
"782","X-3816.figitumumab","X.3816.fiab","treatment"
"783","X-3816.figitumumab","X.3816.uned","control"
"784","X-3816.figitumumab + binimetinib","X.3816.fiab.biib","treatment"
"785","X-3816.figitumumab + binimetinib","X.3816.uned","control"
"786","X-3816.gemcitabine-50mpk","X.3816.gepk","treatment"
"787","X-3816.gemcitabine-50mpk","X.3816.uned","control"
"788","X-3816.HDM201","X.3816.HD01","treatment"
"789","X-3816.HDM201","X.3816.uned","control"
"790","X-3816.INC424","X.3816.IN24","treatment"
"791","X-3816.INC424","X.3816.uned","control"
"792","X-3816.INC424 + binimetinib","X.3816.IN24.biib","treatment"
"793","X-3816.INC424 + binimetinib","X.3816.uned","control"
"794","X-3816.LEE011","X.3816.LE11","treatment"
"795","X-3816.LEE011","X.3816.uned","control"
"796","X-3816.LKA136","X.3816.LK36","treatment"
"797","X-3816.LKA136","X.3816.uned","control"
"798","X-3816.trametinib","X.3816.trib","treatment"
"799","X-3816.trametinib","X.3816.uned","control"
"800","X-3816.WNT974","X.3816.WN74","treatment"
"801","X-3816.WNT974","X.3816.uned","control"
"802","X-3846.abraxane","X.3846.abne","treatment"
"803","X-3846.abraxane","X.3846.uned","control"
"804","X-3846.binimetinib","X.3846.biib","treatment"
"805","X-3846.binimetinib","X.3846.uned","control"
"806","X-3846.binimetinib-3.5mpk","X.3846.bipk","treatment"
"807","X-3846.binimetinib-3.5mpk","X.3846.uned","control"
"808","X-3846.BKM120","X.3846.BK20","treatment"
"809","X-3846.BKM120","X.3846.uned","control"
"810","X-3846.BKM120 + binimetinib","X.3846.BK20.biib","treatment"
"811","X-3846.BKM120 + binimetinib","X.3846.uned","control"
"812","X-3846.BKM120 + LDE225","X.3846.BK20.LD25","treatment"
"813","X-3846.BKM120 + LDE225","X.3846.uned","control"
"814","X-3846.BYL719","X.3846.BY19","treatment"
"815","X-3846.BYL719","X.3846.uned","control"
"816","X-3846.CLR457","X.3846.CL57","treatment"
"817","X-3846.CLR457","X.3846.uned","control"
"818","X-3846.figitumumab","X.3846.fiab","treatment"
"819","X-3846.figitumumab","X.3846.uned","control"
"820","X-3846.figitumumab + binimetinib","X.3846.fiab.biib","treatment"
"821","X-3846.figitumumab + binimetinib","X.3846.uned","control"
"822","X-3846.gemcitabine-50mpk","X.3846.gepk","treatment"
"823","X-3846.gemcitabine-50mpk","X.3846.uned","control"
"824","X-3846.HDM201","X.3846.HD01","treatment"
"825","X-3846.HDM201","X.3846.uned","control"
"826","X-3846.INC424","X.3846.IN24","treatment"
"827","X-3846.INC424","X.3846.uned","control"
"828","X-3846.INC424 + binimetinib","X.3846.IN24.biib","treatment"
"829","X-3846.INC424 + binimetinib","X.3846.uned","control"
"830","X-3846.LKA136","X.3846.LK36","treatment"
"831","X-3846.LKA136","X.3846.uned","control"
"832","X-3846.trametinib","X.3846.trib","treatment"
"833","X-3846.trametinib","X.3846.uned","control"
"834","X-3846.WNT974","X.3846.WN74","treatment"
"835","X-3846.WNT974","X.3846.uned","control"
"836","X-3898.abraxane","X.3898.abne","treatment"
"837","X-3898.abraxane","X.3898.uned","control"
"838","X-3898.binimetinib","X.3898.biib","treatment"
"839","X-3898.binimetinib","X.3898.uned","control"
"840","X-3898.binimetinib-3.5mpk","X.3898.bipk","treatment"
"841","X-3898.binimetinib-3.5mpk","X.3898.uned","control"
"842","X-3898.BKM120","X.3898.BK20","treatment"
"843","X-3898.BKM120","X.3898.uned","control"
"844","X-3898.BKM120 + binimetinib","X.3898.BK20.biib","treatment"
"845","X-3898.BKM120 + binimetinib","X.3898.uned","control"
"846","X-3898.BKM120 + LDE225","X.3898.BK20.LD25","treatment"
"847","X-3898.BKM120 + LDE225","X.3898.uned","control"
"848","X-3898.BYL719","X.3898.BY19","treatment"
"849","X-3898.BYL719","X.3898.uned","control"
"850","X-3898.BYL719 + LJM716","X.3898.BY19.LJ16","treatment"
"851","X-3898.BYL719 + LJM716","X.3898.uned","control"
"852","X-3898.figitumumab","X.3898.fiab","treatment"
"853","X-3898.figitumumab","X.3898.uned","control"
"854","X-3898.figitumumab + binimetinib","X.3898.fiab.biib","treatment"
"855","X-3898.figitumumab + binimetinib","X.3898.uned","control"
"856","X-3898.gemcitabine-50mpk","X.3898.gepk","treatment"
"857","X-3898.gemcitabine-50mpk","X.3898.uned","control"
"858","X-3898.HDM201","X.3898.HD01","treatment"
"859","X-3898.HDM201","X.3898.uned","control"
"860","X-3898.INC424","X.3898.IN24","treatment"
"861","X-3898.INC424","X.3898.uned","control"
"862","X-3898.INC424 + binimetinib","X.3898.IN24.biib","treatment"
"863","X-3898.INC424 + binimetinib","X.3898.uned","control"
"864","X-3898.LEE011","X.3898.LE11","treatment"
"865","X-3898.LEE011","X.3898.uned","control"
"866","X-3898.LKA136","X.3898.LK36","treatment"
"867","X-3898.LKA136","X.3898.uned","control"
"868","X-3898.trametinib","X.3898.trib","treatment"
"869","X-3898.trametinib","X.3898.uned","control"
"870","X-3898.WNT974","X.3898.WN74","treatment"
"871","X-3898.WNT974","X.3898.uned","control"
"872","X-3947.abraxane","X.3947.abne","treatment"
"873","X-3947.abraxane","X.3947.uned","control"
"874","X-3947.binimetinib","X.3947.biib","treatment"
"875","X-3947.binimetinib","X.3947.uned","control"
"876","X-3947.binimetinib-3.5mpk","X.3947.bipk","treatment"
"877","X-3947.binimetinib-3.5mpk","X.3947.uned","control"
"878","X-3947.BKM120","X.3947.BK20","treatment"
"879","X-3947.BKM120","X.3947.uned","control"
"880","X-3947.BKM120 + binimetinib","X.3947.BK20.biib","treatment"
"881","X-3947.BKM120 + binimetinib","X.3947.uned","control"
"882","X-3947.BKM120 + LDE225","X.3947.BK20.LD25","treatment"
"883","X-3947.BKM120 + LDE225","X.3947.uned","control"
"884","X-3947.BYL719","X.3947.BY19","treatment"
"885","X-3947.BYL719","X.3947.uned","control"
"886","X-3947.BYL719 + LJM716","X.3947.BY19.LJ16","treatment"
"887","X-3947.BYL719 + LJM716","X.3947.uned","control"
"888","X-3947.CLR457","X.3947.CL57","treatment"
"889","X-3947.CLR457","X.3947.uned","control"
"890","X-3947.figitumumab","X.3947.fiab","treatment"
"891","X-3947.figitumumab","X.3947.uned","control"
"892","X-3947.figitumumab + binimetinib","X.3947.fiab.biib","treatment"
"893","X-3947.figitumumab + binimetinib","X.3947.uned","control"
"894","X-3947.gemcitabine-50mpk","X.3947.gepk","treatment"
"895","X-3947.gemcitabine-50mpk","X.3947.uned","control"
"896","X-3947.HDM201","X.3947.HD01","treatment"
"897","X-3947.HDM201","X.3947.uned","control"
"898","X-3947.INC424","X.3947.IN24","treatment"
"899","X-3947.INC424","X.3947.uned","control"
"900","X-3947.INC424 + binimetinib","X.3947.IN24.biib","treatment"
"901","X-3947.INC424 + binimetinib","X.3947.uned","control"
"902","X-3947.LEE011","X.3947.LE11","treatment"
"903","X-3947.LEE011","X.3947.uned","control"
"904","X-3947.LKA136","X.3947.LK36","treatment"
"905","X-3947.LKA136","X.3947.uned","control"
"906","X-3947.trametinib","X.3947.trib","treatment"
"907","X-3947.trametinib","X.3947.uned","control"
"908","X-3947.WNT974","X.3947.WN74","treatment"
"909","X-3947.WNT974","X.3947.uned","control"
"910","X-3990.abraxane","X.3990.abne","treatment"
"911","X-3990.abraxane","X.3990.uned","control"
"912","X-3990.binimetinib","X.3990.biib","treatment"
"913","X-3990.binimetinib","X.3990.uned","control"
"914","X-3990.binimetinib-3.5mpk","X.3990.bipk","treatment"
"915","X-3990.binimetinib-3.5mpk","X.3990.uned","control"
"916","X-3990.BKM120","X.3990.BK20","treatment"
"917","X-3990.BKM120","X.3990.uned","control"
"918","X-3990.BKM120 + binimetinib","X.3990.BK20.biib","treatment"
"919","X-3990.BKM120 + binimetinib","X.3990.uned","control"
"920","X-3990.BKM120 + LDE225","X.3990.BK20.LD25","treatment"
"921","X-3990.BKM120 + LDE225","X.3990.uned","control"
"922","X-3990.BYL719","X.3990.BY19","treatment"
"923","X-3990.BYL719","X.3990.uned","control"
"924","X-3990.BYL719 + LJM716","X.3990.BY19.LJ16","treatment"
"925","X-3990.BYL719 + LJM716","X.3990.uned","control"
"926","X-3990.CLR457","X.3990.CL57","treatment"
"927","X-3990.CLR457","X.3990.uned","control"
"928","X-3990.figitumumab","X.3990.fiab","treatment"
"929","X-3990.figitumumab","X.3990.uned","control"
"930","X-3990.figitumumab + binimetinib","X.3990.fiab.biib","treatment"
"931","X-3990.figitumumab + binimetinib","X.3990.uned","control"
"932","X-3990.gemcitabine-50mpk","X.3990.gepk","treatment"
"933","X-3990.gemcitabine-50mpk","X.3990.uned","control"
"934","X-3990.HDM201","X.3990.HD01","treatment"
"935","X-3990.HDM201","X.3990.uned","control"
"936","X-3990.INC424","X.3990.IN24","treatment"
"937","X-3990.INC424","X.3990.uned","control"
"938","X-3990.INC424 + binimetinib","X.3990.IN24.biib","treatment"
"939","X-3990.INC424 + binimetinib","X.3990.uned","control"
"940","X-3990.LEE011","X.3990.LE11","treatment"
"941","X-3990.LEE011","X.3990.uned","control"
"942","X-3990.LKA136","X.3990.LK36","treatment"
"943","X-3990.LKA136","X.3990.uned","control"
"944","X-3990.trametinib","X.3990.trib","treatment"
"945","X-3990.trametinib","X.3990.uned","control"
"946","X-3990.WNT974","X.3990.WN74","treatment"
"947","X-3990.WNT974","X.3990.uned","control"
"948","X-4015.abraxane","X.4015.abne","treatment"
"949","X-4015.abraxane","X.4015.uned","control"
"950","X-4015.binimetinib","X.4015.biib","treatment"
"951","X-4015.binimetinib","X.4015.uned","control"
"952","X-4015.BKM120 + binimetinib","X.4015.BK20.biib","treatment"
"953","X-4015.BKM120 + binimetinib","X.4015.uned","control"
"954","X-4015.BKM120 + LDE225","X.4015.BK20.LD25","treatment"
"955","X-4015.BKM120 + LDE225","X.4015.uned","control"
"956","X-4015.BYL719","X.4015.BY19","treatment"
"957","X-4015.BYL719","X.4015.uned","control"
"958","X-4015.BYL719 + LJM716","X.4015.BY19.LJ16","treatment"
"959","X-4015.BYL719 + LJM716","X.4015.uned","control"
"960","X-4015.CLR457","X.4015.CL57","treatment"
"961","X-4015.CLR457","X.4015.uned","control"
"962","X-4015.figitumumab","X.4015.fiab","treatment"
"963","X-4015.figitumumab","X.4015.uned","control"
"964","X-4015.figitumumab + binimetinib","X.4015.fiab.biib","treatment"
"965","X-4015.figitumumab + binimetinib","X.4015.uned","control"
"966","X-4015.gemcitabine-50mpk","X.4015.gepk","treatment"
"967","X-4015.gemcitabine-50mpk","X.4015.uned","control"
"968","X-4015.HDM201","X.4015.HD01","treatment"
"969","X-4015.HDM201","X.4015.uned","control"
"970","X-4015.INC424","X.4015.IN24","treatment"
"971","X-4015.INC424","X.4015.uned","control"
"972","X-4015.INC424 + binimetinib","X.4015.IN24.biib","treatment"
"973","X-4015.INC424 + binimetinib","X.4015.uned","control"
"974","X-4015.LKA136","X.4015.LK36","treatment"
"975","X-4015.LKA136","X.4015.uned","control"
"976","X-4015.WNT974","X.4015.WN74","treatment"
"977","X-4015.WNT974","X.4015.uned","control"
"978","X-4018.abraxane","X.4018.abne","treatment"
"979","X-4018.abraxane","X.4018.uned","control"
"980","X-4018.binimetinib","X.4018.biib","treatment"
"981","X-4018.binimetinib","X.4018.uned","control"
"982","X-4018.binimetinib-3.5mpk","X.4018.bipk","treatment"
