"","batch.name","model.id","type"
"531","X-057.INC280 + trastuzumab","X.057.IN80.trab","treatment"
"532","X-057.LEE011","X.057.LE11","treatment"
"533","X-057.LEE011 + everolimus","X.057.LE11.evus","treatment"
"534","X-057.LJM716","X.057.LJ16","treatment"
"535","X-057.LJM716 + trastuzumab","X.057.LJ16.trab","treatment"
"536","X-057.LLM871","X.057.LL71","treatment"
"537","X-057.trastuzumab","X.057.trab","treatment"
"538","X-064.BGJ398","X.064.BG98","treatment"
"539","X-064.binimetinib","X.064.biib","treatment"
"540","X-064.BKM120","X.064.BK20","treatment"
"541","X-064.BYL719","X.064.BY19","treatment"
"542","X-064.BYL719 + HSP990","X.064.BY19.HS90","treatment"
"543","X-064.BYL719 + LJM716","X.064.BY19.LJ16","treatment"
"544","X-064.CLR457","X.064.CL57","treatment"
"545","X-064.everolimus","X.064.evus","treatment"
"546","X-064.figitumumab","X.064.fiab","treatment"
"547","X-064.HDM201","X.064.HD01","treatment"
"548","X-064.HSP990","X.064.HS90","treatment"
"549","X-064.INC280","X.064.IN80","treatment"
"550","X-064.INC280 + trastuzumab","X.064.IN80.trab","treatment"
"551","X-064.LEE011","X.064.LE11","treatment"
"552","X-064.LEE011 + everolimus","X.064.LE11.evus","treatment"
"553","X-064.LJM716","X.064.LJ16","treatment"
"554","X-064.LJM716 + trastuzumab","X.064.LJ16.trab","treatment"
"555","X-064.LLM871","X.064.LL71","treatment"
"556","X-064.trastuzumab","X.064.trab","treatment"
"557","X-065.BGJ398","X.065.BG98","treatment"
"558","X-065.BGJ398","X.065.uned","control"
"559","X-065.binimetinib","X.065.biib","treatment"
"560","X-065.binimetinib","X.065.uned","control"
"561","X-065.BKM120","X.065.BK20","treatment"
"562","X-065.BKM120","X.065.uned","control"
"563","X-065.BYL719","X.065.BY19","treatment"
"564","X-065.BYL719","X.065.uned","control"
"565","X-065.BYL719 + HSP990","X.065.BY19.HS90","treatment"
"566","X-065.BYL719 + HSP990","X.065.uned","control"
"567","X-065.BYL719 + LJM716","X.065.BY19.LJ16","treatment"
"568","X-065.BYL719 + LJM716","X.065.uned","control"
"569","X-065.CLR457","X.065.CL57","treatment"
"570","X-065.CLR457","X.065.uned","control"
"571","X-065.everolimus","X.065.evus","treatment"
"572","X-065.everolimus","X.065.uned","control"
"573","X-065.figitumumab","X.065.fiab","treatment"
"574","X-065.figitumumab","X.065.uned","control"
"575","X-065.HDM201","X.065.HD01","treatment"
"576","X-065.HDM201","X.065.uned","control"
"577","X-065.HSP990","X.065.HS90","treatment"
"578","X-065.HSP990","X.065.uned","control"
"579","X-065.INC280","X.065.IN80","treatment"
"580","X-065.INC280","X.065.uned","control"
"581","X-065.INC280 + trastuzumab","X.065.IN80.trab","treatment"
"582","X-065.INC280 + trastuzumab","X.065.uned","control"
"583","X-065.LEE011","X.065.LE11","treatment"
"584","X-065.LEE011","X.065.uned","control"
"585","X-065.LEE011 + everolimus","X.065.LE11.evus","treatment"
"586","X-065.LEE011 + everolimus","X.065.uned","control"
"587","X-065.LJM716","X.065.LJ16","treatment"
"588","X-065.LJM716","X.065.uned","control"
"589","X-065.LJM716 + trastuzumab","X.065.LJ16.trab","treatment"
"590","X-065.LJM716 + trastuzumab","X.065.uned","control"
"591","X-065.LLM871","X.065.LL71","treatment"
"592","X-065.LLM871","X.065.uned","control"
"593","X-065.trastuzumab","X.065.trab","treatment"
"594","X-065.trastuzumab","X.065.uned","control"
"595","X-067.BGJ398","X.067.BG98","treatment"
"596","X-067.binimetinib","X.067.biib","treatment"
"597","X-067.BKM120","X.067.BK20","treatment"
"598","X-067.BYL719","X.067.BY19","treatment"
"599","X-067.BYL719 + HSP990","X.067.BY19.HS90","treatment"
"600","X-067.BYL719 + LJM716","X.067.BY19.LJ16","treatment"
"601","X-067.CLR457","X.067.CL57","treatment"
"602","X-067.everolimus","X.067.evus","treatment"
"603","X-067.figitumumab","X.067.fiab","treatment"
"604","X-067.HDM201","X.067.HD01","treatment"
"605","X-067.HSP990","X.067.HS90","treatment"
"606","X-067.INC280","X.067.IN80","treatment"
"607","X-067.INC280 + trastuzumab","X.067.IN80.trab","treatment"
"608","X-067.LEE011","X.067.LE11","treatment"
"609","X-067.LEE011 + everolimus","X.067.LE11.evus","treatment"
"610","X-067.LJM716","X.067.LJ16","treatment"
"611","X-067.LJM716 + trastuzumab","X.067.LJ16.trab","treatment"
"612","X-067.LLM871","X.067.LL71","treatment"
"613","X-067.trastuzumab","X.067.trab","treatment"
"614","X-074.BYL719","X.074.BY19","treatment"
"615","X-074.BYL719","X.074.uned","control"
"616","X-074.BYL719 + HSP990","X.074.BY19.HS90","treatment"
"617","X-074.BYL719 + HSP990","X.074.uned","control"
"618","X-074.BYL719 + LJM716","X.074.BY19.LJ16","treatment"
"619","X-074.BYL719 + LJM716","X.074.uned","control"
"620","X-074.everolimus","X.074.evus","treatment"
"621","X-074.everolimus","X.074.uned","control"
"622","X-074.HSP990","X.074.HS90","treatment"
"623","X-074.HSP990","X.074.uned","control"
"624","X-074.LEE011","X.074.LE11","treatment"
"625","X-074.LEE011","X.074.uned","control"
"626","X-074.LEE011 + everolimus","X.074.LE11.evus","treatment"
"627","X-074.LEE011 + everolimus","X.074.uned","control"
"628","X-074.LJM716","X.074.LJ16","treatment"
"629","X-074.LJM716","X.074.uned","control"
"630","X-075.BGJ398","X.075.BG98","treatment"
"631","X-075.binimetinib","X.075.biib","treatment"
"632","X-075.BKM120","X.075.BK20","treatment"
"633","X-075.BYL719","X.075.BY19","treatment"
"634","X-075.BYL719 + HSP990","X.075.BY19.HS90","treatment"
"635","X-075.BYL719 + LJM716","X.075.BY19.LJ16","treatment"
"636","X-075.CLR457","X.075.CL57","treatment"
"637","X-075.everolimus","X.075.evus","treatment"
"638","X-075.figitumumab","X.075.fiab","treatment"
"639","X-075.HDM201","X.075.HD01","treatment"
"640","X-075.HSP990","X.075.HS90","treatment"
"641","X-075.INC280","X.075.IN80","treatment"
"642","X-075.INC280 + trastuzumab","X.075.IN80.trab","treatment"
"643","X-075.LEE011","X.075.LE11","treatment"
"644","X-075.LEE011 + everolimus","X.075.LE11.evus","treatment"
"645","X-075.LJM716","X.075.LJ16","treatment"
"646","X-075.LJM716 + trastuzumab","X.075.LJ16.trab","treatment"
"647","X-075.LLM871","X.075.LL71","treatment"
"648","X-075.trastuzumab","X.075.trab","treatment"
"649","X-077.BGJ398","X.077.BG98","treatment"
"650","X-077.BGJ398","X.077.uned","control"
"651","X-077.binimetinib","X.077.biib","treatment"
"652","X-077.binimetinib","X.077.uned","control"
"653","X-077.BKM120","X.077.BK20","treatment"
"654","X-077.BKM120","X.077.uned","control"
"655","X-077.BYL719","X.077.BY19","treatment"
"656","X-077.BYL719","X.077.uned","control"
"657","X-077.BYL719 + HSP990","X.077.BY19.HS90","treatment"
"658","X-077.BYL719 + HSP990","X.077.uned","control"
"659","X-077.BYL719 + LJM716","X.077.BY19.LJ16","treatment"
"660","X-077.BYL719 + LJM716","X.077.uned","control"
"661","X-077.CLR457","X.077.CL57","treatment"
"662","X-077.CLR457","X.077.uned","control"
"663","X-077.everolimus","X.077.evus","treatment"
"664","X-077.everolimus","X.077.uned","control"
"665","X-077.figitumumab","X.077.fiab","treatment"
"666","X-077.figitumumab","X.077.uned","control"
"667","X-077.HDM201","X.077.HD01","treatment"
"668","X-077.HDM201","X.077.uned","control"
"669","X-077.HSP990","X.077.HS90","treatment"
"670","X-077.HSP990","X.077.uned","control"
"671","X-077.INC280","X.077.IN80","treatment"
"672","X-077.INC280","X.077.uned","control"
"673","X-077.INC280 + trastuzumab","X.077.IN80.trab","treatment"
"674","X-077.INC280 + trastuzumab","X.077.uned","control"
"675","X-077.LEE011","X.077.LE11","treatment"
"676","X-077.LEE011","X.077.uned","control"
"677","X-077.LEE011 + everolimus","X.077.LE11.evus","treatment"
"678","X-077.LEE011 + everolimus","X.077.uned","control"
"679","X-077.LJM716","X.077.LJ16","treatment"
"680","X-077.LJM716","X.077.uned","control"
"681","X-077.LJM716 + trastuzumab","X.077.LJ16.trab","treatment"
"682","X-077.LJM716 + trastuzumab","X.077.uned","control"
"683","X-077.trastuzumab","X.077.trab","treatment"
"684","X-077.trastuzumab","X.077.uned","control"
"685","X-078.BYL719","X.078.BY19","treatment"
"686","X-078.BYL719","X.078.uned","control"
"687","X-078.BYL719 + HSP990","X.078.BY19.HS90","treatment"
"688","X-078.BYL719 + HSP990","X.078.uned","control"
"689","X-078.BYL719 + LJM716","X.078.BY19.LJ16","treatment"
"690","X-078.BYL719 + LJM716","X.078.uned","control"
"691","X-078.everolimus","X.078.evus","treatment"
"692","X-078.everolimus","X.078.uned","control"
"693","X-078.HSP990","X.078.HS90","treatment"
"694","X-078.HSP990","X.078.uned","control"
"695","X-078.LEE011","X.078.LE11","treatment"
"696","X-078.LEE011","X.078.uned","control"
"697","X-078.LEE011 + everolimus","X.078.LE11.evus","treatment"
"698","X-078.LEE011 + everolimus","X.078.uned","control"
"699","X-078.LJM716","X.078.LJ16","treatment"
"700","X-078.LJM716","X.078.uned","control"
"701","X-084.BGJ398","X.084.BG98","treatment"
"702","X-084.binimetinib","X.084.biib","treatment"
"703","X-084.BKM120","X.084.BK20","treatment"
"704","X-084.BYL719","X.084.BY19","treatment"
"705","X-084.BYL719 + HSP990","X.084.BY19.HS90","treatment"
"706","X-084.BYL719 + LJM716","X.084.BY19.LJ16","treatment"
"707","X-084.CLR457","X.084.CL57","treatment"
"708","X-084.everolimus","X.084.evus","treatment"
"709","X-084.figitumumab","X.084.fiab","treatment"
"710","X-084.HDM201","X.084.HD01","treatment"
"711","X-084.HSP990","X.084.HS90","treatment"
"712","X-084.INC280","X.084.IN80","treatment"
"713","X-084.INC280 + trastuzumab","X.084.IN80.trab","treatment"
"714","X-084.LEE011","X.084.LE11","treatment"
"715","X-084.LEE011 + everolimus","X.084.LE11.evus","treatment"
"716","X-084.LJM716","X.084.LJ16","treatment"
"717","X-084.LJM716 + trastuzumab","X.084.LJ16.trab","treatment"
"718","X-084.LLM871","X.084.LL71","treatment"
"719","X-084.trastuzumab","X.084.trab","treatment"
"720","X-089.BGJ398","X.089.BG98","treatment"
"721","X-089.binimetinib","X.089.biib","treatment"
"722","X-089.BKM120","X.089.BK20","treatment"
"723","X-089.BYL719","X.089.BY19","treatment"
"724","X-089.BYL719 + HSP990","X.089.BY19.HS90","treatment"
"725","X-089.everolimus","X.089.evus","treatment"
"726","X-089.figitumumab","X.089.fiab","treatment"
"727","X-089.HDM201","X.089.HD01","treatment"
"728","X-089.HSP990","X.089.HS90","treatment"
"729","X-089.LEE011","X.089.LE11","treatment"
"730","X-089.LEE011 + everolimus","X.089.LE11.evus","treatment"
"731","X-089.LJM716","X.089.LJ16","treatment"
"732","X-089.LJM716 + trastuzumab","X.089.LJ16.trab","treatment"
"733","X-089.LLM871","X.089.LL71","treatment"
"734","X-089.trastuzumab","X.089.trab","treatment"
"735","X-090.BGJ398","X.090.BG98","treatment"
"736","X-090.binimetinib","X.090.biib","treatment"
"737","X-090.BKM120","X.090.BK20","treatment"
"738","X-090.BYL719","X.090.BY19","treatment"
"739","X-090.BYL719 + HSP990","X.090.BY19.HS90","treatment"
"740","X-090.BYL719 + LJM716","X.090.BY19.LJ16","treatment"
"741","X-090.CLR457","X.090.CL57","treatment"
"742","X-090.everolimus","X.090.evus","treatment"
"743","X-090.figitumumab","X.090.fiab","treatment"
"744","X-090.HDM201","X.090.HD01","treatment"
"745","X-090.HSP990","X.090.HS90","treatment"
"746","X-090.INC280","X.090.IN80","treatment"
"747","X-090.INC280 + trastuzumab","X.090.IN80.trab","treatment"
"748","X-090.LEE011","X.090.LE11","treatment"
"749","X-090.LEE011 + everolimus","X.090.LE11.evus","treatment"
"750","X-090.LJM716","X.090.LJ16","treatment"
"751","X-090.LJM716 + trastuzumab","X.090.LJ16.trab","treatment"
"752","X-090.LLM871","X.090.LL71","treatment"
"753","X-090.trastuzumab","X.090.trab","treatment"
"754","X-091.BGJ398","X.091.BG98","treatment"
"755","X-091.BGJ398","X.091.uned","control"
"756","X-091.binimetinib","X.091.biib","treatment"
"757","X-091.binimetinib","X.091.uned","control"
"758","X-091.BKM120","X.091.BK20","treatment"
"759","X-091.BKM120","X.091.uned","control"
"760","X-091.BYL719","X.091.BY19","treatment"
"761","X-091.BYL719","X.091.uned","control"
"762","X-091.BYL719 + HSP990","X.091.BY19.HS90","treatment"
"763","X-091.BYL719 + HSP990","X.091.uned","control"
"764","X-091.BYL719 + LJM716","X.091.BY19.LJ16","treatment"
"765","X-091.BYL719 + LJM716","X.091.uned","control"
"766","X-091.CLR457","X.091.CL57","treatment"
"767","X-091.CLR457","X.091.uned","control"
"768","X-091.everolimus","X.091.evus","treatment"
"769","X-091.everolimus","X.091.uned","control"
"770","X-091.figitumumab","X.091.fiab","treatment"
"771","X-091.figitumumab","X.091.uned","control"
"772","X-091.HDM201","X.091.HD01","treatment"
"773","X-091.HDM201","X.091.uned","control"
"774","X-091.HSP990","X.091.HS90","treatment"
"775","X-091.HSP990","X.091.uned","control"
"776","X-091.INC280","X.091.IN80","treatment"
"777","X-091.INC280","X.091.uned","control"
"778","X-091.INC280 + trastuzumab","X.091.IN80.trab","treatment"
"779","X-091.INC280 + trastuzumab","X.091.uned","control"
"780","X-091.LEE011","X.091.LE11","treatment"
"781","X-091.LEE011","X.091.uned","control"
"782","X-091.LEE011 + everolimus","X.091.LE11.evus","treatment"
"783","X-091.LEE011 + everolimus","X.091.uned","control"
"784","X-091.LJM716","X.091.LJ16","treatment"
"785","X-091.LJM716","X.091.uned","control"
"786","X-091.LJM716 + trastuzumab","X.091.LJ16.trab","treatment"
"787","X-091.LJM716 + trastuzumab","X.091.uned","control"
"788","X-091.LLM871","X.091.LL71","treatment"
"789","X-091.LLM871","X.091.uned","control"
"790","X-091.trastuzumab","X.091.trab","treatment"
"791","X-091.trastuzumab","X.091.uned","control"
"792","X-096.BGJ398","X.096.BG98","treatment"
"793","X-096.BGJ398","X.096.uned","control"
"794","X-096.binimetinib","X.096.biib","treatment"
"795","X-096.binimetinib","X.096.uned","control"
"796","X-096.BYL719","X.096.BY19","treatment"
"797","X-096.BYL719","X.096.uned","control"
"798","X-096.BYL719 + HSP990","X.096.BY19.HS90","treatment"
"799","X-096.BYL719 + HSP990","X.096.uned","control"
"800","X-096.BYL719 + LJM716","X.096.BY19.LJ16","treatment"
"801","X-096.BYL719 + LJM716","X.096.uned","control"
"802","X-096.CLR457","X.096.CL57","treatment"
"803","X-096.CLR457","X.096.uned","control"
"804","X-096.everolimus","X.096.evus","treatment"
"805","X-096.everolimus","X.096.uned","control"
"806","X-096.figitumumab","X.096.fiab","treatment"
"807","X-096.figitumumab","X.096.uned","control"
"808","X-096.HDM201","X.096.HD01","treatment"
"809","X-096.HDM201","X.096.uned","control"
"810","X-096.HSP990","X.096.HS90","treatment"
"811","X-096.HSP990","X.096.uned","control"
"812","X-096.INC280","X.096.IN80","treatment"
"813","X-096.INC280","X.096.uned","control"
"814","X-096.INC280 + trastuzumab","X.096.IN80.trab","treatment"
"815","X-096.INC280 + trastuzumab","X.096.uned","control"
"816","X-096.LEE011","X.096.LE11","treatment"
"817","X-096.LEE011","X.096.uned","control"
"818","X-096.LEE011 + everolimus","X.096.LE11.evus","treatment"
"819","X-096.LEE011 + everolimus","X.096.uned","control"
"820","X-096.LJM716","X.096.LJ16","treatment"
"821","X-096.LJM716","X.096.uned","control"
"822","X-096.LJM716 + trastuzumab","X.096.LJ16.trab","treatment"
"823","X-096.LJM716 + trastuzumab","X.096.uned","control"
"824","X-096.LLM871","X.096.LL71","treatment"
"825","X-096.LLM871","X.096.uned","control"
"826","X-096.trastuzumab","X.096.trab","treatment"
"827","X-096.trastuzumab","X.096.uned","control"
"828","X-097.BGJ398","X.097.BG98","treatment"
"829","X-097.binimetinib","X.097.biib","treatment"
"830","X-097.BKM120","X.097.BK20","treatment"
"831","X-097.BYL719","X.097.BY19","treatment"
"832","X-097.BYL719 + HSP990","X.097.BY19.HS90","treatment"
"833","X-097.BYL719 + LJM716","X.097.BY19.LJ16","treatment"
"834","X-097.CLR457","X.097.CL57","treatment"
"835","X-097.everolimus","X.097.evus","treatment"
"836","X-097.figitumumab","X.097.fiab","treatment"
"837","X-097.HDM201","X.097.HD01","treatment"
"838","X-097.HSP990","X.097.HS90","treatment"
"839","X-097.INC280","X.097.IN80","treatment"
"840","X-097.INC280 + trastuzumab","X.097.IN80.trab","treatment"
"841","X-097.LEE011","X.097.LE11","treatment"
"842","X-097.LEE011 + everolimus","X.097.LE11.evus","treatment"
"843","X-097.LJM716","X.097.LJ16","treatment"
"844","X-097.LJM716 + trastuzumab","X.097.LJ16.trab","treatment"
"845","X-097.LLM871","X.097.LL71","treatment"
"846","X-097.trastuzumab","X.097.trab","treatment"
"847","X-098.BGJ398","X.098.BG98","treatment"
"848","X-098.BGJ398","X.098.uned","control"
"849","X-098.binimetinib","X.098.biib","treatment"
"850","X-098.binimetinib","X.098.uned","control"
"851","X-098.BKM120","X.098.BK20","treatment"
"852","X-098.BKM120","X.098.uned","control"
"853","X-098.BYL719","X.098.BY19","treatment"
"854","X-098.BYL719","X.098.uned","control"
"855","X-098.BYL719 + HSP990","X.098.BY19.HS90","treatment"
"856","X-098.BYL719 + HSP990","X.098.uned","control"
"857","X-098.BYL719 + LJM716","X.098.BY19.LJ16","treatment"
"858","X-098.BYL719 + LJM716","X.098.uned","control"
"859","X-098.CLR457","X.098.CL57","treatment"
"860","X-098.CLR457","X.098.uned","control"
"861","X-098.everolimus","X.098.evus","treatment"
"862","X-098.everolimus","X.098.uned","control"
"863","X-098.figitumumab","X.098.fiab","treatment"
"864","X-098.figitumumab","X.098.uned","control"
"865","X-098.HDM201","X.098.HD01","treatment"
"866","X-098.HDM201","X.098.uned","control"
"867","X-098.HSP990","X.098.HS90","treatment"
"868","X-098.HSP990","X.098.uned","control"
"869","X-098.INC280","X.098.IN80","treatment"
"870","X-098.INC280","X.098.uned","control"
"871","X-098.INC280 + trastuzumab","X.098.IN80.trab","treatment"
"872","X-098.INC280 + trastuzumab","X.098.uned","control"
"873","X-098.LEE011","X.098.LE11","treatment"
"874","X-098.LEE011","X.098.uned","control"
"875","X-098.LEE011 + everolimus","X.098.LE11.evus","treatment"
"876","X-098.LEE011 + everolimus","X.098.uned","control"
"877","X-098.LJM716","X.098.LJ16","treatment"
"878","X-098.LJM716","X.098.uned","control"
"879","X-098.LJM716 + trastuzumab","X.098.LJ16.trab","treatment"
"880","X-098.LJM716 + trastuzumab","X.098.uned","control"
"881","X-098.LLM871","X.098.LL71","treatment"
"882","X-098.LLM871","X.098.uned","control"
"883","X-098.trastuzumab","X.098.trab","treatment"
"884","X-098.trastuzumab","X.098.uned","control"
"885","X-099.BGJ398","X.099.BG98","treatment"
"886","X-099.binimetinib","X.099.biib","treatment"
"887","X-099.BYL719 + HSP990","X.099.BY19.HS90","treatment"
"888","X-099.BYL719 + LJM716","X.099.BY19.LJ16","treatment"
"889","X-099.CLR457","X.099.CL57","treatment"
"890","X-099.figitumumab","X.099.fiab","treatment"
"891","X-099.HDM201","X.099.HD01","treatment"
"892","X-099.HSP990","X.099.HS90","treatment"
"893","X-099.INC280","X.099.IN80","treatment"
"894","X-099.INC280 + trastuzumab","X.099.IN80.trab","treatment"
"895","X-099.LEE011","X.099.LE11","treatment"
"896","X-099.LEE011 + everolimus","X.099.LE11.evus","treatment"
"897","X-099.LJM716","X.099.LJ16","treatment"
"898","X-099.LJM716 + trastuzumab","X.099.LJ16.trab","treatment"
"899","X-099.LLM871","X.099.LL71","treatment"
"900","X-099.trastuzumab","X.099.trab","treatment"
"901","X-101.BYL719","X.101.BY19","treatment"
"902","X-101.BYL719","X.101.uned","control"
"903","X-101.BYL719 + HSP990","X.101.BY19.HS90","treatment"
"904","X-101.BYL719 + HSP990","X.101.uned","control"
"905","X-101.BYL719 + LJM716","X.101.BY19.LJ16","treatment"
"906","X-101.BYL719 + LJM716","X.101.uned","control"
"907","X-101.everolimus","X.101.evus","treatment"
"908","X-101.everolimus","X.101.uned","control"
"909","X-101.HSP990","X.101.HS90","treatment"
"910","X-101.HSP990","X.101.uned","control"
"911","X-101.LEE011","X.101.LE11","treatment"
"912","X-101.LEE011","X.101.uned","control"
"913","X-101.LEE011 + everolimus","X.101.LE11.evus","treatment"
"914","X-101.LEE011 + everolimus","X.101.uned","control"
"915","X-101.LJM716","X.101.LJ16","treatment"
"916","X-101.LJM716","X.101.uned","control"
"917","X-102.BGJ398","X.102.BG98","treatment"
"918","X-102.BKM120","X.102.BK20","treatment"
"919","X-102.BYL719","X.102.BY19","treatment"
"920","X-102.BYL719 + HSP990","X.102.BY19.HS90","treatment"
"921","X-102.BYL719 + LJM716","X.102.BY19.LJ16","treatment"
"922","X-102.CLR457","X.102.CL57","treatment"
"923","X-102.HSP990","X.102.HS90","treatment"
"924","X-102.INC280","X.102.IN80","treatment"
"925","X-102.INC280 + trastuzumab","X.102.IN80.trab","treatment"
"926","X-102.LEE011","X.102.LE11","treatment"
"927","X-102.LJM716","X.102.LJ16","treatment"
"928","X-102.LJM716 + trastuzumab","X.102.LJ16.trab","treatment"
"929","X-102.LLM871","X.102.LL71","treatment"
"930","X-105.BYL719","X.105.BY19","treatment"
"931","X-105.BYL719","X.105.uned","control"
"932","X-105.BYL719 + HSP990","X.105.BY19.HS90","treatment"
"933","X-105.BYL719 + HSP990","X.105.uned","control"
"934","X-105.BYL719 + LJM716","X.105.BY19.LJ16","treatment"
"935","X-105.BYL719 + LJM716","X.105.uned","control"
"936","X-105.everolimus","X.105.evus","treatment"
"937","X-105.everolimus","X.105.uned","control"
"938","X-105.HSP990","X.105.HS90","treatment"
"939","X-105.HSP990","X.105.uned","control"
"940","X-105.LEE011","X.105.LE11","treatment"
"941","X-105.LEE011","X.105.uned","control"
"942","X-105.LEE011 + everolimus","X.105.LE11.evus","treatment"
"943","X-105.LEE011 + everolimus","X.105.uned","control"
"944","X-105.LJM716","X.105.LJ16","treatment"
"945","X-105.LJM716","X.105.uned","control"
"946","X-114.binimetinib","X.114.biib","treatment"
"947","X-114.binimetinib","X.114.uned","control"
"948","X-114.BKM120","X.114.BK20","treatment"
"949","X-114.BKM120","X.114.uned","control"
"950","X-114.BYL719","X.114.BY19","treatment"
"951","X-114.BYL719","X.114.uned","control"
"952","X-114.BYL719 + HSP990","X.114.BY19.HS90","treatment"
"953","X-114.BYL719 + HSP990","X.114.uned","control"
"954","X-114.BYL719 + LJM716","X.114.BY19.LJ16","treatment"
"955","X-114.BYL719 + LJM716","X.114.uned","control"
"956","X-114.CLR457","X.114.CL57","treatment"
"957","X-114.CLR457","X.114.uned","control"
"958","X-114.everolimus","X.114.evus","treatment"
"959","X-114.everolimus","X.114.uned","control"
"960","X-114.HDM201","X.114.HD01","treatment"
"961","X-114.HDM201","X.114.uned","control"
"962","X-114.HSP990","X.114.HS90","treatment"
"963","X-114.HSP990","X.114.uned","control"
"964","X-114.INC280","X.114.IN80","treatment"
"965","X-114.INC280","X.114.uned","control"
"966","X-114.INC280 + trastuzumab","X.114.IN80.trab","treatment"
"967","X-114.INC280 + trastuzumab","X.114.uned","control"
"968","X-114.LEE011","X.114.LE11","treatment"
"969","X-114.LEE011","X.114.uned","control"
"970","X-114.LEE011 + everolimus","X.114.LE11.evus","treatment"
"971","X-114.LEE011 + everolimus","X.114.uned","control"
"972","X-114.LJM716","X.114.LJ16","treatment"
"973","X-114.LJM716","X.114.uned","control"
"974","X-114.LJM716 + trastuzumab","X.114.LJ16.trab","treatment"
"975","X-114.LJM716 + trastuzumab","X.114.uned","control"
"976","X-114.LLM871","X.114.LL71","treatment"
"977","X-114.LLM871","X.114.uned","control"
"978","X-118.BGJ398","X.118.BG98","treatment"
"979","X-118.binimetinib","X.118.biib","treatment"
"980","X-118.BKM120","X.118.BK20","treatment"
"981","X-118.BYL719","X.118.BY19","treatment"
"982","X-118.BYL719 + HSP990","X.118.BY19.HS90","treatment"
"983","X-118.BYL719 + LJM716","X.118.BY19.LJ16","treatment"
"984","X-118.CLR457","X.118.CL57","treatment"
"985","X-118.everolimus","X.118.evus","treatment"
"986","X-118.figitumumab","X.118.fiab","treatment"
"987","X-118.HDM201","X.118.HD01","treatment"
"988","X-118.HSP990","X.118.HS90","treatment"
"989","X-118.INC280","X.118.IN80","treatment"
"990","X-118.INC280 + trastuzumab","X.118.IN80.trab","treatment"
"991","X-118.LEE011","X.118.LE11","treatment"
"992","X-118.LEE011 + everolimus","X.118.LE11.evus","treatment"
"993","X-118.LJM716","X.118.LJ16","treatment"
"994","X-118.LJM716 + trastuzumab","X.118.LJ16.trab","treatment"
"995","X-118.LLM871","X.118.LL71","treatment"
"996","X-118.trastuzumab","X.118.trab","treatment"
"997","X-119.BGJ398","X.119.BG98","treatment"
"998","X-119.binimetinib","X.119.biib","treatment"
"999","X-119.BKM120","X.119.BK20","treatment"
"1000","X-119.BYL719","X.119.BY19","treatment"
"1001","X-119.BYL719 + HSP990","X.119.BY19.HS90","treatment"
"1002","X-119.BYL719 + LJM716","X.119.BY19.LJ16","treatment"
"1003","X-119.CLR457","X.119.CL57","treatment"
"1004","X-119.everolimus","X.119.evus","treatment"
"1005","X-119.figitumumab","X.119.fiab","treatment"
"1006","X-119.HDM201","X.119.HD01","treatment"
"1007","X-119.HSP990","X.119.HS90","treatment"
"1008","X-119.INC280","X.119.IN80","treatment"
"1009","X-119.INC280 + trastuzumab","X.119.IN80.trab","treatment"
"1010","X-119.LEE011","X.119.LE11","treatment"
"1011","X-119.LEE011 + everolimus","X.119.LE11.evus","treatment"
"1012","X-119.LJM716","X.119.LJ16","treatment"
"1013","X-119.LJM716 + trastuzumab","X.119.LJ16.trab","treatment"
"1014","X-119.LLM871","X.119.LL71","treatment"
"1015","X-119.trastuzumab","X.119.trab","treatment"
"1016","X-127.BGJ398","X.127.BG98","treatment"
"1017","X-127.binimetinib","X.127.biib","treatment"
"1018","X-127.BKM120","X.127.BK20","treatment"
"1019","X-127.BYL719","X.127.BY19","treatment"
"1020","X-127.BYL719 + HSP990","X.127.BY19.HS90","treatment"
"1021","X-127.BYL719 + LJM716","X.127.BY19.LJ16","treatment"
"1022","X-127.CLR457","X.127.CL57","treatment"
"1023","X-127.everolimus","X.127.evus","treatment"
"1024","X-127.figitumumab","X.127.fiab","treatment"
"1025","X-127.HDM201","X.127.HD01","treatment"
"1026","X-127.HSP990","X.127.HS90","treatment"
"1027","X-127.INC280","X.127.IN80","treatment"
"1028","X-127.INC280 + trastuzumab","X.127.IN80.trab","treatment"
"1029","X-127.LEE011","X.127.LE11","treatment"
"1030","X-127.LEE011 + everolimus","X.127.LE11.evus","treatment"
"1031","X-127.LJM716","X.127.LJ16","treatment"
"1032","X-127.LJM716 + trastuzumab","X.127.LJ16.trab","treatment"
"1033","X-127.LLM871","X.127.LL71","treatment"
"1034","X-127.trastuzumab","X.127.trab","treatment"
"1035","X-128.BGJ398","X.128.BG98","treatment"
"1036","X-128.binimetinib","X.128.biib","treatment"
"1037","X-128.BKM120","X.128.BK20","treatment"
"1038","X-128.BYL719","X.128.BY19","treatment"
"1039","X-128.BYL719 + HSP990","X.128.BY19.HS90","treatment"
"1040","X-128.BYL719 + LJM716","X.128.BY19.LJ16","treatment"
"1041","X-128.CLR457","X.128.CL57","treatment"
"1042","X-128.everolimus","X.128.evus","treatment"
"1043","X-128.figitumumab","X.128.fiab","treatment"
"1044","X-128.HDM201","X.128.HD01","treatment"
"1045","X-128.HSP990","X.128.HS90","treatment"
"1046","X-128.INC280","X.128.IN80","treatment"
"1047","X-128.INC280 + trastuzumab","X.128.IN80.trab","treatment"
