"","batch.id","model.id","type"
"499","73263.TAXOL + CFI-402257","M5.1.F505","control"
"500","73263.TAXOL + CFI-402257","M15.1.F514","control"
"501","73263.TAXOL + CFI-402257","M5.1.F538","control"
"502","73263.TAXOL + CFI-402257","M5.1.F613","control"
"503","73263.TAXOL + CFI-402257","M15.1.F12","treatment"
"504","73263.TAXOL + CFI-402257","M16.2.F12","treatment"
"505","73263.TAXOL + CFI-402257","M15.1.F544","treatment"
"506","73263.TAXOL","M5.1.F12","control"
"507","73263.TAXOL","M5.1.F147","control"
"508","73263.TAXOL","M5.1.F165","control"
"509","73263.TAXOL","M5.1.F234","control"
"510","73263.TAXOL","M5.1.F280","control"
"511","73263.TAXOL","M5.1.F331","control"
"512","73263.TAXOL","M5.1.F504","control"
"513","73263.TAXOL","M5.1.F505","control"
"514","73263.TAXOL","M15.1.F514","control"
"515","73263.TAXOL","M5.1.F538","control"
"516","73263.TAXOL","M5.1.F613","control"
"517","73263.TAXOL","M25.1.F12","treatment"
"518","73263.TAXOL","M25.1.F147","treatment"
"519","73263.TAXOL","M15.1.F156","treatment"
"520","73263.TAXOL","M35.1.F331","treatment"
"521","73263.TAXOL","M15.1.F505","treatment"
"522","73263.TAXOL","M25.1.F544","treatment"
"523","73263.BMN673","M5.1.F12","control"
"524","73263.BMN673","M5.1.F147","control"
"525","73263.BMN673","M5.1.F165","control"
"526","73263.BMN673","M5.1.F234","control"
"527","73263.BMN673","M5.1.F280","control"
"528","73263.BMN673","M5.1.F331","control"
"529","73263.BMN673","M5.1.F504","control"
"530","73263.BMN673","M5.1.F505","control"
"531","73263.BMN673","M15.1.F514","control"
"532","73263.BMN673","M5.1.F538","control"
"533","73263.BMN673","M5.1.F613","control"
"534","73263.BMN673","M5.1.F77","treatment"
"535","73263.BMN673","M25.1.F234","treatment"
"536","73263.BMN673","M15.1.F280","treatment"
"537","73263.BMN673","M5.1.F514","treatment"
"538","73263.CFI-402257","M5.1.F12","control"
"539","73263.CFI-402257","M5.1.F147","control"
"540","73263.CFI-402257","M5.1.F165","control"
"541","73263.CFI-402257","M5.1.F234","control"
"542","73263.CFI-402257","M5.1.F280","control"
"543","73263.CFI-402257","M5.1.F331","control"
"544","73263.CFI-402257","M5.1.F504","control"
"545","73263.CFI-402257","M5.1.F505","control"
"546","73263.CFI-402257","M15.1.F514","control"
"547","73263.CFI-402257","M5.1.F538","control"
"548","73263.CFI-402257","M5.1.F613","control"
"549","73263.CFI-402257","M5.1.F130","treatment"
"550","73263.CFI-402257","M5.1.F322","treatment"
"551","73263.CFI-402257","M5.1.F478","treatment"
"552","73263.CFI-402257","M5.1.F544","treatment"
"553","73263.CFI-400945","M5.1.F12","control"
"554","73263.CFI-400945","M5.1.F147","control"
"555","73263.CFI-400945","M5.1.F165","control"
"556","73263.CFI-400945","M5.1.F234","control"
"557","73263.CFI-400945","M5.1.F280","control"
"558","73263.CFI-400945","M5.1.F331","control"
"559","73263.CFI-400945","M5.1.F504","control"
"560","73263.CFI-400945","M5.1.F505","control"
"561","73263.CFI-400945","M15.1.F514","control"
"562","73263.CFI-400945","M5.1.F538","control"
"563","73263.CFI-400945","M5.1.F613","control"
"564","73263.CFI-400945","M15.1.F147","treatment"
"565","73263.CFI-400945","M15.1.F165","treatment"
"566","73263.CFI-400945","M5.1.F220","treatment"
"567","73263.CFI-400945","M15.1.F234","treatment"
"568","73263.CFI-400945","M45.1.F331","treatment"
"569","73263.CFI-400945","M15.1.F613","treatment"
"570","73263.CX5461","M5.1.F12","control"
"571","73263.CX5461","M5.1.F147","control"
"572","73263.CX5461","M5.1.F165","control"
"573","73263.CX5461","M5.1.F234","control"
"574","73263.CX5461","M5.1.F280","control"
"575","73263.CX5461","M5.1.F331","control"
"576","73263.CX5461","M5.1.F504","control"
"577","73263.CX5461","M5.1.F505","control"
"578","73263.CX5461","M15.1.F514","control"
"579","73263.CX5461","M5.1.F538","control"
"580","73263.CX5461","M5.1.F613","control"
"581","73263.CX5461","M35.1.F147","treatment"
"582","73263.CX5461","M25.1.F165","treatment"
"583","73263.CX5461","M5.1.F219","treatment"
"584","73263.CX5461","M25.1.F331","treatment"
"585","73263.CX5461","M25.1.F514","treatment"
"586","73263.CFI-400945+ABT263","M5.1.F12","control"
"587","73263.CFI-400945+ABT263","M5.1.F147","control"
"588","73263.CFI-400945+ABT263","M5.1.F165","control"
"589","73263.CFI-400945+ABT263","M5.1.F234","control"
"590","73263.CFI-400945+ABT263","M5.1.F280","control"
"591","73263.CFI-400945+ABT263","M5.1.F331","control"
"592","73263.CFI-400945+ABT263","M5.1.F504","control"
"593","73263.CFI-400945+ABT263","M5.1.F505","control"
"594","73263.CFI-400945+ABT263","M15.1.F514","control"
"595","73263.CFI-400945+ABT263","M5.1.F538","control"
"596","73263.CFI-400945+ABT263","M5.1.F613","control"
"597","73263.CARBOPLATIN","M5.1.F12","control"
"598","73263.CARBOPLATIN","M5.1.F147","control"
"599","73263.CARBOPLATIN","M5.1.F165","control"
"600","73263.CARBOPLATIN","M5.1.F234","control"
"601","73263.CARBOPLATIN","M5.1.F280","control"
"602","73263.CARBOPLATIN","M5.1.F331","control"
"603","73263.CARBOPLATIN","M5.1.F504","control"
"604","73263.CARBOPLATIN","M5.1.F505","control"
"605","73263.CARBOPLATIN","M15.1.F514","control"
"606","73263.CARBOPLATIN","M5.1.F538","control"
"607","73263.CARBOPLATIN","M5.1.F613","control"
"608","73263.CARBOPLATIN","M5.1.F156","treatment"
"609","73263.CARBOPLATIN","M5.1.F196","treatment"
"610","73263.ERIBULIN","M5.1.F12","control"
"611","73263.ERIBULIN","M5.1.F147","control"
"612","73263.ERIBULIN","M5.1.F165","control"
"613","73263.ERIBULIN","M5.1.F234","control"
"614","73263.ERIBULIN","M5.1.F280","control"
"615","73263.ERIBULIN","M5.1.F331","control"
"616","73263.ERIBULIN","M5.1.F504","control"
"617","73263.ERIBULIN","M5.1.F505","control"
"618","73263.ERIBULIN","M15.1.F514","control"
"619","73263.ERIBULIN","M5.1.F538","control"
"620","73263.ERIBULIN","M5.1.F613","control"
"621","73263.ERIBULIN","M5.1.F294","treatment"
"622","73263.ERIBULIN","M5.1.F323","treatment"
"623","73263.ERIBULIN","M15.1.F331","treatment"
"624","73263.ERIBULIN","M15.1.F538","treatment"
"625","73263.CDX-011","M5.1.F12","control"
"626","73263.CDX-011","M5.1.F147","control"
"627","73263.CDX-011","M5.1.F165","control"
"628","73263.CDX-011","M5.1.F234","control"
"629","73263.CDX-011","M5.1.F280","control"
"630","73263.CDX-011","M5.1.F331","control"
"631","73263.CDX-011","M5.1.F504","control"
"632","73263.CDX-011","M5.1.F505","control"
"633","73263.CDX-011","M15.1.F514","control"
"634","73263.CDX-011","M5.1.F538","control"
"635","73263.CDX-011","M5.1.F613","control"
"636","73263.CDX-011","M15.1.F504","treatment"
"637","NOTCH06.ERIBULIN","M5.1.F15","control"
"638","NOTCH06.ERIBULIN","M5.1.F22","control"
"639","NOTCH06.ERIBULIN","M5.1.F114","control"
"640","NOTCH06.ERIBULIN","M5.1.F383","control"
"641","NOTCH06.ERIBULIN","M5.1.F423","control"
"642","NOTCH06.ERIBULIN","M5.1.F429","control"
"643","NOTCH06.ERIBULIN","M6.2.F429","control"
"644","NOTCH06.ERIBULIN","M15.1.F15","treatment"
"645","NOTCH06.ERIBULIN","M5.1.F556","treatment"
"646","NOTCH06.TAXOL","M5.1.F15","control"
"647","NOTCH06.TAXOL","M5.1.F22","control"
"648","NOTCH06.TAXOL","M5.1.F114","control"
"649","NOTCH06.TAXOL","M5.1.F383","control"
"650","NOTCH06.TAXOL","M5.1.F423","control"
"651","NOTCH06.TAXOL","M5.1.F429","control"
"652","NOTCH06.TAXOL","M6.2.F429","control"
"653","NOTCH06.TAXOL","M5.1.F20","treatment"
"654","NOTCH06.TAXOL","M5.1.F21","treatment"
"655","NOTCH06.TAXOL","M5.1.F290","treatment"
"656","NOTCH06.TAXOL","M15.1.F335","treatment"
"657","NOTCH06.TAXOL","M15.1.F423","treatment"
"658","NOTCH06.TAXOL","M16.2.F423","treatment"
"659","NOTCH06.TAXOL","M25.1.F429","treatment"
"660","NOTCH06.TAXOL","M15.1.F604","treatment"
"661","NOTCH06.TAXOL + CFI-402257","M5.1.F15","control"
"662","NOTCH06.TAXOL + CFI-402257","M5.1.F22","control"
"663","NOTCH06.TAXOL + CFI-402257","M5.1.F114","control"
"664","NOTCH06.TAXOL + CFI-402257","M5.1.F383","control"
"665","NOTCH06.TAXOL + CFI-402257","M5.1.F423","control"
"666","NOTCH06.TAXOL + CFI-402257","M5.1.F429","control"
"667","NOTCH06.TAXOL + CFI-402257","M6.2.F429","control"
"668","NOTCH06.TAXOL + CFI-402257","M15.1.F22","treatment"
"669","NOTCH06.TAXOL + CFI-402257","M5.1.F439","treatment"
"670","NOTCH06.TAXOL + CFI-402257","M5.1.F604","treatment"
"671","NOTCH06.CDX-011","M5.1.F15","control"
"672","NOTCH06.CDX-011","M5.1.F22","control"
"673","NOTCH06.CDX-011","M5.1.F114","control"
"674","NOTCH06.CDX-011","M5.1.F383","control"
"675","NOTCH06.CDX-011","M5.1.F423","control"
"676","NOTCH06.CDX-011","M5.1.F429","control"
"677","NOTCH06.CDX-011","M6.2.F429","control"
"678","NOTCH06.CDX-011","M5.1.F195","treatment"
"679","NOTCH06.CFI-400945","M5.1.F15","control"
"680","NOTCH06.CFI-400945","M5.1.F22","control"
"681","NOTCH06.CFI-400945","M5.1.F114","control"
"682","NOTCH06.CFI-400945","M5.1.F383","control"
"683","NOTCH06.CFI-400945","M5.1.F423","control"
"684","NOTCH06.CFI-400945","M5.1.F429","control"
"685","NOTCH06.CFI-400945","M6.2.F429","control"
"686","NOTCH06.CFI-400945","M5.1.F335","treatment"
"687","NOTCH06.CFI-402257","M5.1.F15","control"
"688","NOTCH06.CFI-402257","M5.1.F22","control"
"689","NOTCH06.CFI-402257","M5.1.F114","control"
"690","NOTCH06.CFI-402257","M5.1.F383","control"
"691","NOTCH06.CFI-402257","M5.1.F423","control"
"692","NOTCH06.CFI-402257","M5.1.F429","control"
"693","NOTCH06.CFI-402257","M6.2.F429","control"
"694","NOTCH06.CFI-402257","M15.2.F383","treatment"
"695","NOTCH06.BMN673","M5.1.F15","control"
"696","NOTCH06.BMN673","M5.1.F22","control"
"697","NOTCH06.BMN673","M5.1.F114","control"
"698","NOTCH06.BMN673","M5.1.F383","control"
"699","NOTCH06.BMN673","M5.1.F423","control"
"700","NOTCH06.BMN673","M5.1.F429","control"
"701","NOTCH06.BMN673","M6.2.F429","control"
"702","NOTCH06.BMN673","M5.1.F403","treatment"
"703","NOTCH06.CX5461","M5.1.F15","control"
"704","NOTCH06.CX5461","M5.1.F22","control"
"705","NOTCH06.CX5461","M5.1.F114","control"
"706","NOTCH06.CX5461","M5.1.F383","control"
"707","NOTCH06.CX5461","M5.1.F423","control"
"708","NOTCH06.CX5461","M5.1.F429","control"
"709","NOTCH06.CX5461","M6.2.F429","control"
"710","NOTCH06.CX5461","M35.1.F429","treatment"
"711","NOTCH06.CX5461","M36.2.F429","treatment"
"712","REF014BL.CX5461","M5.1.F16","control"
"713","REF014BL.CX5461","M5.1.F338","control"
"714","REF014BL.CX5461","M5.1.F414","control"
"715","REF014BL.CX5461","M5.1.F496","control"
"716","REF014BL.CX5461","M15.1.F16","treatment"
"717","REF014BL.TAXOL + CFI-402257","M5.1.F16","control"
"718","REF014BL.TAXOL + CFI-402257","M5.1.F338","control"
"719","REF014BL.TAXOL + CFI-402257","M5.1.F414","control"
"720","REF014BL.TAXOL + CFI-402257","M5.1.F496","control"
"721","REF014BL.TAXOL + CFI-402257","M5.1.F17","treatment"
"722","REF014BL.TAXOL + CFI-402257","M25.1.F338","treatment"
"723","REF014BL.TAXOL + CFI-402257","M25.1.F496","treatment"
"724","REF014BL.CARBOPLATIN","M5.1.F16","control"
"725","REF014BL.CARBOPLATIN","M5.1.F338","control"
"726","REF014BL.CARBOPLATIN","M5.1.F414","control"
"727","REF014BL.CARBOPLATIN","M5.1.F496","control"
"728","REF014BL.CARBOPLATIN","M15.1.F17","treatment"
"729","REF014BL.CARBOPLATIN","M35.1.F414","treatment"
"730","REF014BL.CFI-402257","M5.1.F16","control"
"731","REF014BL.CFI-402257","M5.1.F338","control"
"732","REF014BL.CFI-402257","M5.1.F414","control"
"733","REF014BL.CFI-402257","M5.1.F496","control"
"734","REF014BL.CFI-402257","M15.1.F338","treatment"
"735","REF014BL.ERIBULIN","M5.1.F16","control"
"736","REF014BL.ERIBULIN","M5.1.F338","control"
"737","REF014BL.ERIBULIN","M5.1.F414","control"
"738","REF014BL.ERIBULIN","M5.1.F496","control"
"739","REF014BL.ERIBULIN","M15.1.F414","treatment"
"740","REF014BL.ERIBULIN","M15.1.F496","treatment"
"741","REF014BL.CDX-011","M5.1.F16","control"
"742","REF014BL.CDX-011","M5.1.F338","control"
"743","REF014BL.CDX-011","M5.1.F414","control"
"744","REF014BL.CDX-011","M5.1.F496","control"
"745","REF014BL.CDX-011","M45.1.F414","treatment"
"746","REF014BL.CDX-011","M45.1.F496","treatment"
"747","REF014BL.TAXOL","M5.1.F16","control"
"748","REF014BL.TAXOL","M5.1.F338","control"
"749","REF014BL.TAXOL","M5.1.F414","control"
"750","REF014BL.TAXOL","M5.1.F496","control"
"751","REF014BL.TAXOL","M55.1.F414","treatment"
"752","REF014BL.EVEROLIMUS","M5.1.F16","control"
"753","REF014BL.EVEROLIMUS","M5.1.F338","control"
"754","REF014BL.EVEROLIMUS","M5.1.F414","control"
"755","REF014BL.EVEROLIMUS","M5.1.F496","control"
"756","REF014BL.EVEROLIMUS","M35.1.F496","treatment"
"757","REF014BL.CFI-400945","M5.1.F16","control"
"758","REF014BL.CFI-400945","M5.1.F338","control"
"759","REF014BL.CFI-400945","M5.1.F414","control"
"760","REF014BL.CFI-400945","M5.1.F496","control"
"761","REF014BL.CFI-400945","M55.1.F496","treatment"
"762","REF001.CARBOPLATIN","M5.1.F18","control"
"763","REF001.CARBOPLATIN","M5.1.F136","control"
"764","REF001.CARBOPLATIN","M15.1.F18","treatment"
"765","REF001.CX5461","M5.1.F18","control"
"766","REF001.CX5461","M5.1.F136","control"
"767","REF001.CX5461","M5.1.F128","treatment"
"768","REF001.CX5461","M15.1.F216","treatment"
"769","REF001.ABT263","M5.1.F18","control"
"770","REF001.ABT263","M5.1.F136","control"
"771","REF001.CFI-402257","M5.1.F18","control"
"772","REF001.CFI-402257","M5.1.F136","control"
"773","REF001.CFI-402257","M25.1.F136","treatment"
"774","REF001.CFI-402257","M35.1.F136","treatment"
"775","REF001.CFI-400945+ABT263","M5.1.F18","control"
"776","REF001.CFI-400945+ABT263","M5.1.F136","control"
"777","NOTCHB01.BMN673","M5.1.F356","control"
"778","NOTCHB01.BMN673","M5.1.F431","control"
"779","NOTCHB01.BMN673","M5.1.F448","control"
"780","NOTCHB01.BMN673","M5.1.F449","control"
"781","NOTCHB01.BMN673","M5.1.F457","control"
"782","NOTCHB01.BMN673","M5.1.F501","control"
"783","NOTCHB01.BMN673","M5.1.F503","control"
"784","NOTCHB01.BMN673","M5.1.F535","control"
"785","NOTCHB01.BMN673","M5.1.F545","control"
"786","NOTCHB01.BMN673","M5.1.F583","control"
"787","NOTCHB01.BMN673","M5.1.F598","control"
"788","NOTCHB01.BMN673","M5.1.F19","treatment"
"789","NOTCHB01.TAXOL","M5.1.F356","control"
"790","NOTCHB01.TAXOL","M5.1.F431","control"
"791","NOTCHB01.TAXOL","M5.1.F448","control"
"792","NOTCHB01.TAXOL","M5.1.F449","control"
"793","NOTCHB01.TAXOL","M5.1.F457","control"
"794","NOTCHB01.TAXOL","M5.1.F501","control"
"795","NOTCHB01.TAXOL","M5.1.F503","control"
"796","NOTCHB01.TAXOL","M5.1.F535","control"
"797","NOTCHB01.TAXOL","M5.1.F545","control"
"798","NOTCHB01.TAXOL","M5.1.F583","control"
"799","NOTCHB01.TAXOL","M5.1.F598","control"
"800","NOTCHB01.TAXOL","M15.1.F356","treatment"
"801","NOTCHB01.TAXOL","M15.1.F490","treatment"
"802","NOTCHB01.TAXOL","M5.1.F542","treatment"
"803","NOTCHB01.ERIBULIN","M5.1.F356","control"
"804","NOTCHB01.ERIBULIN","M5.1.F431","control"
"805","NOTCHB01.ERIBULIN","M5.1.F448","control"
"806","NOTCHB01.ERIBULIN","M5.1.F449","control"
"807","NOTCHB01.ERIBULIN","M5.1.F457","control"
"808","NOTCHB01.ERIBULIN","M5.1.F501","control"
"809","NOTCHB01.ERIBULIN","M5.1.F503","control"
"810","NOTCHB01.ERIBULIN","M5.1.F535","control"
"811","NOTCHB01.ERIBULIN","M5.1.F545","control"
"812","NOTCHB01.ERIBULIN","M5.1.F583","control"
"813","NOTCHB01.ERIBULIN","M5.1.F598","control"
"814","NOTCHB01.ERIBULIN","M15.1.F431","treatment"
"815","NOTCHB01.ERIBULIN","M15.1.F449","treatment"
"816","NOTCHB01.ERIBULIN","M5.1.F489","treatment"
"817","NOTCHB01.ERIBULIN","M15.1.F503","treatment"
"818","NOTCHB01.CFI-400945","M5.1.F356","control"
"819","NOTCHB01.CFI-400945","M5.1.F431","control"
"820","NOTCHB01.CFI-400945","M5.1.F448","control"
"821","NOTCHB01.CFI-400945","M5.1.F449","control"
"822","NOTCHB01.CFI-400945","M5.1.F457","control"
"823","NOTCHB01.CFI-400945","M5.1.F501","control"
"824","NOTCHB01.CFI-400945","M5.1.F503","control"
"825","NOTCHB01.CFI-400945","M5.1.F535","control"
"826","NOTCHB01.CFI-400945","M5.1.F545","control"
"827","NOTCHB01.CFI-400945","M5.1.F583","control"
"828","NOTCHB01.CFI-400945","M5.1.F598","control"
"829","NOTCHB01.CFI-400945","M15.1.F448","treatment"
"830","NOTCHB01.CFI-400945","M15.1.F535","treatment"
"831","NOTCHB01.CFI-400945","M25.1.F535","treatment"
"832","NOTCHB01.CFI-400945","M5.1.F540","treatment"
"833","NOTCHB01.CFI-400945","M15.1.F540","treatment"
"834","NOTCHB01.TAXOL + CFI-402257","M5.1.F356","control"
"835","NOTCHB01.TAXOL + CFI-402257","M5.1.F431","control"
"836","NOTCHB01.TAXOL + CFI-402257","M5.1.F448","control"
"837","NOTCHB01.TAXOL + CFI-402257","M5.1.F449","control"
"838","NOTCHB01.TAXOL + CFI-402257","M5.1.F457","control"
"839","NOTCHB01.TAXOL + CFI-402257","M5.1.F501","control"
"840","NOTCHB01.TAXOL + CFI-402257","M5.1.F503","control"
"841","NOTCHB01.TAXOL + CFI-402257","M5.1.F535","control"
"842","NOTCHB01.TAXOL + CFI-402257","M5.1.F545","control"
"843","NOTCHB01.TAXOL + CFI-402257","M5.1.F583","control"
"844","NOTCHB01.TAXOL + CFI-402257","M5.1.F598","control"
"845","NOTCHB01.TAXOL + CFI-402257","M5.1.F490","treatment"
"846","NOTCHB01.TAXOL + CFI-402257","M6.2.F490","treatment"
"847","NOTCHB01.CARBOPLATIN","M5.1.F356","control"
"848","NOTCHB01.CARBOPLATIN","M5.1.F431","control"
"849","NOTCHB01.CARBOPLATIN","M5.1.F448","control"
"850","NOTCHB01.CARBOPLATIN","M5.1.F449","control"
"851","NOTCHB01.CARBOPLATIN","M5.1.F457","control"
"852","NOTCHB01.CARBOPLATIN","M5.1.F501","control"
"853","NOTCHB01.CARBOPLATIN","M5.1.F503","control"
"854","NOTCHB01.CARBOPLATIN","M5.1.F535","control"
"855","NOTCHB01.CARBOPLATIN","M5.1.F545","control"
"856","NOTCHB01.CARBOPLATIN","M5.1.F583","control"
"857","NOTCHB01.CARBOPLATIN","M5.1.F598","control"
"858","NOTCHB01.CARBOPLATIN","M5.1.F499","treatment"
"859","NOTCHB01.CX5461","M5.1.F356","control"
"860","NOTCHB01.CX5461","M5.1.F431","control"
"861","NOTCHB01.CX5461","M5.1.F448","control"
"862","NOTCHB01.CX5461","M5.1.F449","control"
"863","NOTCHB01.CX5461","M5.1.F457","control"
"864","NOTCHB01.CX5461","M5.1.F501","control"
"865","NOTCHB01.CX5461","M5.1.F503","control"
"866","NOTCHB01.CX5461","M5.1.F535","control"
"867","NOTCHB01.CX5461","M5.1.F545","control"
"868","NOTCHB01.CX5461","M5.1.F583","control"
"869","NOTCHB01.CX5461","M5.1.F598","control"
"870","NOTCHB01.CX5461","M15.1.F501","treatment"
"871","NOTCHB01.CX5461","M5.1.F566","treatment"
"872","NOTCHB01.CX5461","M15.1.F583","treatment"
"873","NOTCHB01.CDX-011","M5.1.F356","control"
"874","NOTCHB01.CDX-011","M5.1.F431","control"
"875","NOTCHB01.CDX-011","M5.1.F448","control"
"876","NOTCHB01.CDX-011","M5.1.F449","control"
"877","NOTCHB01.CDX-011","M5.1.F457","control"
"878","NOTCHB01.CDX-011","M5.1.F501","control"
"879","NOTCHB01.CDX-011","M5.1.F503","control"
"880","NOTCHB01.CDX-011","M5.1.F535","control"
"881","NOTCHB01.CDX-011","M5.1.F545","control"
"882","NOTCHB01.CDX-011","M5.1.F583","control"
"883","NOTCHB01.CDX-011","M5.1.F598","control"
"884","NOTCHB01.CDX-011","M15.1.F598","treatment"
"885","70620.TAXOL + CFI-402257","M5.1.F148","control"
"886","70620.TAXOL + CFI-402257","M5.1.F199","control"
"887","70620.TAXOL + CFI-402257","M5.1.F421","control"
"888","70620.TAXOL + CFI-402257","M5.1.F461","control"
"889","70620.TAXOL + CFI-402257","M5.1.F484","control"
"890","70620.TAXOL + CFI-402257","M5.1.F26","treatment"
"891","70620.TAXOL + CFI-402257","M15.1.F421","treatment"
"892","70620.TAXOL + CFI-402257","M5.1.F460","treatment"
"893","70620.TAXOL","M5.1.F148","control"
"894","70620.TAXOL","M5.1.F199","control"
"895","70620.TAXOL","M5.1.F421","control"
"896","70620.TAXOL","M5.1.F461","control"
"897","70620.TAXOL","M5.1.F484","control"
"898","70620.TAXOL","M15.1.F26","treatment"
"899","70620.TAXOL","M15.1.F460","treatment"
"900","70620.TAXOL","M15.1.F479","treatment"
"901","70620.TAXOL","M5.1.F571","treatment"
"902","70620.ERIBULIN","M5.1.F148","control"
"903","70620.ERIBULIN","M5.1.F199","control"
"904","70620.ERIBULIN","M5.1.F421","control"
"905","70620.ERIBULIN","M5.1.F461","control"
"906","70620.ERIBULIN","M5.1.F484","control"
"907","70620.ERIBULIN","M5.1.F44","treatment"
"908","70620.ERIBULIN","M6.2.F44","treatment"
"909","70620.ERIBULIN","M5.1.F434","treatment"
"910","70620.ERIBULIN","M15.1.F461","treatment"
"911","70620.ERIBULIN","M5.1.F471","treatment"
"912","70620.ABT263","M5.1.F148","control"
"913","70620.ABT263","M5.1.F199","control"
"914","70620.ABT263","M5.1.F421","control"
"915","70620.ABT263","M5.1.F461","control"
"916","70620.ABT263","M5.1.F484","control"
"917","70620.CFI-402257","M5.1.F148","control"
"918","70620.CFI-402257","M5.1.F199","control"
"919","70620.CFI-402257","M5.1.F421","control"
"920","70620.CFI-402257","M5.1.F461","control"
"921","70620.CFI-402257","M5.1.F484","control"
"922","70620.CFI-402257","M5.1.F453","treatment"
"923","70620.CFI-402257","M5.1.F479","treatment"
"924","70620.CFI-402257","M5.1.F578","treatment"
"925","70620.CX5461","M5.1.F148","control"
"926","70620.CX5461","M5.1.F199","control"
"927","70620.CX5461","M5.1.F421","control"
"928","70620.CX5461","M5.1.F461","control"
"929","70620.CX5461","M5.1.F484","control"
"930","70620.CX5461","M15.1.F484","treatment"
"931","241417.BMN673","M5.1.F27","control"
"932","241417.BMN673","M5.1.F29","control"
"933","241417.BMN673","M5.1.F261","control"
"934","241417.BMN673","M5.1.F291","control"
"935","241417.BMN673","M5.1.F320","control"
"936","241417.BMN673","M5.1.F442","control"
"937","241417.BMN673","M5.1.F524","control"
"938","241417.BMN673","M5.1.F594","control"
"939","241417.BMN673","M15.1.F27","treatment"
"940","241417.BMN673","M15.1.F29","treatment"
"941","241417.BMN673","M5.1.F139","treatment"
"942","241417.BMN673","M25.1.F320","treatment"
"943","241417.TAXOL","M5.1.F27","control"
"944","241417.TAXOL","M5.1.F29","control"
"945","241417.TAXOL","M5.1.F261","control"
"946","241417.TAXOL","M5.1.F291","control"
"947","241417.TAXOL","M5.1.F320","control"
"948","241417.TAXOL","M5.1.F442","control"
"949","241417.TAXOL","M5.1.F524","control"
"950","241417.TAXOL","M5.1.F594","control"
"951","241417.TAXOL","M25.1.F27","treatment"
"952","241417.TAXOL","M5.1.F326","treatment"
"953","241417.ERIBULIN","M5.1.F27","control"
"954","241417.ERIBULIN","M5.1.F29","control"
"955","241417.ERIBULIN","M5.1.F261","control"
"956","241417.ERIBULIN","M5.1.F291","control"
"957","241417.ERIBULIN","M5.1.F320","control"
"958","241417.ERIBULIN","M5.1.F442","control"
"959","241417.ERIBULIN","M5.1.F524","control"
"960","241417.ERIBULIN","M5.1.F594","control"
"961","241417.ERIBULIN","M35.1.F27","treatment"
"962","241417.ERIBULIN","M15.1.F291","treatment"
"963","241417.ERIBULIN","M15.1.F442","treatment"
"964","241417.ERIBULIN","M25.1.F442","treatment"
"965","241417.TAXOL + CFI-402257","M5.1.F27","control"
"966","241417.TAXOL + CFI-402257","M5.1.F29","control"
"967","241417.TAXOL + CFI-402257","M5.1.F261","control"
"968","241417.TAXOL + CFI-402257","M5.1.F291","control"
"969","241417.TAXOL + CFI-402257","M5.1.F320","control"
"970","241417.TAXOL + CFI-402257","M5.1.F442","control"
"971","241417.TAXOL + CFI-402257","M5.1.F524","control"
"972","241417.TAXOL + CFI-402257","M5.1.F594","control"
"973","241417.TAXOL + CFI-402257","M6.1.F28","treatment"
"974","241417.CX5461","M5.1.F27","control"
"975","241417.CX5461","M5.1.F29","control"
"976","241417.CX5461","M5.1.F261","control"
"977","241417.CX5461","M5.1.F291","control"
"978","241417.CX5461","M5.1.F320","control"
"979","241417.CX5461","M5.1.F442","control"
"980","241417.CX5461","M5.1.F524","control"
"981","241417.CX5461","M5.1.F594","control"
"982","241417.CX5461","M5.1.F30","treatment"
"983","241417.CARBOPLATIN","M5.1.F27","control"
"984","241417.CARBOPLATIN","M5.1.F29","control"
"985","241417.CARBOPLATIN","M5.1.F261","control"
"986","241417.CARBOPLATIN","M5.1.F291","control"
"987","241417.CARBOPLATIN","M5.1.F320","control"
"988","241417.CARBOPLATIN","M5.1.F442","control"
"989","241417.CARBOPLATIN","M5.1.F524","control"
"990","241417.CARBOPLATIN","M5.1.F594","control"
"991","241417.CARBOPLATIN","M15.1.F30","treatment"
"992","241417.CARBOPLATIN","M25.1.F291","treatment"
"993","241417.CARBOPLATIN","M26.2.F291","treatment"
"994","241417.CARBOPLATIN","M5.1.F404","treatment"
"995","241417.CFI-402257","M5.1.F27","control"
"996","241417.CFI-402257","M5.1.F29","control"
"997","241417.CFI-402257","M5.1.F261","control"
"998","241417.CFI-402257","M5.1.F291","control"
"999","241417.CFI-402257","M5.1.F320","control"
"1000","241417.CFI-402257","M5.1.F442","control"
"1001","241417.CFI-402257","M5.1.F524","control"
"1002","241417.CFI-402257","M5.1.F594","control"
"1003","241417.CFI-402257","M15.1.F139","treatment"
"1004","241417.CFI-402257","M35.1.F261","treatment"
"1005","241417.CFI-402257","M5.1.F317","treatment"
"1006","241417.CFI-402257","M5.1.F351","treatment"
"1007","241417.CFI-402257","M5.1.F601","treatment"
"1008","241417.CFI-400945","M5.1.F27","control"
"1009","241417.CFI-400945","M5.1.F29","control"
"1010","241417.CFI-400945","M5.1.F261","control"
"1011","241417.CFI-400945","M5.1.F291","control"
"1012","241417.CFI-400945","M5.1.F320","control"
"1013","241417.CFI-400945","M5.1.F442","control"
"1014","241417.CFI-400945","M5.1.F524","control"
"1015","241417.CFI-400945","M5.1.F594","control"
"1016","241417.CFI-400945","M15.1.F261","treatment"
