"","model.id","biobase.id","mDataType"
"1581","X.2538.5FFU","X-2538","RNASeq_FPKM"
"1582","X.2538.biib","X-2538","RNASeq_FPKM"
"1583","X.2538.BK20","X-2538","RNASeq_FPKM"
"1584","X.2538.BK20.LJ49","X-2538","RNASeq_FPKM"
"1585","X.2538.BY19","X-2538","RNASeq_FPKM"
"1586","X.2538.BY19.biib","X-2538","RNASeq_FPKM"
"1587","X.2538.BY19.ceab","X-2538","RNASeq_FPKM"
"1588","X.2538.BY19.ceab.enib","X-2538","RNASeq_FPKM"
"1589","X.2538.BY19.enib","X-2538","RNASeq_FPKM"
"1590","X.2538.BY19.LJ16","X-2538","RNASeq_FPKM"
"1591","X.2538.ceab","X-2538","RNASeq_FPKM"
"1592","X.2538.ceab.enib","X-2538","RNASeq_FPKM"
"1593","X.2538.CG97","X-2538","RNASeq_FPKM"
"1594","X.2538.CK20","X-2538","RNASeq_FPKM"
"1595","X.2538.CL57","X-2538","RNASeq_FPKM"
"1596","X.2538.enib","X-2538","RNASeq_FPKM"
"1597","X.2538.HD01","X-2538","RNASeq_FPKM"
"1598","X.2538.LE11","X-2538","RNASeq_FPKM"
"1599","X.2538.LJ49","X-2538","RNASeq_FPKM"
"1600","X.2538.LK36","X-2538","RNASeq_FPKM"
"1601","X.2538.uned","X-2538","RNASeq_FPKM"
"1622","X.2573.5FFU","X-2573","RNASeq_FPKM"
"1623","X.2573.biib","X-2573","RNASeq_FPKM"
"1624","X.2573.BK20","X-2573","RNASeq_FPKM"
"1625","X.2573.BK20.LJ49","X-2573","RNASeq_FPKM"
"1626","X.2573.BY19","X-2573","RNASeq_FPKM"
"1627","X.2573.BY19.biib","X-2573","RNASeq_FPKM"
"1628","X.2573.BY19.ceab","X-2573","RNASeq_FPKM"
"1629","X.2573.BY19.ceab.enib","X-2573","RNASeq_FPKM"
"1630","X.2573.BY19.enib","X-2573","RNASeq_FPKM"
"1631","X.2573.BY19.LJ16","X-2573","RNASeq_FPKM"
"1632","X.2573.ceab","X-2573","RNASeq_FPKM"
"1633","X.2573.ceab.enib","X-2573","RNASeq_FPKM"
"1634","X.2573.CG97","X-2573","RNASeq_FPKM"
"1635","X.2573.CK20","X-2573","RNASeq_FPKM"
"1636","X.2573.CL57","X-2573","RNASeq_FPKM"
"1637","X.2573.enib","X-2573","RNASeq_FPKM"
"1638","X.2573.HD01","X-2573","RNASeq_FPKM"
"1639","X.2573.LE11","X-2573","RNASeq_FPKM"
"1640","X.2573.LF27.biib","X-2573","RNASeq_FPKM"
"1641","X.2573.LJ49","X-2573","RNASeq_FPKM"
"1642","X.2573.LK36","X-2573","RNASeq_FPKM"
"1643","X.2573.uned","X-2573","RNASeq_FPKM"
"1717","X.2659.5FFU","X-2659","RNASeq_FPKM"
"1718","X.2659.biib","X-2659","RNASeq_FPKM"
"1719","X.2659.BK20","X-2659","RNASeq_FPKM"
"1720","X.2659.BK20.LJ49","X-2659","RNASeq_FPKM"
"1721","X.2659.BY19","X-2659","RNASeq_FPKM"
"1722","X.2659.BY19.biib","X-2659","RNASeq_FPKM"
"1723","X.2659.BY19.ceab","X-2659","RNASeq_FPKM"
"1724","X.2659.BY19.ceab.enib","X-2659","RNASeq_FPKM"
"1725","X.2659.BY19.enib","X-2659","RNASeq_FPKM"
"1726","X.2659.BY19.LJ16","X-2659","RNASeq_FPKM"
"1727","X.2659.ceab","X-2659","RNASeq_FPKM"
"1728","X.2659.ceab.enib","X-2659","RNASeq_FPKM"
"1729","X.2659.CG97","X-2659","RNASeq_FPKM"
"1730","X.2659.CK20","X-2659","RNASeq_FPKM"
"1731","X.2659.CL57","X-2659","RNASeq_FPKM"
"1732","X.2659.enib","X-2659","RNASeq_FPKM"
"1733","X.2659.HD01","X-2659","RNASeq_FPKM"
"1734","X.2659.LE11","X-2659","RNASeq_FPKM"
"1735","X.2659.LF27.biib","X-2659","RNASeq_FPKM"
"1736","X.2659.LJ49","X-2659","RNASeq_FPKM"
"1737","X.2659.LK36","X-2659","RNASeq_FPKM"
"1738","X.2659.uned","X-2659","RNASeq_FPKM"
"1809","X.2761.LF27.biib","X-2761","RNASeq_FPKM"
"1832","X.2822.5FFU","X-2822","RNASeq_FPKM"
"1833","X.2822.biib","X-2822","RNASeq_FPKM"
"1834","X.2822.BK20","X-2822","RNASeq_FPKM"
"1835","X.2822.BK20.LJ49","X-2822","RNASeq_FPKM"
"1836","X.2822.BY19","X-2822","RNASeq_FPKM"
"1837","X.2822.BY19.biib","X-2822","RNASeq_FPKM"
"1838","X.2822.BY19.ceab","X-2822","RNASeq_FPKM"
"1839","X.2822.BY19.ceab.enib","X-2822","RNASeq_FPKM"
"1840","X.2822.BY19.enib","X-2822","RNASeq_FPKM"
"1841","X.2822.BY19.LJ16","X-2822","RNASeq_FPKM"
"1842","X.2822.ceab","X-2822","RNASeq_FPKM"
"1843","X.2822.ceab.enib","X-2822","RNASeq_FPKM"
"1844","X.2822.CG97","X-2822","RNASeq_FPKM"
"1845","X.2822.CK20","X-2822","RNASeq_FPKM"
"1846","X.2822.CL57","X-2822","RNASeq_FPKM"
"1847","X.2822.enib","X-2822","RNASeq_FPKM"
"1848","X.2822.HD01","X-2822","RNASeq_FPKM"
"1849","X.2822.LE11","X-2822","RNASeq_FPKM"
"1850","X.2822.LJ49","X-2822","RNASeq_FPKM"
"1851","X.2822.LK36","X-2822","RNASeq_FPKM"
"1852","X.2822.uned","X-2822","RNASeq_FPKM"
"1870","X.2846.5FFU","X-2846","RNASeq_FPKM"
"1871","X.2846.biib","X-2846","RNASeq_FPKM"
"1872","X.2846.BK20","X-2846","RNASeq_FPKM"
"1873","X.2846.BK20.LJ49","X-2846","RNASeq_FPKM"
"1874","X.2846.BY19","X-2846","RNASeq_FPKM"
"1875","X.2846.BY19.biib","X-2846","RNASeq_FPKM"
"1876","X.2846.BY19.ceab","X-2846","RNASeq_FPKM"
"1877","X.2846.BY19.ceab.enib","X-2846","RNASeq_FPKM"
"1878","X.2846.BY19.enib","X-2846","RNASeq_FPKM"
"1879","X.2846.BY19.LJ16","X-2846","RNASeq_FPKM"
"1880","X.2846.ceab","X-2846","RNASeq_FPKM"
"1881","X.2846.ceab.enib","X-2846","RNASeq_FPKM"
"1882","X.2846.CG97","X-2846","RNASeq_FPKM"
"1883","X.2846.CK20","X-2846","RNASeq_FPKM"
"1884","X.2846.CL57","X-2846","RNASeq_FPKM"
"1885","X.2846.enib","X-2846","RNASeq_FPKM"
"1886","X.2846.HD01","X-2846","RNASeq_FPKM"
"1887","X.2846.LE11","X-2846","RNASeq_FPKM"
"1888","X.2846.LJ49","X-2846","RNASeq_FPKM"
"1889","X.2846.LK36","X-2846","RNASeq_FPKM"
"1890","X.2846.uned","X-2846","RNASeq_FPKM"
"1891","X.2861.5FFU","X-2861","RNASeq_FPKM"
"1892","X.2861.biib","X-2861","RNASeq_FPKM"
"1893","X.2861.BK20","X-2861","RNASeq_FPKM"
"1894","X.2861.BK20.LJ49","X-2861","RNASeq_FPKM"
"1895","X.2861.BY19","X-2861","RNASeq_FPKM"
"1896","X.2861.BY19.biib","X-2861","RNASeq_FPKM"
"1897","X.2861.BY19.ceab","X-2861","RNASeq_FPKM"
"1898","X.2861.BY19.ceab.enib","X-2861","RNASeq_FPKM"
"1899","X.2861.BY19.enib","X-2861","RNASeq_FPKM"
"1900","X.2861.BY19.LJ16","X-2861","RNASeq_FPKM"
"1901","X.2861.ceab","X-2861","RNASeq_FPKM"
"1902","X.2861.ceab.enib","X-2861","RNASeq_FPKM"
"1903","X.2861.CG97","X-2861","RNASeq_FPKM"
"1904","X.2861.CK20","X-2861","RNASeq_FPKM"
"1905","X.2861.CL57","X-2861","RNASeq_FPKM"
"1906","X.2861.enib","X-2861","RNASeq_FPKM"
"1907","X.2861.HD01","X-2861","RNASeq_FPKM"
"1908","X.2861.LE11","X-2861","RNASeq_FPKM"
"1909","X.2861.LF27.biib","X-2861","RNASeq_FPKM"
"1910","X.2861.LJ49","X-2861","RNASeq_FPKM"
"1911","X.2861.LK36","X-2861","RNASeq_FPKM"
"1912","X.2861.uned","X-2861","RNASeq_FPKM"
"2071","X.3093.5FFU","X-3093","RNASeq_FPKM"
"2072","X.3093.biib","X-3093","RNASeq_FPKM"
"2073","X.3093.BK20","X-3093","RNASeq_FPKM"
"2074","X.3093.BK20.LJ49","X-3093","RNASeq_FPKM"
"2075","X.3093.BY19","X-3093","RNASeq_FPKM"
"2076","X.3093.BY19.biib","X-3093","RNASeq_FPKM"
"2077","X.3093.BY19.ceab","X-3093","RNASeq_FPKM"
"2078","X.3093.BY19.ceab.enib","X-3093","RNASeq_FPKM"
"2079","X.3093.BY19.enib","X-3093","RNASeq_FPKM"
"2080","X.3093.BY19.LJ16","X-3093","RNASeq_FPKM"
"2081","X.3093.ceab","X-3093","RNASeq_FPKM"
"2082","X.3093.ceab.enib","X-3093","RNASeq_FPKM"
"2083","X.3093.CG97","X-3093","RNASeq_FPKM"
"2084","X.3093.CK20","X-3093","RNASeq_FPKM"
"2085","X.3093.CL57","X-3093","RNASeq_FPKM"
"2086","X.3093.enib","X-3093","RNASeq_FPKM"
"2087","X.3093.HD01","X-3093","RNASeq_FPKM"
"2088","X.3093.LE11","X-3093","RNASeq_FPKM"
"2089","X.3093.LJ49","X-3093","RNASeq_FPKM"
"2090","X.3093.LK36","X-3093","RNASeq_FPKM"
"2091","X.3093.uned","X-3093","RNASeq_FPKM"
"2131","X.3205.5FFU","X-3205","RNASeq_FPKM"
"2132","X.3205.biib","X-3205","RNASeq_FPKM"
"2133","X.3205.BK20","X-3205","RNASeq_FPKM"
"2134","X.3205.BK20.LJ49","X-3205","RNASeq_FPKM"
"2135","X.3205.BY19","X-3205","RNASeq_FPKM"
"2136","X.3205.BY19.biib","X-3205","RNASeq_FPKM"
"2137","X.3205.BY19.ceab","X-3205","RNASeq_FPKM"
"2138","X.3205.BY19.ceab.enib","X-3205","RNASeq_FPKM"
"2139","X.3205.BY19.enib","X-3205","RNASeq_FPKM"
"2140","X.3205.BY19.LJ16","X-3205","RNASeq_FPKM"
"2141","X.3205.ceab","X-3205","RNASeq_FPKM"
"2142","X.3205.ceab.enib","X-3205","RNASeq_FPKM"
"2143","X.3205.CG97","X-3205","RNASeq_FPKM"
"2144","X.3205.CK20","X-3205","RNASeq_FPKM"
"2145","X.3205.CL57","X-3205","RNASeq_FPKM"
"2146","X.3205.enib","X-3205","RNASeq_FPKM"
"2147","X.3205.HD01","X-3205","RNASeq_FPKM"
"2148","X.3205.LE11","X-3205","RNASeq_FPKM"
"2149","X.3205.LF27.biib","X-3205","RNASeq_FPKM"
"2150","X.3205.LJ49","X-3205","RNASeq_FPKM"
"2151","X.3205.LK36","X-3205","RNASeq_FPKM"
"2152","X.3205.uned","X-3205","RNASeq_FPKM"
"2170","X.3224.5FFU","X-3224","RNASeq_FPKM"
"2171","X.3224.biib","X-3224","RNASeq_FPKM"
"2172","X.3224.BK20","X-3224","RNASeq_FPKM"
"2173","X.3224.BK20.LJ49","X-3224","RNASeq_FPKM"
"2174","X.3224.BY19","X-3224","RNASeq_FPKM"
"2175","X.3224.BY19.biib","X-3224","RNASeq_FPKM"
"2176","X.3224.BY19.ceab","X-3224","RNASeq_FPKM"
"2177","X.3224.BY19.ceab.enib","X-3224","RNASeq_FPKM"
"2178","X.3224.BY19.enib","X-3224","RNASeq_FPKM"
"2179","X.3224.BY19.LJ16","X-3224","RNASeq_FPKM"
"2180","X.3224.ceab","X-3224","RNASeq_FPKM"
"2181","X.3224.ceab.enib","X-3224","RNASeq_FPKM"
"2182","X.3224.CG97","X-3224","RNASeq_FPKM"
"2183","X.3224.CK20","X-3224","RNASeq_FPKM"
"2184","X.3224.CL57","X-3224","RNASeq_FPKM"
"2185","X.3224.enib","X-3224","RNASeq_FPKM"
"2186","X.3224.HD01","X-3224","RNASeq_FPKM"
"2187","X.3224.LE11","X-3224","RNASeq_FPKM"
"2188","X.3224.LJ49","X-3224","RNASeq_FPKM"
"2189","X.3224.LK36","X-3224","RNASeq_FPKM"
"2190","X.3224.uned","X-3224","RNASeq_FPKM"
"2213","X.3267.5FFU","X-3267","RNASeq_FPKM"
"2214","X.3267.biib","X-3267","RNASeq_FPKM"
"2215","X.3267.BK20","X-3267","RNASeq_FPKM"
"2216","X.3267.BK20.LJ49","X-3267","RNASeq_FPKM"
"2217","X.3267.BY19","X-3267","RNASeq_FPKM"
"2218","X.3267.BY19.biib","X-3267","RNASeq_FPKM"
"2219","X.3267.BY19.ceab","X-3267","RNASeq_FPKM"
"2220","X.3267.BY19.ceab.enib","X-3267","RNASeq_FPKM"
"2221","X.3267.BY19.enib","X-3267","RNASeq_FPKM"
"2222","X.3267.BY19.LJ16","X-3267","RNASeq_FPKM"
"2223","X.3267.ceab","X-3267","RNASeq_FPKM"
"2224","X.3267.ceab.enib","X-3267","RNASeq_FPKM"
"2225","X.3267.CG97","X-3267","RNASeq_FPKM"
"2226","X.3267.CK20","X-3267","RNASeq_FPKM"
"2227","X.3267.CL57","X-3267","RNASeq_FPKM"
"2228","X.3267.enib","X-3267","RNASeq_FPKM"
"2229","X.3267.HD01","X-3267","RNASeq_FPKM"
"2230","X.3267.LE11","X-3267","RNASeq_FPKM"
"2231","X.3267.LJ49","X-3267","RNASeq_FPKM"
"2232","X.3267.LK36","X-3267","RNASeq_FPKM"
"2233","X.3267.uned","X-3267","RNASeq_FPKM"
"2365","X.3671.5FFU","X-3671","RNASeq_FPKM"
"2366","X.3671.biib","X-3671","RNASeq_FPKM"
"2367","X.3671.ceab","X-3671","RNASeq_FPKM"
"2368","X.3671.uned","X-3671","RNASeq_FPKM"
"2384","X.3684.LF27.biib","X-3684","RNASeq_FPKM"
"2451","X.3792.5FFU","X-3792","RNASeq_FPKM"
"2452","X.3792.biib","X-3792","RNASeq_FPKM"
"2453","X.3792.BK20","X-3792","RNASeq_FPKM"
"2454","X.3792.BK20.LJ49","X-3792","RNASeq_FPKM"
"2455","X.3792.BY19","X-3792","RNASeq_FPKM"
"2456","X.3792.BY19.biib","X-3792","RNASeq_FPKM"
"2457","X.3792.BY19.ceab","X-3792","RNASeq_FPKM"
"2458","X.3792.BY19.ceab.enib","X-3792","RNASeq_FPKM"
"2459","X.3792.BY19.enib","X-3792","RNASeq_FPKM"
"2460","X.3792.BY19.LJ16","X-3792","RNASeq_FPKM"
"2461","X.3792.ceab","X-3792","RNASeq_FPKM"
"2462","X.3792.ceab.enib","X-3792","RNASeq_FPKM"
"2463","X.3792.CG97","X-3792","RNASeq_FPKM"
"2464","X.3792.CK20","X-3792","RNASeq_FPKM"
"2465","X.3792.CL57","X-3792","RNASeq_FPKM"
"2466","X.3792.enib","X-3792","RNASeq_FPKM"
"2467","X.3792.HD01","X-3792","RNASeq_FPKM"
"2468","X.3792.LE11","X-3792","RNASeq_FPKM"
"2469","X.3792.LF27.biib","X-3792","RNASeq_FPKM"
"2470","X.3792.LJ49","X-3792","RNASeq_FPKM"
"2471","X.3792.LK36","X-3792","RNASeq_FPKM"
"2472","X.3792.uned","X-3792","RNASeq_FPKM"
"2698","X.4087.5FFU","X-4087","RNASeq_FPKM"
"2699","X.4087.biib","X-4087","RNASeq_FPKM"
"2700","X.4087.BK20","X-4087","RNASeq_FPKM"
"2701","X.4087.BK20.LJ49","X-4087","RNASeq_FPKM"
"2702","X.4087.BY19","X-4087","RNASeq_FPKM"
"2703","X.4087.BY19.biib","X-4087","RNASeq_FPKM"
"2704","X.4087.BY19.ceab","X-4087","RNASeq_FPKM"
"2705","X.4087.BY19.ceab.enib","X-4087","RNASeq_FPKM"
"2706","X.4087.BY19.enib","X-4087","RNASeq_FPKM"
"2707","X.4087.BY19.LJ16","X-4087","RNASeq_FPKM"
"2708","X.4087.ceab","X-4087","RNASeq_FPKM"
"2709","X.4087.ceab.enib","X-4087","RNASeq_FPKM"
"2710","X.4087.CG97","X-4087","RNASeq_FPKM"
"2711","X.4087.CK20","X-4087","RNASeq_FPKM"
"2712","X.4087.CL57","X-4087","RNASeq_FPKM"
"2713","X.4087.enib","X-4087","RNASeq_FPKM"
"2714","X.4087.HD01","X-4087","RNASeq_FPKM"
"2715","X.4087.LE11","X-4087","RNASeq_FPKM"
"2716","X.4087.LF27.biib","X-4087","RNASeq_FPKM"
"2717","X.4087.LJ49","X-4087","RNASeq_FPKM"
"2718","X.4087.LK36","X-4087","RNASeq_FPKM"
"2719","X.4087.uned","X-4087","RNASeq_FPKM"
"2720","X.4145.abne","X-4145","RNASeq_FPKM"
"2721","X.4145.biib","X-4145","RNASeq_FPKM"
"2722","X.4145.bipk","X-4145","RNASeq_FPKM"
"2723","X.4145.BK20","X-4145","RNASeq_FPKM"
"2724","X.4145.BK20.biib","X-4145","RNASeq_FPKM"
"2725","X.4145.BK20.LD25","X-4145","RNASeq_FPKM"
"2726","X.4145.BY19","X-4145","RNASeq_FPKM"
"2727","X.4145.BY19.LJ16","X-4145","RNASeq_FPKM"
"2728","X.4145.CL57","X-4145","RNASeq_FPKM"
"2729","X.4145.fiab","X-4145","RNASeq_FPKM"
"2730","X.4145.fiab.biib","X-4145","RNASeq_FPKM"
"2731","X.4145.gepk","X-4145","RNASeq_FPKM"
"2732","X.4145.HD01","X-4145","RNASeq_FPKM"
"2733","X.4145.IN24","X-4145","RNASeq_FPKM"
"2734","X.4145.IN24.biib","X-4145","RNASeq_FPKM"
"2735","X.4145.LE11","X-4145","RNASeq_FPKM"
"2736","X.4145.LK36","X-4145","RNASeq_FPKM"
"2737","X.4145.trib","X-4145","RNASeq_FPKM"
"2738","X.4145.uned","X-4145","RNASeq_FPKM"
"2739","X.4145.WN74","X-4145","RNASeq_FPKM"
"3213","X.5238.LF27.biib","X-5238","RNASeq_FPKM"
"3236","X.5254.5FFU","X-5254","RNASeq_FPKM"
"3237","X.5254.biib","X-5254","RNASeq_FPKM"
"3238","X.5254.BK20","X-5254","RNASeq_FPKM"
"3239","X.5254.BK20.LJ49","X-5254","RNASeq_FPKM"
"3240","X.5254.BY19","X-5254","RNASeq_FPKM"
"3241","X.5254.BY19.biib","X-5254","RNASeq_FPKM"
"3242","X.5254.BY19.ceab","X-5254","RNASeq_FPKM"
"3243","X.5254.BY19.ceab.enib","X-5254","RNASeq_FPKM"
"3244","X.5254.BY19.enib","X-5254","RNASeq_FPKM"
"3245","X.5254.BY19.LJ16","X-5254","RNASeq_FPKM"
"3246","X.5254.ceab","X-5254","RNASeq_FPKM"
"3247","X.5254.ceab.enib","X-5254","RNASeq_FPKM"
"3248","X.5254.CG97","X-5254","RNASeq_FPKM"
"3249","X.5254.CK20","X-5254","RNASeq_FPKM"
"3250","X.5254.CL57","X-5254","RNASeq_FPKM"
"3251","X.5254.enib","X-5254","RNASeq_FPKM"
"3252","X.5254.HD01","X-5254","RNASeq_FPKM"
"3253","X.5254.LE11","X-5254","RNASeq_FPKM"
"3254","X.5254.LF27.biib","X-5254","RNASeq_FPKM"
"3255","X.5254.LJ49","X-5254","RNASeq_FPKM"
"3256","X.5254.LK36","X-5254","RNASeq_FPKM"
"3257","X.5254.uned","X-5254","RNASeq_FPKM"
"3280","X.5405.5FFU","X-5405","RNASeq_FPKM"
"3281","X.5405.biib","X-5405","RNASeq_FPKM"
"3282","X.5405.BK20","X-5405","RNASeq_FPKM"
"3283","X.5405.BK20.LJ49","X-5405","RNASeq_FPKM"
"3284","X.5405.BY19","X-5405","RNASeq_FPKM"
"3285","X.5405.BY19.biib","X-5405","RNASeq_FPKM"
"3286","X.5405.BY19.ceab","X-5405","RNASeq_FPKM"
"3287","X.5405.BY19.ceab.enib","X-5405","RNASeq_FPKM"
"3288","X.5405.BY19.enib","X-5405","RNASeq_FPKM"
"3289","X.5405.BY19.LJ16","X-5405","RNASeq_FPKM"
"3290","X.5405.ceab","X-5405","RNASeq_FPKM"
"3291","X.5405.ceab.enib","X-5405","RNASeq_FPKM"
"3292","X.5405.CG97","X-5405","RNASeq_FPKM"
"3293","X.5405.CK20","X-5405","RNASeq_FPKM"
"3294","X.5405.CL57","X-5405","RNASeq_FPKM"
"3295","X.5405.enib","X-5405","RNASeq_FPKM"
"3296","X.5405.HD01","X-5405","RNASeq_FPKM"
"3297","X.5405.LE11","X-5405","RNASeq_FPKM"
"3298","X.5405.LJ49","X-5405","RNASeq_FPKM"
"3299","X.5405.LK36","X-5405","RNASeq_FPKM"
"3300","X.5405.uned","X-5405","RNASeq_FPKM"
"3301","X.5421.LF27.biib","X-5421","RNASeq_FPKM"
"3302","X.5438.5FFU","X-5438","RNASeq_FPKM"
"3303","X.5438.biib","X-5438","RNASeq_FPKM"
"3304","X.5438.BK20","X-5438","RNASeq_FPKM"
"3305","X.5438.BK20.LJ49","X-5438","RNASeq_FPKM"
"3306","X.5438.BY19","X-5438","RNASeq_FPKM"
"3307","X.5438.BY19.biib","X-5438","RNASeq_FPKM"
"3308","X.5438.BY19.ceab","X-5438","RNASeq_FPKM"
"3309","X.5438.BY19.ceab.enib","X-5438","RNASeq_FPKM"
"3310","X.5438.BY19.enib","X-5438","RNASeq_FPKM"
"3311","X.5438.BY19.LJ16","X-5438","RNASeq_FPKM"
"3312","X.5438.ceab","X-5438","RNASeq_FPKM"
"3313","X.5438.ceab.enib","X-5438","RNASeq_FPKM"
"3314","X.5438.CG97","X-5438","RNASeq_FPKM"
"3315","X.5438.CK20","X-5438","RNASeq_FPKM"
"3316","X.5438.CL57","X-5438","RNASeq_FPKM"
"3317","X.5438.enib","X-5438","RNASeq_FPKM"
"3318","X.5438.HD01","X-5438","RNASeq_FPKM"
"3319","X.5438.LE11","X-5438","RNASeq_FPKM"
"3320","X.5438.LF27.biib","X-5438","RNASeq_FPKM"
"3321","X.5438.LJ49","X-5438","RNASeq_FPKM"
"3322","X.5438.LK36","X-5438","RNASeq_FPKM"
"3323","X.5438.uned","X-5438","RNASeq_FPKM"
"3324","X.5446.5FFU","X-5446","RNASeq_FPKM"
"3325","X.5446.biib","X-5446","RNASeq_FPKM"
"3326","X.5446.BK20","X-5446","RNASeq_FPKM"
"3327","X.5446.BK20.LJ49","X-5446","RNASeq_FPKM"
"3328","X.5446.BY19","X-5446","RNASeq_FPKM"
"3329","X.5446.BY19.biib","X-5446","RNASeq_FPKM"
"3330","X.5446.BY19.ceab","X-5446","RNASeq_FPKM"
"3331","X.5446.BY19.ceab.enib","X-5446","RNASeq_FPKM"
"3332","X.5446.BY19.enib","X-5446","RNASeq_FPKM"
"3333","X.5446.BY19.LJ16","X-5446","RNASeq_FPKM"
"3334","X.5446.ceab","X-5446","RNASeq_FPKM"
"3335","X.5446.ceab.enib","X-5446","RNASeq_FPKM"
"3336","X.5446.CG97","X-5446","RNASeq_FPKM"
"3337","X.5446.CK20","X-5446","RNASeq_FPKM"
"3338","X.5446.CL57","X-5446","RNASeq_FPKM"
"3339","X.5446.enib","X-5446","RNASeq_FPKM"
"3340","X.5446.HD01","X-5446","RNASeq_FPKM"
"3341","X.5446.LE11","X-5446","RNASeq_FPKM"
"3342","X.5446.LF27.biib","X-5446","RNASeq_FPKM"
"3343","X.5446.LJ49","X-5446","RNASeq_FPKM"
"3344","X.5446.LK36","X-5446","RNASeq_FPKM"
"3345","X.5446.uned","X-5446","RNASeq_FPKM"
"3346","X.5494.5FFU","X-5494","RNASeq_FPKM"
"3347","X.5494.biib","X-5494","RNASeq_FPKM"
"3348","X.5494.BK20","X-5494","RNASeq_FPKM"
"3349","X.5494.BK20.LJ49","X-5494","RNASeq_FPKM"
"3350","X.5494.BY19","X-5494","RNASeq_FPKM"
"3351","X.5494.BY19.biib","X-5494","RNASeq_FPKM"
"3352","X.5494.BY19.ceab.enib","X-5494","RNASeq_FPKM"
"3353","X.5494.BY19.enib","X-5494","RNASeq_FPKM"
"3354","X.5494.BY19.LJ16","X-5494","RNASeq_FPKM"
"3355","X.5494.ceab.enib","X-5494","RNASeq_FPKM"
"3356","X.5494.CG97","X-5494","RNASeq_FPKM"
"3357","X.5494.CK20","X-5494","RNASeq_FPKM"
"3358","X.5494.CL57","X-5494","RNASeq_FPKM"
"3359","X.5494.enib","X-5494","RNASeq_FPKM"
"3360","X.5494.HD01","X-5494","RNASeq_FPKM"
"3361","X.5494.LE11","X-5494","RNASeq_FPKM"
"3362","X.5494.LJ49","X-5494","RNASeq_FPKM"
"3363","X.5494.LK36","X-5494","RNASeq_FPKM"
"3364","X.5494.uned","X-5494","RNASeq_FPKM"
"3365","X.5495.5FFU","X-5495","RNASeq_FPKM"
"3366","X.5495.biib","X-5495","RNASeq_FPKM"
"3367","X.5495.BK20","X-5495","RNASeq_FPKM"
"3368","X.5495.BK20.LJ49","X-5495","RNASeq_FPKM"
"3369","X.5495.BY19","X-5495","RNASeq_FPKM"
"3370","X.5495.BY19.biib","X-5495","RNASeq_FPKM"
"3371","X.5495.BY19.ceab","X-5495","RNASeq_FPKM"
"3372","X.5495.BY19.ceab.enib","X-5495","RNASeq_FPKM"
"3373","X.5495.BY19.enib","X-5495","RNASeq_FPKM"
"3374","X.5495.BY19.LJ16","X-5495","RNASeq_FPKM"
"3375","X.5495.ceab","X-5495","RNASeq_FPKM"
"3376","X.5495.ceab.enib","X-5495","RNASeq_FPKM"
"3377","X.5495.CG97","X-5495","RNASeq_FPKM"
"3378","X.5495.CK20","X-5495","RNASeq_FPKM"
"3379","X.5495.CL57","X-5495","RNASeq_FPKM"
"3380","X.5495.enib","X-5495","RNASeq_FPKM"
"3381","X.5495.HD01","X-5495","RNASeq_FPKM"
"3382","X.5495.LE11","X-5495","RNASeq_FPKM"
"3383","X.5495.LF27.biib","X-5495","RNASeq_FPKM"
"3384","X.5495.LJ49","X-5495","RNASeq_FPKM"
"3385","X.5495.LK36","X-5495","RNASeq_FPKM"
"3386","X.5495.uned","X-5495","RNASeq_FPKM"
"3410","X.5578.5FFU","X-5578","RNASeq_FPKM"
"3411","X.5578.biib","X-5578","RNASeq_FPKM"
"3412","X.5578.BK20","X-5578","RNASeq_FPKM"
"3413","X.5578.BK20.LJ49","X-5578","RNASeq_FPKM"
"3414","X.5578.BY19","X-5578","RNASeq_FPKM"
"3415","X.5578.BY19.biib","X-5578","RNASeq_FPKM"
"3416","X.5578.BY19.ceab","X-5578","RNASeq_FPKM"
"3417","X.5578.BY19.ceab.enib","X-5578","RNASeq_FPKM"
"3418","X.5578.BY19.enib","X-5578","RNASeq_FPKM"
"3419","X.5578.BY19.LJ16","X-5578","RNASeq_FPKM"
"3420","X.5578.ceab","X-5578","RNASeq_FPKM"
"3421","X.5578.ceab.enib","X-5578","RNASeq_FPKM"
"3422","X.5578.CG97","X-5578","RNASeq_FPKM"
"3423","X.5578.CK20","X-5578","RNASeq_FPKM"
"3424","X.5578.CL57","X-5578","RNASeq_FPKM"
"3425","X.5578.enib","X-5578","RNASeq_FPKM"
"3426","X.5578.HD01","X-5578","RNASeq_FPKM"
"3427","X.5578.LE11","X-5578","RNASeq_FPKM"
"3428","X.5578.LJ49","X-5578","RNASeq_FPKM"
"3429","X.5578.LK36","X-5578","RNASeq_FPKM"
"3430","X.5578.uned","X-5578","RNASeq_FPKM"
"3515","X.1027.5FFU","X-1027","RNASeq"
"3516","X.1027.biib","X-1027","RNASeq"
"3517","X.1027.BK20","X-1027","RNASeq"
"3518","X.1027.BK20.LJ49","X-1027","RNASeq"
"3519","X.1027.BY19","X-1027","RNASeq"
"3520","X.1027.BY19.biib","X-1027","RNASeq"
"3521","X.1027.BY19.ceab","X-1027","RNASeq"
"3522","X.1027.BY19.ceab.enib","X-1027","RNASeq"
"3523","X.1027.BY19.enib","X-1027","RNASeq"
"3524","X.1027.BY19.LJ16","X-1027","RNASeq"
"3525","X.1027.ceab","X-1027","RNASeq"
"3526","X.1027.ceab.enib","X-1027","RNASeq"
