"","batch.name","model.id","type"
"506","X-1823.BKM120 + binimetinib","X.1823.BK20.biib","treatment"
"507","X-1823.BKM120 + binimetinib","X.1823.uned","control"
"508","X-1823.BYL719","X.1823.BY19","treatment"
"509","X-1823.BYL719","X.1823.uned","control"
"510","X-1823.BYL719 + LGH447","X.1823.BY19.LG47","treatment"
"511","X-1823.BYL719 + LGH447","X.1823.uned","control"
"512","X-1823.BYL719 + LJM716","X.1823.BY19.LJ16","treatment"
"513","X-1823.BYL719 + LJM716","X.1823.uned","control"
"514","X-1823.cetuximab","X.1823.ceab","treatment"
"515","X-1823.cetuximab","X.1823.uned","control"
"516","X-1823.CGM097","X.1823.CG97","treatment"
"517","X-1823.CGM097","X.1823.uned","control"
"518","X-1823.CKX620","X.1823.CK20","treatment"
"519","X-1823.CKX620","X.1823.uned","control"
"520","X-1823.CLR457","X.1823.CL57","treatment"
"521","X-1823.CLR457","X.1823.uned","control"
"522","X-1823.erlotinib","X.1823.erib","treatment"
"523","X-1823.erlotinib","X.1823.uned","control"
"524","X-1823.HDM201","X.1823.HD01","treatment"
"525","X-1823.HDM201","X.1823.uned","control"
"526","X-1823.HSP990","X.1823.HS90","treatment"
"527","X-1823.HSP990","X.1823.uned","control"
"528","X-1823.INC280","X.1823.IN80","treatment"
"529","X-1823.INC280","X.1823.uned","control"
"530","X-1823.LCL161 + paclitaxel","X.1823.LC61.pael","treatment"
"531","X-1823.LCL161 + paclitaxel","X.1823.uned","control"
"532","X-1823.LEE011","X.1823.LE11","treatment"
"533","X-1823.LEE011","X.1823.uned","control"
"534","X-1823.LFW527 + binimetinib","X.1823.LF27.biib","treatment"
"535","X-1823.LFW527 + binimetinib","X.1823.uned","control"
"536","X-1823.LGH447","X.1823.LG47","treatment"
"537","X-1823.LGH447","X.1823.uned","control"
"538","X-1823.LLM871","X.1823.LL71","treatment"
"539","X-1823.LLM871","X.1823.uned","control"
"540","X-1823.paclitaxel","X.1823.pael","treatment"
"541","X-1823.paclitaxel","X.1823.uned","control"
"542","X-1834.BGJ398","X.1834.BG98","treatment"
"543","X-1834.BGJ398","X.1834.uned","control"
"544","X-1834.binimetinib","X.1834.biib","treatment"
"545","X-1834.binimetinib","X.1834.uned","control"
"546","X-1834.BKM120","X.1834.BK20","treatment"
"547","X-1834.BKM120","X.1834.uned","control"
"548","X-1834.BKM120 + binimetinib","X.1834.BK20.biib","treatment"
"549","X-1834.BKM120 + binimetinib","X.1834.uned","control"
"550","X-1834.BYL719","X.1834.BY19","treatment"
"551","X-1834.BYL719","X.1834.uned","control"
"552","X-1834.BYL719 + LGH447","X.1834.BY19.LG47","treatment"
"553","X-1834.BYL719 + LGH447","X.1834.uned","control"
"554","X-1834.BYL719 + LJM716","X.1834.BY19.LJ16","treatment"
"555","X-1834.BYL719 + LJM716","X.1834.uned","control"
"556","X-1834.cetuximab","X.1834.ceab","treatment"
"557","X-1834.cetuximab","X.1834.uned","control"
"558","X-1834.CGM097","X.1834.CG97","treatment"
"559","X-1834.CGM097","X.1834.uned","control"
"560","X-1834.CKX620","X.1834.CK20","treatment"
"561","X-1834.CKX620","X.1834.uned","control"
"562","X-1834.CLR457","X.1834.CL57","treatment"
"563","X-1834.CLR457","X.1834.uned","control"
"564","X-1834.erlotinib","X.1834.erib","treatment"
"565","X-1834.erlotinib","X.1834.uned","control"
"566","X-1834.HDM201","X.1834.HD01","treatment"
"567","X-1834.HDM201","X.1834.uned","control"
"568","X-1834.HSP990","X.1834.HS90","treatment"
"569","X-1834.HSP990","X.1834.uned","control"
"570","X-1834.INC280","X.1834.IN80","treatment"
"571","X-1834.INC280","X.1834.uned","control"
"572","X-1834.LCL161 + paclitaxel","X.1834.LC61.pael","treatment"
"573","X-1834.LCL161 + paclitaxel","X.1834.uned","control"
"574","X-1834.LEE011","X.1834.LE11","treatment"
"575","X-1834.LEE011","X.1834.uned","control"
"576","X-1834.LFW527 + binimetinib","X.1834.LF27.biib","treatment"
"577","X-1834.LFW527 + binimetinib","X.1834.uned","control"
"578","X-1834.LGH447","X.1834.LG47","treatment"
"579","X-1834.LGH447","X.1834.uned","control"
"580","X-1834.LLM871","X.1834.LL71","treatment"
"581","X-1834.LLM871","X.1834.uned","control"
"582","X-1834.paclitaxel","X.1834.pael","treatment"
"583","X-1834.paclitaxel","X.1834.uned","control"
"584","X-1835.BGJ398","X.1835.BG98","treatment"
"585","X-1835.BGJ398","X.1835.uned","control"
"586","X-1835.binimetinib","X.1835.biib","treatment"
"587","X-1835.binimetinib","X.1835.uned","control"
"588","X-1835.BKM120","X.1835.BK20","treatment"
"589","X-1835.BKM120","X.1835.uned","control"
"590","X-1835.BKM120 + binimetinib","X.1835.BK20.biib","treatment"
"591","X-1835.BKM120 + binimetinib","X.1835.uned","control"
"592","X-1835.BYL719","X.1835.BY19","treatment"
"593","X-1835.BYL719","X.1835.uned","control"
"594","X-1835.BYL719 + LGH447","X.1835.BY19.LG47","treatment"
"595","X-1835.BYL719 + LGH447","X.1835.uned","control"
"596","X-1835.BYL719 + LJM716","X.1835.BY19.LJ16","treatment"
"597","X-1835.BYL719 + LJM716","X.1835.uned","control"
"598","X-1835.cetuximab","X.1835.ceab","treatment"
"599","X-1835.cetuximab","X.1835.uned","control"
"600","X-1835.CGM097","X.1835.CG97","treatment"
"601","X-1835.CGM097","X.1835.uned","control"
"602","X-1835.CKX620","X.1835.CK20","treatment"
"603","X-1835.CKX620","X.1835.uned","control"
"604","X-1835.CLR457","X.1835.CL57","treatment"
"605","X-1835.CLR457","X.1835.uned","control"
"606","X-1835.erlotinib","X.1835.erib","treatment"
"607","X-1835.erlotinib","X.1835.uned","control"
"608","X-1835.HDM201","X.1835.HD01","treatment"
"609","X-1835.HDM201","X.1835.uned","control"
"610","X-1835.HSP990","X.1835.HS90","treatment"
"611","X-1835.HSP990","X.1835.uned","control"
"612","X-1835.INC280","X.1835.IN80","treatment"
"613","X-1835.INC280","X.1835.uned","control"
"614","X-1835.LCL161 + paclitaxel","X.1835.LC61.pael","treatment"
"615","X-1835.LCL161 + paclitaxel","X.1835.uned","control"
"616","X-1835.LEE011","X.1835.LE11","treatment"
"617","X-1835.LEE011","X.1835.uned","control"
"618","X-1835.LFW527 + binimetinib","X.1835.LF27.biib","treatment"
"619","X-1835.LFW527 + binimetinib","X.1835.uned","control"
"620","X-1835.LGH447","X.1835.LG47","treatment"
"621","X-1835.LGH447","X.1835.uned","control"
"622","X-1835.LLM871","X.1835.LL71","treatment"
"623","X-1835.LLM871","X.1835.uned","control"
"624","X-1835.paclitaxel","X.1835.pael","treatment"
"625","X-1835.paclitaxel","X.1835.uned","control"
"626","X-1869.BGJ398","X.1869.BG98","treatment"
"627","X-1869.BGJ398","X.1869.uned","control"
"628","X-1869.binimetinib","X.1869.biib","treatment"
"629","X-1869.binimetinib","X.1869.uned","control"
"630","X-1869.BKM120","X.1869.BK20","treatment"
"631","X-1869.BKM120","X.1869.uned","control"
"632","X-1869.BKM120 + binimetinib","X.1869.BK20.biib","treatment"
"633","X-1869.BKM120 + binimetinib","X.1869.uned","control"
"634","X-1869.BYL719","X.1869.BY19","treatment"
"635","X-1869.BYL719","X.1869.uned","control"
"636","X-1869.BYL719 + LGH447","X.1869.BY19.LG47","treatment"
"637","X-1869.BYL719 + LGH447","X.1869.uned","control"
"638","X-1869.BYL719 + LJM716","X.1869.BY19.LJ16","treatment"
"639","X-1869.BYL719 + LJM716","X.1869.uned","control"
"640","X-1869.cetuximab","X.1869.ceab","treatment"
"641","X-1869.cetuximab","X.1869.uned","control"
"642","X-1869.CGM097","X.1869.CG97","treatment"
"643","X-1869.CGM097","X.1869.uned","control"
"644","X-1869.CKX620","X.1869.CK20","treatment"
"645","X-1869.CKX620","X.1869.uned","control"
"646","X-1869.CLR457","X.1869.CL57","treatment"
"647","X-1869.CLR457","X.1869.uned","control"
"648","X-1869.erlotinib","X.1869.erib","treatment"
"649","X-1869.erlotinib","X.1869.uned","control"
"650","X-1869.HDM201","X.1869.HD01","treatment"
"651","X-1869.HDM201","X.1869.uned","control"
"652","X-1869.HSP990","X.1869.HS90","treatment"
"653","X-1869.HSP990","X.1869.uned","control"
"654","X-1869.INC280","X.1869.IN80","treatment"
"655","X-1869.INC280","X.1869.uned","control"
"656","X-1869.LCL161 + paclitaxel","X.1869.LC61.pael","treatment"
"657","X-1869.LCL161 + paclitaxel","X.1869.uned","control"
"658","X-1869.LEE011","X.1869.LE11","treatment"
"659","X-1869.LEE011","X.1869.uned","control"
"660","X-1869.LFW527 + binimetinib","X.1869.LF27.biib","treatment"
"661","X-1869.LFW527 + binimetinib","X.1869.uned","control"
"662","X-1869.LGH447","X.1869.LG47","treatment"
"663","X-1869.LGH447","X.1869.uned","control"
"664","X-1869.LLM871","X.1869.LL71","treatment"
"665","X-1869.LLM871","X.1869.uned","control"
"666","X-1869.paclitaxel","X.1869.pael","treatment"
"667","X-1869.paclitaxel","X.1869.uned","control"
"668","X-1870.BGJ398","X.1870.BG98","treatment"
"669","X-1870.BGJ398","X.1870.uned","control"
"670","X-1870.binimetinib","X.1870.biib","treatment"
"671","X-1870.binimetinib","X.1870.uned","control"
"672","X-1870.BKM120","X.1870.BK20","treatment"
"673","X-1870.BKM120","X.1870.uned","control"
"674","X-1870.BKM120 + binimetinib","X.1870.BK20.biib","treatment"
"675","X-1870.BKM120 + binimetinib","X.1870.uned","control"
"676","X-1870.BYL719","X.1870.BY19","treatment"
"677","X-1870.BYL719","X.1870.uned","control"
"678","X-1870.BYL719 + LGH447","X.1870.BY19.LG47","treatment"
"679","X-1870.BYL719 + LGH447","X.1870.uned","control"
"680","X-1870.BYL719 + LJM716","X.1870.BY19.LJ16","treatment"
"681","X-1870.BYL719 + LJM716","X.1870.uned","control"
"682","X-1870.cetuximab","X.1870.ceab","treatment"
"683","X-1870.cetuximab","X.1870.uned","control"
"684","X-1870.CGM097","X.1870.CG97","treatment"
"685","X-1870.CGM097","X.1870.uned","control"
"686","X-1870.CKX620","X.1870.CK20","treatment"
"687","X-1870.CKX620","X.1870.uned","control"
"688","X-1870.CLR457","X.1870.CL57","treatment"
"689","X-1870.CLR457","X.1870.uned","control"
"690","X-1870.erlotinib","X.1870.erib","treatment"
"691","X-1870.erlotinib","X.1870.uned","control"
"692","X-1870.HDM201","X.1870.HD01","treatment"
"693","X-1870.HDM201","X.1870.uned","control"
"694","X-1870.HSP990","X.1870.HS90","treatment"
"695","X-1870.HSP990","X.1870.uned","control"
"696","X-1870.LCL161 + paclitaxel","X.1870.LC61.pael","treatment"
"697","X-1870.LCL161 + paclitaxel","X.1870.uned","control"
"698","X-1870.LEE011","X.1870.LE11","treatment"
"699","X-1870.LEE011","X.1870.uned","control"
"700","X-1870.LFW527 + binimetinib","X.1870.LF27.biib","treatment"
"701","X-1870.LFW527 + binimetinib","X.1870.uned","control"
"702","X-1870.LGH447","X.1870.LG47","treatment"
"703","X-1870.LGH447","X.1870.uned","control"
"704","X-1870.LLM871","X.1870.LL71","treatment"
"705","X-1870.LLM871","X.1870.uned","control"
"706","X-1870.paclitaxel","X.1870.pael","treatment"
"707","X-1870.paclitaxel","X.1870.uned","control"
"708","X-1934.BGJ398","X.1934.BG98","treatment"
"709","X-1934.BGJ398","X.1934.uned","control"
"710","X-1934.binimetinib","X.1934.biib","treatment"
"711","X-1934.binimetinib","X.1934.uned","control"
"712","X-1934.BKM120","X.1934.BK20","treatment"
"713","X-1934.BKM120","X.1934.uned","control"
"714","X-1934.BKM120 + binimetinib","X.1934.BK20.biib","treatment"
"715","X-1934.BKM120 + binimetinib","X.1934.uned","control"
"716","X-1934.BYL719","X.1934.BY19","treatment"
"717","X-1934.BYL719","X.1934.uned","control"
"718","X-1934.BYL719 + LGH447","X.1934.BY19.LG47","treatment"
"719","X-1934.BYL719 + LGH447","X.1934.uned","control"
"720","X-1934.BYL719 + LJM716","X.1934.BY19.LJ16","treatment"
"721","X-1934.BYL719 + LJM716","X.1934.uned","control"
"722","X-1934.cetuximab","X.1934.ceab","treatment"
"723","X-1934.cetuximab","X.1934.uned","control"
"724","X-1934.CGM097","X.1934.CG97","treatment"
"725","X-1934.CGM097","X.1934.uned","control"
"726","X-1934.CKX620","X.1934.CK20","treatment"
"727","X-1934.CKX620","X.1934.uned","control"
"728","X-1934.CLR457","X.1934.CL57","treatment"
"729","X-1934.CLR457","X.1934.uned","control"
"730","X-1934.erlotinib","X.1934.erib","treatment"
"731","X-1934.erlotinib","X.1934.uned","control"
"732","X-1934.HDM201","X.1934.HD01","treatment"
"733","X-1934.HDM201","X.1934.uned","control"
"734","X-1934.HSP990","X.1934.HS90","treatment"
"735","X-1934.HSP990","X.1934.uned","control"
"736","X-1934.INC280","X.1934.IN80","treatment"
"737","X-1934.INC280","X.1934.uned","control"
"738","X-1934.LCL161 + paclitaxel","X.1934.LC61.pael","treatment"
"739","X-1934.LCL161 + paclitaxel","X.1934.uned","control"
"740","X-1934.LEE011","X.1934.LE11","treatment"
"741","X-1934.LEE011","X.1934.uned","control"
"742","X-1934.LFW527 + binimetinib","X.1934.LF27.biib","treatment"
"743","X-1934.LFW527 + binimetinib","X.1934.uned","control"
"744","X-1934.LGH447","X.1934.LG47","treatment"
"745","X-1934.LGH447","X.1934.uned","control"
"746","X-1934.LLM871","X.1934.LL71","treatment"
"747","X-1934.LLM871","X.1934.uned","control"
"748","X-1934.paclitaxel","X.1934.pael","treatment"
"749","X-1934.paclitaxel","X.1934.uned","control"
"750","X-1979.LFW527 + binimetinib","X.1979.LF27.biib","treatment"
"751","X-1980.BGJ398","X.1980.BG98","treatment"
"752","X-1980.BGJ398","X.1980.uned","control"
"753","X-1980.binimetinib","X.1980.biib","treatment"
"754","X-1980.binimetinib","X.1980.uned","control"
"755","X-1980.BKM120","X.1980.BK20","treatment"
"756","X-1980.BKM120","X.1980.uned","control"
"757","X-1980.BKM120 + binimetinib","X.1980.BK20.biib","treatment"
"758","X-1980.BKM120 + binimetinib","X.1980.uned","control"
"759","X-1980.BYL719","X.1980.BY19","treatment"
"760","X-1980.BYL719","X.1980.uned","control"
"761","X-1980.BYL719 + LGH447","X.1980.BY19.LG47","treatment"
"762","X-1980.BYL719 + LGH447","X.1980.uned","control"
"763","X-1980.BYL719 + LJM716","X.1980.BY19.LJ16","treatment"
"764","X-1980.BYL719 + LJM716","X.1980.uned","control"
"765","X-1980.cetuximab","X.1980.ceab","treatment"
"766","X-1980.cetuximab","X.1980.uned","control"
"767","X-1980.CGM097","X.1980.CG97","treatment"
"768","X-1980.CGM097","X.1980.uned","control"
"769","X-1980.CKX620","X.1980.CK20","treatment"
"770","X-1980.CKX620","X.1980.uned","control"
"771","X-1980.CLR457","X.1980.CL57","treatment"
"772","X-1980.CLR457","X.1980.uned","control"
"773","X-1980.erlotinib","X.1980.erib","treatment"
"774","X-1980.erlotinib","X.1980.uned","control"
"775","X-1980.HDM201","X.1980.HD01","treatment"
"776","X-1980.HDM201","X.1980.uned","control"
"777","X-1980.HSP990","X.1980.HS90","treatment"
"778","X-1980.HSP990","X.1980.uned","control"
"779","X-1980.INC280","X.1980.IN80","treatment"
"780","X-1980.INC280","X.1980.uned","control"
"781","X-1980.LCL161 + paclitaxel","X.1980.LC61.pael","treatment"
"782","X-1980.LCL161 + paclitaxel","X.1980.uned","control"
"783","X-1980.LEE011","X.1980.LE11","treatment"
"784","X-1980.LEE011","X.1980.uned","control"
"785","X-1980.LFW527 + binimetinib","X.1980.LF27.biib","treatment"
"786","X-1980.LFW527 + binimetinib","X.1980.uned","control"
"787","X-1980.LGH447","X.1980.LG47","treatment"
"788","X-1980.LGH447","X.1980.uned","control"
"789","X-1980.LLM871","X.1980.LL71","treatment"
"790","X-1980.LLM871","X.1980.uned","control"
"791","X-1980.paclitaxel","X.1980.pael","treatment"
"792","X-1980.paclitaxel","X.1980.uned","control"
"793","X-1993.BGJ398","X.1993.BG98","treatment"
"794","X-1993.BGJ398","X.1993.uned","control"
"795","X-1993.binimetinib","X.1993.biib","treatment"
"796","X-1993.binimetinib","X.1993.uned","control"
"797","X-1993.BKM120","X.1993.BK20","treatment"
"798","X-1993.BKM120","X.1993.uned","control"
"799","X-1993.BKM120 + binimetinib","X.1993.BK20.biib","treatment"
"800","X-1993.BKM120 + binimetinib","X.1993.uned","control"
"801","X-1993.BYL719","X.1993.BY19","treatment"
"802","X-1993.BYL719","X.1993.uned","control"
"803","X-1993.BYL719 + LGH447","X.1993.BY19.LG47","treatment"
"804","X-1993.BYL719 + LGH447","X.1993.uned","control"
"805","X-1993.BYL719 + LJM716","X.1993.BY19.LJ16","treatment"
"806","X-1993.BYL719 + LJM716","X.1993.uned","control"
"807","X-1993.cetuximab","X.1993.ceab","treatment"
"808","X-1993.cetuximab","X.1993.uned","control"
"809","X-1993.CGM097","X.1993.CG97","treatment"
"810","X-1993.CGM097","X.1993.uned","control"
"811","X-1993.CKX620","X.1993.CK20","treatment"
"812","X-1993.CKX620","X.1993.uned","control"
"813","X-1993.CLR457","X.1993.CL57","treatment"
"814","X-1993.CLR457","X.1993.uned","control"
"815","X-1993.erlotinib","X.1993.erib","treatment"
"816","X-1993.erlotinib","X.1993.uned","control"
"817","X-1993.HDM201","X.1993.HD01","treatment"
"818","X-1993.HDM201","X.1993.uned","control"
"819","X-1993.HSP990","X.1993.HS90","treatment"
"820","X-1993.HSP990","X.1993.uned","control"
"821","X-1993.INC280","X.1993.IN80","treatment"
"822","X-1993.INC280","X.1993.uned","control"
"823","X-1993.LCL161 + paclitaxel","X.1993.LC61.pael","treatment"
"824","X-1993.LCL161 + paclitaxel","X.1993.uned","control"
"825","X-1993.LEE011","X.1993.LE11","treatment"
"826","X-1993.LEE011","X.1993.uned","control"
"827","X-1993.LFW527 + binimetinib","X.1993.LF27.biib","treatment"
"828","X-1993.LFW527 + binimetinib","X.1993.uned","control"
"829","X-1993.LGH447","X.1993.LG47","treatment"
"830","X-1993.LGH447","X.1993.uned","control"
"831","X-1993.LLM871","X.1993.LL71","treatment"
"832","X-1993.LLM871","X.1993.uned","control"
"833","X-1993.paclitaxel","X.1993.pael","treatment"
"834","X-1993.paclitaxel","X.1993.uned","control"
"835","X-2017.BGJ398","X.2017.BG98","treatment"
"836","X-2017.BGJ398","X.2017.uned","control"
"837","X-2017.binimetinib","X.2017.biib","treatment"
"838","X-2017.binimetinib","X.2017.uned","control"
"839","X-2017.BKM120","X.2017.BK20","treatment"
"840","X-2017.BKM120","X.2017.uned","control"
"841","X-2017.BKM120 + binimetinib","X.2017.BK20.biib","treatment"
"842","X-2017.BKM120 + binimetinib","X.2017.uned","control"
"843","X-2017.BYL719","X.2017.BY19","treatment"
"844","X-2017.BYL719","X.2017.uned","control"
"845","X-2017.BYL719 + LGH447","X.2017.BY19.LG47","treatment"
"846","X-2017.BYL719 + LGH447","X.2017.uned","control"
"847","X-2017.BYL719 + LJM716","X.2017.BY19.LJ16","treatment"
"848","X-2017.BYL719 + LJM716","X.2017.uned","control"
"849","X-2017.cetuximab","X.2017.ceab","treatment"
"850","X-2017.cetuximab","X.2017.uned","control"
"851","X-2017.CGM097","X.2017.CG97","treatment"
"852","X-2017.CGM097","X.2017.uned","control"
"853","X-2017.CKX620","X.2017.CK20","treatment"
"854","X-2017.CKX620","X.2017.uned","control"
"855","X-2017.CLR457","X.2017.CL57","treatment"
"856","X-2017.CLR457","X.2017.uned","control"
"857","X-2017.erlotinib","X.2017.erib","treatment"
"858","X-2017.erlotinib","X.2017.uned","control"
"859","X-2017.HDM201","X.2017.HD01","treatment"
"860","X-2017.HDM201","X.2017.uned","control"
"861","X-2017.HSP990","X.2017.HS90","treatment"
"862","X-2017.HSP990","X.2017.uned","control"
"863","X-2017.INC280","X.2017.IN80","treatment"
"864","X-2017.INC280","X.2017.uned","control"
"865","X-2017.LCL161 + paclitaxel","X.2017.LC61.pael","treatment"
"866","X-2017.LCL161 + paclitaxel","X.2017.uned","control"
"867","X-2017.LEE011","X.2017.LE11","treatment"
"868","X-2017.LEE011","X.2017.uned","control"
"869","X-2017.LFW527 + binimetinib","X.2017.LF27.biib","treatment"
"870","X-2017.LFW527 + binimetinib","X.2017.uned","control"
"871","X-2017.LGH447","X.2017.LG47","treatment"
"872","X-2017.LGH447","X.2017.uned","control"
"873","X-2017.LLM871","X.2017.LL71","treatment"
"874","X-2017.LLM871","X.2017.uned","control"
"875","X-2017.paclitaxel","X.2017.pael","treatment"
"876","X-2017.paclitaxel","X.2017.uned","control"
"877","X-2042.BGJ398","X.2042.BG98","treatment"
"878","X-2042.BGJ398","X.2042.uned","control"
"879","X-2042.binimetinib","X.2042.biib","treatment"
"880","X-2042.binimetinib","X.2042.uned","control"
"881","X-2042.BKM120","X.2042.BK20","treatment"
"882","X-2042.BKM120","X.2042.uned","control"
"883","X-2042.BKM120 + binimetinib","X.2042.BK20.biib","treatment"
"884","X-2042.BKM120 + binimetinib","X.2042.uned","control"
"885","X-2042.BYL719","X.2042.BY19","treatment"
"886","X-2042.BYL719","X.2042.uned","control"
"887","X-2042.BYL719 + LGH447","X.2042.BY19.LG47","treatment"
"888","X-2042.BYL719 + LGH447","X.2042.uned","control"
"889","X-2042.BYL719 + LJM716","X.2042.BY19.LJ16","treatment"
"890","X-2042.BYL719 + LJM716","X.2042.uned","control"
"891","X-2042.cetuximab","X.2042.ceab","treatment"
"892","X-2042.cetuximab","X.2042.uned","control"
"893","X-2042.CGM097","X.2042.CG97","treatment"
"894","X-2042.CGM097","X.2042.uned","control"
"895","X-2042.CKX620","X.2042.CK20","treatment"
"896","X-2042.CKX620","X.2042.uned","control"
"897","X-2042.CLR457","X.2042.CL57","treatment"
"898","X-2042.CLR457","X.2042.uned","control"
"899","X-2042.erlotinib","X.2042.erib","treatment"
"900","X-2042.erlotinib","X.2042.uned","control"
"901","X-2042.HDM201","X.2042.HD01","treatment"
"902","X-2042.HDM201","X.2042.uned","control"
"903","X-2042.HSP990","X.2042.HS90","treatment"
"904","X-2042.HSP990","X.2042.uned","control"
"905","X-2042.INC280","X.2042.IN80","treatment"
"906","X-2042.INC280","X.2042.uned","control"
"907","X-2042.LCL161 + paclitaxel","X.2042.LC61.pael","treatment"
"908","X-2042.LCL161 + paclitaxel","X.2042.uned","control"
"909","X-2042.LEE011","X.2042.LE11","treatment"
"910","X-2042.LEE011","X.2042.uned","control"
"911","X-2042.LFW527 + binimetinib","X.2042.LF27.biib","treatment"
"912","X-2042.LFW527 + binimetinib","X.2042.uned","control"
"913","X-2042.LGH447","X.2042.LG47","treatment"
"914","X-2042.LGH447","X.2042.uned","control"
"915","X-2042.LLM871","X.2042.LL71","treatment"
"916","X-2042.LLM871","X.2042.uned","control"
"917","X-2042.paclitaxel","X.2042.pael","treatment"
"918","X-2042.paclitaxel","X.2042.uned","control"
"919","X-20508.LFW527 + binimetinib","X.20508.LF27.biib","treatment"
"920","X-20689.LFW527 + binimetinib","X.20689.LF27.biib","treatment"
"921","X-20810.LFW527 + binimetinib","X.20810.LF27.biib","treatment"
"922","X-2082.BGJ398","X.2082.BG98","treatment"
"923","X-2082.BGJ398","X.2082.uned","control"
"924","X-2082.binimetinib","X.2082.biib","treatment"
"925","X-2082.binimetinib","X.2082.uned","control"
"926","X-2082.BKM120","X.2082.BK20","treatment"
"927","X-2082.BKM120","X.2082.uned","control"
"928","X-2082.BKM120 + binimetinib","X.2082.BK20.biib","treatment"
"929","X-2082.BKM120 + binimetinib","X.2082.uned","control"
"930","X-2082.BYL719","X.2082.BY19","treatment"
"931","X-2082.BYL719","X.2082.uned","control"
"932","X-2082.BYL719 + LGH447","X.2082.BY19.LG47","treatment"
"933","X-2082.BYL719 + LGH447","X.2082.uned","control"
"934","X-2082.BYL719 + LJM716","X.2082.BY19.LJ16","treatment"
"935","X-2082.BYL719 + LJM716","X.2082.uned","control"
"936","X-2082.cetuximab","X.2082.ceab","treatment"
"937","X-2082.cetuximab","X.2082.uned","control"
"938","X-2082.CGM097","X.2082.CG97","treatment"
"939","X-2082.CGM097","X.2082.uned","control"
"940","X-2082.CKX620","X.2082.CK20","treatment"
"941","X-2082.CKX620","X.2082.uned","control"
"942","X-2082.CLR457","X.2082.CL57","treatment"
"943","X-2082.CLR457","X.2082.uned","control"
"944","X-2082.erlotinib","X.2082.erib","treatment"
"945","X-2082.erlotinib","X.2082.uned","control"
"946","X-2082.HDM201","X.2082.HD01","treatment"
"947","X-2082.HDM201","X.2082.uned","control"
"948","X-2082.HSP990","X.2082.HS90","treatment"
"949","X-2082.HSP990","X.2082.uned","control"
"950","X-2082.INC280","X.2082.IN80","treatment"
"951","X-2082.INC280","X.2082.uned","control"
"952","X-2082.LCL161 + paclitaxel","X.2082.LC61.pael","treatment"
"953","X-2082.LCL161 + paclitaxel","X.2082.uned","control"
"954","X-2082.LEE011","X.2082.LE11","treatment"
"955","X-2082.LEE011","X.2082.uned","control"
"956","X-2082.LFW527 + binimetinib","X.2082.LF27.biib","treatment"
"957","X-2082.LFW527 + binimetinib","X.2082.uned","control"
"958","X-2082.LGH447","X.2082.LG47","treatment"
"959","X-2082.LGH447","X.2082.uned","control"
"960","X-2082.LLM871","X.2082.LL71","treatment"
"961","X-2082.LLM871","X.2082.uned","control"
"962","X-2082.paclitaxel","X.2082.pael","treatment"
"963","X-2082.paclitaxel","X.2082.uned","control"
"964","X-2088.BGJ398","X.2088.BG98","treatment"
"965","X-2088.BGJ398","X.2088.uned","control"
"966","X-2088.binimetinib","X.2088.biib","treatment"
"967","X-2088.binimetinib","X.2088.uned","control"
"968","X-2088.BKM120","X.2088.BK20","treatment"
"969","X-2088.BKM120","X.2088.uned","control"
"970","X-2088.BKM120 + binimetinib","X.2088.BK20.biib","treatment"
"971","X-2088.BKM120 + binimetinib","X.2088.uned","control"
"972","X-2088.BYL719","X.2088.BY19","treatment"
"973","X-2088.BYL719","X.2088.uned","control"
"974","X-2088.BYL719 + LGH447","X.2088.BY19.LG47","treatment"
"975","X-2088.BYL719 + LGH447","X.2088.uned","control"
"976","X-2088.BYL719 + LJM716","X.2088.BY19.LJ16","treatment"
"977","X-2088.BYL719 + LJM716","X.2088.uned","control"
"978","X-2088.cetuximab","X.2088.ceab","treatment"
"979","X-2088.cetuximab","X.2088.uned","control"
"980","X-2088.CGM097","X.2088.CG97","treatment"
"981","X-2088.CGM097","X.2088.uned","control"
"982","X-2088.CKX620","X.2088.CK20","treatment"
"983","X-2088.CKX620","X.2088.uned","control"
"984","X-2088.CLR457","X.2088.CL57","treatment"
"985","X-2088.CLR457","X.2088.uned","control"
"986","X-2088.erlotinib","X.2088.erib","treatment"
"987","X-2088.erlotinib","X.2088.uned","control"
"988","X-2088.HDM201","X.2088.HD01","treatment"
"989","X-2088.HDM201","X.2088.uned","control"
"990","X-2088.HSP990","X.2088.HS90","treatment"
"991","X-2088.HSP990","X.2088.uned","control"
"992","X-2088.INC280","X.2088.IN80","treatment"
"993","X-2088.INC280","X.2088.uned","control"
"994","X-2088.LCL161 + paclitaxel","X.2088.LC61.pael","treatment"
"995","X-2088.LCL161 + paclitaxel","X.2088.uned","control"
"996","X-2088.LEE011","X.2088.LE11","treatment"
"997","X-2088.LEE011","X.2088.uned","control"
"998","X-2088.LFW527 + binimetinib","X.2088.LF27.biib","treatment"
"999","X-2088.LFW527 + binimetinib","X.2088.uned","control"
"1000","X-2088.LGH447","X.2088.LG47","treatment"
"1001","X-2088.LGH447","X.2088.uned","control"
"1002","X-2088.LLM871","X.2088.LL71","treatment"
"1003","X-2088.LLM871","X.2088.uned","control"
"1004","X-2094.BGJ398","X.2094.BG98","treatment"
"1005","X-2094.BGJ398","X.2094.uned","control"
"1006","X-2094.binimetinib","X.2094.biib","treatment"
"1007","X-2094.binimetinib","X.2094.uned","control"
