id,drug_id,model_id,response_type,value
1402,38,183,,PD
1403,38,184,,SD
1404,38,185,,
1405,38,186,,
1406,38,187,,SD
1407,38,188,,PD
1408,38,189,,
1409,38,190,,
1410,38,191,,SD
1411,38,192,,PD
1412,38,193,,
1413,38,194,,SD
1414,38,195,,PD
1415,38,196,,PR
1416,38,197,,PD
1417,38,198,,
1418,38,199,,PD
1419,39,141,,SD
1420,39,142,,
1421,39,143,,
1422,39,144,,PD
1423,39,145,,SD
1424,39,146,,PD
1425,39,147,,PD
1426,39,148,,SD
1427,39,149,,
1428,39,150,,
1429,39,151,,
1430,39,152,,PD
1431,39,153,,PD
1432,39,154,,
1433,39,155,,
1434,39,156,,SD
1435,39,157,,
1436,39,158,,
1437,39,159,,SD
1438,39,160,,SD
1439,39,161,,SD
1440,39,162,,PD
1441,39,163,,SD
1442,39,164,,
1443,39,165,,SD
1444,39,166,,PR
1445,39,167,,PD
1446,39,168,,PR
1447,39,169,,SD
1448,39,170,,PD
1449,39,171,,SD
1450,39,172,,PD
1451,39,173,,
1452,39,174,,PD
1453,39,175,,PD
1454,39,176,,PD
1455,39,177,,
1456,39,178,,SD
1457,39,179,,SD
1458,39,180,,PD
1459,39,181,,PD
1460,39,182,,PD
1461,39,183,,PD
1462,39,184,,SD
1463,39,185,,
1464,39,186,,
1465,39,187,,PD
1466,39,188,,PD
1467,39,189,,
1468,39,190,,
1469,39,191,,PD
1470,39,192,,PD
1471,39,193,,
1472,39,194,,SD
1473,39,195,,SD
1474,39,196,,SD
1475,39,197,,PD
1476,39,198,,
1477,39,199,,SD
1478,22,141,,PR
1479,22,142,,
1480,22,143,,
1481,22,144,,SD
1482,22,145,,SD
1483,22,146,,PD
1484,22,147,,PD
1485,22,148,,SD
1486,22,149,,
1487,22,150,,
1488,22,151,,
1489,22,152,,PD
1490,22,153,,SD
1491,22,154,,SD
1492,22,155,,
1493,22,156,,PD
1494,22,157,,
1495,22,158,,
1496,22,159,,SD
1497,22,160,,SD
1498,22,161,,SD
1499,22,162,,SD
1500,22,163,,SD
1501,22,164,,
1502,22,165,,SD
1503,22,166,,SD
1504,22,167,,PD
1505,22,168,,
1506,22,169,,SD
1507,22,170,,PD
1508,22,171,,SD
1509,22,172,,SD
1510,22,173,,
1511,22,174,,SD
1512,22,175,,PR
1513,22,176,,SD
1514,22,177,,
1515,22,178,,SD
1516,22,179,,PR
1517,22,180,,SD
1518,22,181,,NA
1519,22,182,,PD
1520,22,183,,SD
1521,22,184,,SD
1522,22,185,,
1523,22,186,,
1524,22,187,,SD
1525,22,188,,PD
1526,22,189,,PD
1527,22,190,,
1528,22,191,,SD
1529,22,192,,SD
1530,22,193,,
1531,22,194,,PD
1532,22,195,,PD
1533,22,196,,PR
1534,22,197,,SD
1535,22,198,,
1536,22,199,,SD
1537,23,141,,SD
1538,23,142,,
1539,23,143,,
1540,23,144,,PD
1541,23,145,,PR
1542,23,146,,PD
1543,23,147,,PD
1544,23,148,,PD
1545,23,149,,
1546,23,150,,
1547,23,151,,
1548,23,152,,PD
1549,23,153,,SD
1550,23,154,,PR
1551,23,155,,
1552,23,156,,PD
1553,23,157,,
1554,23,158,,
1555,23,159,,SD
1556,23,160,,CR
1557,23,161,,SD
1558,23,162,,PR
1559,23,163,,PD
1560,23,164,,SD
1561,23,165,,SD
1562,23,166,,PD
1563,23,167,,PD
1564,23,168,,PD
1565,23,169,,SD
1566,23,170,,SD
1567,23,171,,PD
1568,23,172,,PD
1569,23,173,,
1570,23,174,,PD
1571,23,175,,SD
1572,23,176,,PD
1573,23,177,,
1574,23,178,,PD
1575,23,179,,SD
1576,23,180,,PD
1577,23,181,,PD
1578,23,182,,PD
1579,23,183,,PD
1580,23,184,,SD
1581,23,185,,CR
1582,23,186,,
1583,23,187,,PD
1584,23,188,,PD
1585,23,189,,
1586,23,190,,
1587,23,191,,SD
1588,23,192,,PD
1589,23,193,,
1590,23,194,,SD
1591,23,195,,PD
1592,23,196,,
1593,23,197,,PD
1594,23,198,,
1595,23,199,,PD
1596,40,141,,SD
1597,40,142,,
1598,40,143,,
1599,40,144,,PD
1600,40,145,,SD
1601,40,146,,PD
1602,40,147,,PD
1603,40,148,,PD
1604,40,149,,
1605,40,150,,
1606,40,151,,
1607,40,152,,PD
1608,40,153,,PD
1609,40,154,,SD
1610,40,155,,
1611,40,156,,PD
1612,40,157,,
1613,40,158,,
1614,40,159,,SD
1615,40,160,,PR
1616,40,161,,PD
1617,40,162,,PR
1618,40,163,,SD
1619,40,164,,
1620,40,165,,SD
1621,40,166,,SD
1622,40,167,,PD
1623,40,168,,SD
1624,40,169,,PD
1625,40,170,,NA
1626,40,171,,SD
1627,40,172,,PD
1628,40,173,,
1629,40,174,,PD
1630,40,175,,SD
1631,40,176,,PD
1632,40,177,,
1633,40,178,,SD
1634,40,179,,PR
1635,40,180,,PD
1636,40,181,,PD
1637,40,182,,PD
1638,40,183,,SD
1639,40,184,,SD
1640,40,185,,
1641,40,186,,
1642,40,187,,SD
1643,40,188,,PD
1644,40,189,,
1645,40,190,,
1646,40,191,,PD
1647,40,192,,PD
1648,40,193,,
1649,40,194,,SD
1650,40,195,,PD
1651,40,196,,PR
1652,40,197,,PD
1653,40,198,,
1654,40,199,,SD
1655,4,141,,PD
1656,4,142,,
1657,4,143,,
1658,4,144,,PD
1659,4,145,,SD
1660,4,146,,SD
1661,4,147,,PD
1662,4,148,,PD
1663,4,149,,
1664,4,150,,
1665,4,151,,
1666,4,152,,PD
1667,4,153,,PD
1668,4,154,,PD
1669,4,155,,
1670,4,156,,PD
1671,4,157,,
1672,4,158,,
1673,4,159,,PD
1674,4,160,,PD
1675,4,161,,PD
1676,4,162,,PD
1677,4,163,,
1678,4,164,,
1679,4,165,,SD
1680,4,166,,SD
1681,4,167,,PD
1682,4,168,,
1683,4,169,,
1684,4,170,,PD
1685,4,171,,SD
1686,4,172,,SD
1687,4,173,,
1688,4,174,,SD
1689,4,175,,PD
1690,4,176,,PD
1691,4,177,,
1692,4,178,,SD
1693,4,179,,PD
1694,4,180,,PD
1695,4,181,,PD
1696,4,182,,PD
1697,4,183,,PD
1698,4,184,,SD
1699,4,185,,
1700,4,186,,
1701,4,187,,SD
1702,4,188,,NA
1703,4,189,,
1704,4,190,,
1705,4,191,,PD
1706,4,192,,SD
1707,4,193,,
1708,4,194,,SD
1709,4,195,,PD
1710,4,196,,PD
1711,4,197,,SD
1712,4,198,,
1713,4,199,,PD
1714,24,141,,SD
1715,24,142,,
1716,24,143,,
1717,24,144,,PD
1718,24,145,,SD
1719,24,146,,PD
1720,24,147,,SD
1721,24,148,,SD
1722,24,149,,
1723,24,150,,
1724,24,151,,
1725,24,152,,SD
1726,24,153,,PD
1727,24,154,,SD
1728,24,155,,
1729,24,156,,SD
1730,24,157,,
1731,24,158,,
1732,24,159,,PR
1733,24,160,,SD
1734,24,161,,SD
1735,24,162,,SD
1736,24,163,,SD
1737,24,164,,
1738,24,165,,SD
1739,24,166,,SD
1740,24,167,,PD
1741,24,168,,
1742,24,169,,SD
1743,24,170,,SD
1744,24,171,,SD
1745,24,172,,SD
1746,24,173,,
1747,24,174,,SD
1748,24,175,,SD
1749,24,176,,PD
1750,24,177,,
1751,24,178,,SD
1752,24,179,,PR
1753,24,180,,SD
1754,24,181,,SD
1755,24,182,,SD
1756,24,183,,NA
1757,24,184,,SD
1758,24,185,,
1759,24,186,,
1760,24,187,,SD
1761,24,188,,SD
1762,24,189,,
1763,24,190,,
1764,24,191,,PD
1765,24,192,,PD
1766,24,193,,
1767,24,194,,SD
1768,24,195,,PD
1769,24,196,,PD
1770,24,197,,NA
1771,24,198,,
1772,24,199,,SD
1773,5,141,,SD
1774,5,142,,
1775,5,143,,
1776,5,144,,PD
1777,5,145,,SD
1778,5,146,,PD
1779,5,147,,PD
1780,5,148,,SD
1781,5,149,,
1782,5,150,,
1783,5,151,,
1784,5,152,,SD
1785,5,153,,PD
1786,5,154,,PD
1787,5,155,,
1788,5,156,,PD
1789,5,157,,
1790,5,158,,
1791,5,159,,SD
1792,5,160,,SD
1793,5,161,,SD
1794,5,162,,PR
1795,5,163,,SD
1796,5,164,,SD
1797,5,165,,
1798,5,166,,SD
1799,5,167,,PD
1800,5,168,,PD
1801,5,169,,SD
1802,5,170,,SD
1803,5,171,,SD
1804,5,172,,SD
1805,5,173,,
1806,5,174,,SD
1807,5,175,,SD
1808,5,176,,PD
1809,5,177,,
1810,5,178,,SD
1811,5,179,,PR
1812,5,180,,SD
1813,5,181,,PD
1814,5,182,,SD
1815,5,183,,SD
1816,5,184,,SD
1817,5,185,,
1818,5,186,,
1819,5,187,,SD
1820,5,188,,PD
1821,5,189,,PD
1822,5,190,,
1823,5,191,,SD
1824,5,192,,SD
1825,5,193,,
1826,5,194,,SD
1827,5,195,,SD
1828,5,196,,SD
1829,5,197,,SD
1830,5,198,,
1831,5,199,,SD
1832,7,141,,SD
1833,7,142,,
1834,7,143,,
1835,7,144,,PD
1836,7,145,,PD
1837,7,146,,PD
1838,7,147,,PD
1839,7,148,,PD
1840,7,149,,
1841,7,150,,
1842,7,151,,
1843,7,152,,PD
1844,7,153,,PD
1845,7,154,,PD
1846,7,155,,
1847,7,156,,SD
1848,7,157,,
1849,7,158,,
1850,7,159,,PD
1851,7,160,,PD
1852,7,161,,SD
1853,7,162,,PD
1854,7,163,,PD
1855,7,164,,SD
1856,7,165,,SD
1857,7,166,,SD
1858,7,167,,NA
1859,7,168,,PD
1860,7,169,,PD
1861,7,170,,PD
1862,7,171,,SD
1863,7,172,,SD
1864,7,173,,
1865,7,174,,PD
1866,7,175,,PD
1867,7,176,,PD
1868,7,177,,
1869,7,178,,PD
1870,7,179,,SD
1871,7,180,,PD
1872,7,181,,PD
1873,7,182,,PD
1874,7,183,,PD
1875,7,184,,SD
1876,7,185,,
1877,7,186,,
1878,7,187,,PD
1879,7,188,,NA
1880,7,189,,
1881,7,190,,
1882,7,191,,PD
1883,7,192,,PD
1884,7,193,,
1885,7,194,,PD
1886,7,195,,PD
1887,7,196,,PD
1888,7,197,,SD
1889,7,198,,
1890,7,199,,SD
1891,26,141,,PD
1892,26,142,,
1893,26,143,,
1894,26,144,,PD
1895,26,145,,PD
1896,26,146,,PD
1897,26,147,,SD
1898,26,148,,SD
1899,26,149,,
1900,26,150,,
1901,26,151,,
1902,26,152,,PD
1903,26,153,,PD
1904,26,154,,PD
1905,26,155,,
1906,26,156,,PD
1907,26,157,,
1908,26,158,,
1909,26,159,,SD
1910,26,160,,PD
1911,26,161,,SD
1912,26,162,,PD
1913,26,163,,SD
1914,26,164,,
1915,26,165,,PD
1916,26,166,,SD
1917,26,167,,PD
1918,26,168,,
1919,26,169,,SD
1920,26,170,,SD
1921,26,171,,PD
1922,26,172,,PD
1923,26,173,,
1924,26,174,,PD
1925,26,175,,PD
1926,26,176,,PD
1927,26,177,,
1928,26,178,,SD
1929,26,179,,PD
1930,26,180,,PD
1931,26,181,,SD
1932,26,182,,PD
1933,26,183,,PD
1934,26,184,,SD
1935,26,185,,
1936,26,186,,
1937,26,187,,PD
1938,26,188,,PD
1939,26,189,,PD
1940,26,190,,
1941,26,191,,PD
1942,26,192,,SD
1943,26,193,,
1944,26,194,,PD
1945,26,195,,SD
1946,26,196,,PD
1947,26,197,,PD
1948,26,198,,
1949,26,199,,PD
1950,11,141,,SD
1951,11,142,,
1952,11,143,,
1953,11,144,,NA
1954,11,145,,SD
1955,11,146,,SD
1956,11,147,,PD
1957,11,148,,PD
1958,11,149,,
1959,11,150,,
1960,11,151,,
1961,11,152,,SD
1962,11,153,,PD
1963,11,154,,SD
1964,11,155,,
1965,11,156,,PD
1966,11,157,,
1967,11,158,,
1968,11,159,,SD
1969,11,160,,SD
1970,11,161,,SD
1971,11,162,,SD
1972,11,163,,SD
1973,11,164,,SD
1974,11,165,,SD
1975,11,166,,PD
1976,11,167,,PD
1977,11,168,,SD
1978,11,169,,SD
1979,11,170,,PD
1980,11,171,,SD
1981,11,172,,SD
1982,11,173,,
1983,11,174,,SD
1984,11,175,,PD
1985,11,176,,PD
1986,11,177,,
1987,11,178,,SD
1988,11,179,,SD
1989,11,180,,PD
1990,11,181,,PD
1991,11,182,,SD
1992,11,183,,PD
1993,11,184,,SD
1994,11,185,,
1995,11,186,,
1996,11,187,,SD
1997,11,188,,SD
1998,11,189,,PD
1999,11,190,,
2000,11,191,,PD
2001,11,192,,SD
2002,11,193,,
2003,11,194,,SD
2004,11,195,,PD
2005,11,196,,SD
2006,11,197,,PD
2007,11,198,,
2008,11,199,,SD
2009,30,141,,PR
2010,30,142,,SD
2011,30,143,,SD
2012,30,144,,
2013,30,145,,SD
2014,30,146,,PD
2015,30,147,,PD
2016,30,148,,
2017,30,149,,PD
2018,30,150,,PD
2019,30,151,,PD
2020,30,152,,
2021,30,153,,PD
2022,30,154,,SD
2023,30,155,,PD
2024,30,156,,SD
2025,30,157,,PD
2026,30,158,,PD
2027,30,159,,
2028,30,160,,SD
2029,30,161,,
2030,30,162,,SD
2031,30,163,,
2032,30,164,,
2033,30,165,,SD
2034,30,166,,SD
2035,30,167,,PD
2036,30,168,,PD
2037,30,169,,SD
2038,30,170,,
2039,30,171,,SD
2040,30,172,,
2041,30,173,,PD
2042,30,174,,
2043,30,175,,SD
2044,30,176,,SD
2045,30,177,,SD
2046,30,178,,
2047,30,179,,
2048,30,180,,SD
2049,30,181,,
2050,30,182,,PD
2051,30,183,,
2052,30,184,,
2053,30,185,,
2054,30,186,,NA
2055,30,187,,SD
2056,30,188,,SD
2057,30,189,,
2058,30,190,,PD
2059,30,191,,PD
2060,30,192,,
2061,30,193,,PD
2062,30,194,,PD
2063,30,195,,SD
2064,30,196,,
2065,30,197,,SD
2066,30,198,,SD
2067,30,199,,
2068,41,141,,PD
2069,41,142,,
2070,41,143,,
2071,41,144,,NA
2072,41,145,,SD
2073,41,146,,PD
2074,41,147,,PD
2075,41,148,,PD
2076,41,149,,
2077,41,150,,
2078,41,151,,
2079,41,152,,SD
2080,41,153,,PD
2081,41,154,,PD
2082,41,155,,
2083,41,156,,PD
2084,41,157,,
2085,41,158,,
2086,41,159,,PD
2087,41,160,,PD
2088,41,161,,PD
2089,41,162,,PD
2090,41,163,,PD
2091,41,164,,
2092,41,165,,SD
2093,41,166,,PD
2094,41,167,,NA
2095,41,168,,PD
2096,41,169,,PD
2097,41,170,,PD
2098,41,171,,PD
2099,41,172,,SD
2100,41,173,,
2101,41,174,,SD
2102,41,175,,PD
2103,41,176,,PD
2104,41,177,,
2105,41,178,,SD
2106,41,179,,PD
2107,41,180,,PD
2108,41,181,,NA
2109,41,182,,PD
2110,41,183,,SD
2111,41,184,,SD
2112,41,185,,
2113,41,186,,
2114,41,187,,PD
2115,41,188,,SD
2116,41,189,,
2117,41,190,,
2118,41,191,,PD
2119,41,192,,PD
2120,41,193,,
2121,41,194,,PD
2122,41,195,,PD
2123,41,196,,PR
2124,41,197,,PD
2125,41,198,,
2126,41,199,,PD
2127,42,141,,SD
2128,42,142,,
2129,42,143,,
2130,42,144,,PD
2131,42,145,,SD
2132,42,146,,PD
2133,42,147,,PD
2134,42,148,,PD
2135,42,149,,
2136,42,150,,
2137,42,151,,
2138,42,152,,PD
2139,42,153,,PD
2140,42,154,,PD
2141,42,155,,
2142,42,156,,PD
2143,42,157,,
2144,42,158,,
2145,42,159,,SD
2146,42,160,,SD
2147,42,161,,SD
2148,42,162,,PD
2149,42,163,,SD
2150,42,164,,
2151,42,165,,SD
2152,42,166,,PD
2153,42,167,,PD
2154,42,168,,
2155,42,169,,PD
2156,42,170,,PD
2157,42,171,,SD
2158,42,172,,SD
2159,42,173,,
2160,42,174,,PD
2161,42,175,,PD
2162,42,176,,SD
2163,42,177,,
2164,42,178,,SD
2165,42,179,,PD
2166,42,180,,PD
2167,42,181,,PD
2168,42,182,,PD
2169,42,183,,PD
2170,42,184,,SD
2171,42,185,,
2172,42,186,,
2173,42,187,,SD
2174,42,188,,NA
2175,42,189,,PD
2176,42,190,,
2177,42,191,,PD
2178,42,192,,SD
2179,42,193,,
2180,42,194,,SD
2181,42,195,,PD
2182,42,196,,SD
2183,42,197,,SD
2184,42,198,,
2185,42,199,,PD
2186,16,141,,PD
2187,16,142,,
2188,16,143,,
2189,16,144,,PD
2190,16,145,,PD
2191,16,146,,PD
2192,16,147,,PD
2193,16,148,,PD
2194,16,149,,
2195,16,150,,
2196,16,151,,
2197,16,152,,SD
2198,16,153,,PD
2199,16,154,,PD
2200,16,155,,
2201,16,156,,PD
2202,16,157,,
2203,16,158,,
2204,16,159,,PD
2205,16,160,,SD
2206,16,161,,SD
2207,16,162,,PD
2208,16,163,,SD
2209,16,164,,SD
2210,16,165,,PD
2211,16,166,,PD
2212,16,167,,PD
2213,16,168,,SD
2214,16,169,,PD
2215,16,170,,PD
2216,16,171,,PD
2217,16,172,,PD
2218,16,173,,
2219,16,174,,PD
2220,16,175,,PD
2221,16,176,,PD
2222,16,177,,
2223,16,178,,PD
2224,16,179,,PD
2225,16,180,,PD
2226,16,181,,PD
2227,16,182,,PD
2228,16,183,,SD
2229,16,184,,SD
2230,16,185,,PD
2231,16,186,,
2232,16,187,,PD
2233,16,188,,SD
2234,16,189,,PD
2235,16,190,,
2236,16,191,,PD
2237,16,192,,PD
2238,16,193,,
2239,16,194,,SD
2240,16,195,,PD
2241,16,196,,PD
2242,16,197,,PD
2243,16,198,,
2244,16,199,,PD
2245,43,141,,
2246,43,142,,
2247,43,143,,
2248,43,144,,
2249,43,145,,
2250,43,146,,
2251,43,147,,
2252,43,148,,
2253,43,149,,
2254,43,150,,
2255,43,151,,
2256,43,152,,
2257,43,153,,
2258,43,154,,
2259,43,155,,
2260,43,156,,
2261,43,157,,
2262,43,158,,
2263,43,159,,
2264,43,160,,
2265,43,161,,
2266,43,162,,
2267,43,163,,
2268,43,164,,
2269,43,165,,
2270,43,166,,
2271,43,167,,
2272,43,168,,
2273,43,169,,
2274,43,170,,
2275,43,171,,
2276,43,172,,
2277,43,173,,
2278,43,174,,
2279,43,175,,
2280,43,176,,
2281,43,177,,
2282,43,178,,
2283,43,179,,
2284,43,180,,
2285,43,181,,
2286,43,182,,
2287,43,183,,
2288,43,184,,
2289,43,185,,
2290,43,186,,
2291,43,187,,
2292,43,188,,
2293,43,189,,PD
2294,43,190,,
2295,43,191,,
2296,43,192,,
2297,43,193,,
2298,43,194,,
2299,43,195,,
2300,43,196,,
2301,43,197,,
2302,43,198,,
2303,43,199,,
2304,44,141,,
2305,44,142,,
2306,44,143,,
2307,44,144,,
2308,44,145,,
2309,44,146,,
2310,44,147,,
2311,44,148,,
2312,44,149,,
2313,44,150,,
2314,44,151,,
2315,44,152,,
2316,44,153,,
2317,44,154,,
2318,44,155,,
2319,44,156,,
2320,44,157,,
2321,44,158,,
2322,44,159,,
2323,44,160,,
2324,44,161,,
2325,44,162,,
2326,44,163,,
2327,44,164,,
2328,44,165,,
2329,44,166,,
2330,44,167,,
2331,44,168,,
2332,44,169,,
2333,44,170,,
2334,44,171,,
2335,44,172,,
2336,44,173,,
2337,44,174,,
2338,44,175,,
2339,44,176,,
2340,44,177,,
2341,44,178,,
2342,44,179,,
2343,44,180,,
2344,44,181,,
2345,44,182,,
2346,44,183,,
2347,44,184,,
2348,44,185,,
2349,44,186,,
2350,44,187,,
2351,44,188,,
2352,44,189,,PD
2353,44,190,,
2354,44,191,,
2355,44,192,,
2356,44,193,,
2357,44,194,,
2358,44,195,,
2359,44,196,,
2360,44,197,,
2361,44,198,,
2362,44,199,,
2363,19,141,,
2364,19,142,,
2365,19,143,,
2366,19,144,,
2367,19,145,,
2368,19,146,,
2369,19,147,,
2370,19,148,,
2371,19,149,,
2372,19,150,,
2373,19,151,,
2374,19,152,,
2375,19,153,,
2376,19,154,,
2377,19,155,,
2378,19,156,,
2379,19,157,,
2380,19,158,,
2381,19,159,,
2382,19,160,,
2383,19,161,,
2384,19,162,,
2385,19,163,,
2386,19,164,,
2387,19,165,,
2388,19,166,,
2389,19,167,,
2390,19,168,,
2391,19,169,,
2392,19,170,,
2393,19,171,,
2394,19,172,,
2395,19,173,,
2396,19,174,,
2397,19,175,,
2398,19,176,,
2399,19,177,,
2400,19,178,,
2401,19,179,,
2402,19,180,,
2403,19,181,,
2404,19,182,,
2405,19,183,,
2406,19,184,,
2407,19,185,,
2408,19,186,,
2409,19,187,,
2410,19,188,,
2411,19,189,,SD
2412,19,190,,
2413,19,191,,
2414,19,192,,
2415,19,193,,
2416,19,194,,
2417,19,195,,
2418,19,196,,
2419,19,197,,
2420,19,198,,
2421,19,199,,
2422,45,141,,
2423,45,142,,
2424,45,143,,
2425,45,144,,
2426,45,145,,
2427,45,146,,
2428,45,147,,
2429,45,148,,
2430,45,149,,
2431,45,150,,
2432,45,151,,
2433,45,152,,
2434,45,153,,
2435,45,154,,
2436,45,155,,
2437,45,156,,
2438,45,157,,
2439,45,158,,
2440,45,159,,
2441,45,160,,
2442,45,161,,
2443,45,162,,
2444,45,163,,
2445,45,164,,
2446,45,165,,
2447,45,166,,
2448,45,167,,
2449,45,168,,
2450,45,169,,
2451,45,170,,
2452,45,171,,
2453,45,172,,
2454,45,173,,
2455,45,174,,
2456,45,175,,
2457,45,176,,
2458,45,177,,
2459,45,178,,
2460,45,179,,
2461,45,180,,
2462,45,181,,
2463,45,182,,
2464,45,183,,
2465,45,184,,
2466,45,185,,
2467,45,186,,
2468,45,187,,
2469,45,188,,
2470,45,189,,SD
2471,45,190,,
2472,45,191,,
2473,45,192,,
2474,45,193,,
2475,45,194,,
2476,45,195,,
2477,45,196,,
2478,45,197,,
2479,45,198,,
2480,45,199,,
2481,46,141,,
2482,46,142,,
2483,46,143,,
2484,46,144,,
2485,46,145,,
2486,46,146,,
2487,46,147,,
2488,46,148,,
2489,46,149,,
2490,46,150,,
2491,46,151,,
2492,46,152,,
2493,46,153,,
2494,46,154,,
2495,46,155,,
2496,46,156,,
2497,46,157,,
2498,46,158,,
2499,46,159,,
2500,46,160,,
2501,46,161,,
2502,46,162,,
2503,46,163,,
2504,46,164,,
2505,46,165,,
2506,46,166,,
2507,46,167,,
2508,46,168,,
2509,46,169,,
2510,46,170,,
2511,46,171,,
2512,46,172,,
2513,46,173,,
2514,46,174,,
2515,46,175,,
2516,46,176,,
2517,46,177,,
2518,46,178,,
2519,46,179,,
2520,46,180,,
2521,46,181,,
2522,46,182,,
2523,46,183,,
2524,46,184,,
2525,46,185,,
2526,46,186,,
2527,46,187,,
2528,46,188,,
2529,46,189,,SD
2530,46,190,,
2531,46,191,,
2532,46,192,,
2533,46,193,,
2534,46,194,,
2535,46,195,,
2536,46,196,,
2537,46,197,,
2538,46,198,,
2539,46,199,,
2540,47,141,,
2541,47,142,,
2542,47,143,,
2543,47,144,,
2544,47,145,,
2545,47,146,,
2546,47,147,,
2547,47,148,,
2548,47,149,,
2549,47,150,,
2550,47,151,,
2551,47,152,,
2552,47,153,,
2553,47,154,,
2554,47,155,,
2555,47,156,,
2556,47,157,,
2557,47,158,,
2558,47,159,,
2559,47,160,,
2560,47,161,,
2561,47,162,,
2562,47,163,,
2563,47,164,,
2564,47,165,,
2565,47,166,,
2566,47,167,,
2567,47,168,,
2568,47,169,,
2569,47,170,,
2570,47,171,,
2571,47,172,,
2572,47,173,,
2573,47,174,,
2574,47,175,,
2575,47,176,,
2576,47,177,,
2577,47,178,,
2578,47,179,,
2579,47,180,,
2580,47,181,,
2581,47,182,,
2582,47,183,,
2583,47,184,,
2584,47,185,,
2585,47,186,,
2586,47,187,,
2587,47,188,,
2588,47,189,,SD
2589,47,190,,
2590,47,191,,
2591,47,192,,
2592,47,193,,
2593,47,194,,
2594,47,195,,
2595,47,196,,
2596,47,197,,
2597,47,198,,
2598,47,199,,
2599,48,141,,
2600,48,142,,
2601,48,143,,
2602,48,144,,
2603,48,145,,
2604,48,146,,
2605,48,147,,
2606,48,148,,
2607,48,149,,
2608,48,150,,
2609,48,151,,
2610,48,152,,
2611,48,153,,
2612,48,154,,
2613,48,155,,
2614,48,156,,
2615,48,157,,
2616,48,158,,
2617,48,159,,
2618,48,160,,
2619,48,161,,
2620,48,162,,
2621,48,163,,
2622,48,164,,
2623,48,165,,
2624,48,166,,
2625,48,167,,
2626,48,168,,
2627,48,169,,
2628,48,170,,
2629,48,171,,
2630,48,172,,
2631,48,173,,
2632,48,174,,
2633,48,175,,
2634,48,176,,
2635,48,177,,
2636,48,178,,
2637,48,179,,
2638,48,180,,
2639,48,181,,
2640,48,182,,
2641,48,183,,
2642,48,184,,
2643,48,185,,
2644,48,186,,
2645,48,187,,
2646,48,188,,
2647,48,189,,SD
2648,48,190,,
2649,48,191,,
2650,48,192,,
2651,48,193,,
2652,48,194,,
2653,48,195,,
2654,48,196,,
2655,48,197,,
2656,48,198,,
2657,48,199,,
2658,49,141,,
2659,49,142,,
2660,49,143,,
2661,49,144,,
2662,49,145,,
2663,49,146,,
2664,49,147,,
2665,49,148,,
2666,49,149,,
2667,49,150,,
2668,49,151,,
2669,49,152,,
2670,49,153,,
2671,49,154,,
2672,49,155,,
2673,49,156,,
2674,49,157,,
2675,49,158,,
2676,49,159,,
2677,49,160,,
2678,49,161,,
2679,49,162,,
2680,49,163,,
2681,49,164,,
2682,49,165,,
2683,49,166,,
2684,49,167,,
2685,49,168,,
2686,49,169,,
2687,49,170,,
2688,49,171,,
2689,49,172,,
2690,49,173,,
2691,49,174,,
2692,49,175,,
2693,49,176,,
2694,49,177,,
2695,49,178,,
2696,49,179,,
2697,49,180,,
2698,49,181,,
2699,49,182,,
2700,49,183,,
2701,49,184,,
2702,49,185,,
2703,49,186,,
2704,49,187,,
2705,49,188,,
2706,49,189,,PD
2707,49,190,,
2708,49,191,,
2709,49,192,,
2710,49,193,,
2711,49,194,,
2712,49,195,,
2713,49,196,,
2714,49,197,,
2715,49,198,,
2716,49,199,,
2717,50,141,,
2718,50,142,,
2719,50,143,,
2720,50,144,,
2721,50,145,,
2722,50,146,,
2723,50,147,,
2724,50,148,,
2725,50,149,,
2726,50,150,,
2727,50,151,,
2728,50,152,,
2729,50,153,,
2730,50,154,,
2731,50,155,,
2732,50,156,,
2733,50,157,,
2734,50,158,,
2735,50,159,,
2736,50,160,,
2737,50,161,,
2738,50,162,,
2739,50,163,,
2740,50,164,,
2741,50,165,,
2742,50,166,,
2743,50,167,,
2744,50,168,,
2745,50,169,,
2746,50,170,,
2747,50,171,,
2748,50,172,,
2749,50,173,,
2750,50,174,,
2751,50,175,,
2752,50,176,,
2753,50,177,,
2754,50,178,,
2755,50,179,,
2756,50,180,,
2757,50,181,,
2758,50,182,,
2759,50,183,,
2760,50,184,,
2761,50,185,,
2762,50,186,,
2763,50,187,,
2764,50,188,,
2765,50,189,,PD
2766,50,190,,
2767,50,191,,
2768,50,192,,
2769,50,193,,
2770,50,194,,
2771,50,195,,
2772,50,196,,
2773,50,197,,
2774,50,198,,
2775,50,199,,
2776,51,141,,
2777,51,142,,
2778,51,143,,
2779,51,144,,
2780,51,145,,
2781,51,146,,
2782,51,147,,
2783,51,148,,
2784,51,149,,
2785,51,150,,
2786,51,151,,
2787,51,152,,
2788,51,153,,
2789,51,154,,
2790,51,155,,
2791,51,156,,
2792,51,157,,
2793,51,158,,
2794,51,159,,
2795,51,160,,
2796,51,161,,
2797,51,162,,
2798,51,163,,
2799,51,164,,
2800,51,165,,
2801,51,166,,
2802,51,167,,
2803,51,168,,
2804,51,169,,
2805,51,170,,
2806,51,171,,
2807,51,172,,
2808,51,173,,
2809,51,174,,
2810,51,175,,
2811,51,176,,
2812,51,177,,
2813,51,178,,
2814,51,179,,
2815,51,180,,
2816,51,181,,
2817,51,182,,
2818,51,183,,
2819,51,184,,
