batch_id,batch
1000,X-096.LLM871
1001,X-096.trastuzumab
1002,X-097.BGJ398
1003,X-097.binimetinib
1004,X-097.BKM120
1005,X-097.BYL719
1006,X-097.BYL719 + HSP990
1007,X-097.BYL719 + LJM716
1008,X-097.CLR457
1009,X-097.everolimus
1010,X-097.figitumumab
1011,X-097.HDM201
1012,X-097.HSP990
1013,X-097.INC280
1014,X-097.INC280 + trastuzumab
1015,X-097.LEE011
1016,X-097.LEE011 + everolimus
1017,X-097.LJM716
1018,X-097.LJM716 + trastuzumab
1019,X-097.LLM871
1020,X-097.trastuzumab
1021,X-0988.LFW527 + binimetinib
1022,X-098.BGJ398
1023,X-098.binimetinib
1024,X-098.BKM120
1025,X-098.BYL719
1026,X-098.BYL719 + HSP990
1027,X-098.BYL719 + LJM716
1028,X-098.CLR457
1029,X-098.everolimus
1030,X-098.figitumumab
1031,X-098.HDM201
1032,X-098.HSP990
1033,X-098.INC280
1034,X-098.INC280 + trastuzumab
1035,X-098.LEE011
1036,X-098.LEE011 + everolimus
1037,X-098.LJM716
1038,X-098.LJM716 + trastuzumab
1039,X-098.LLM871
1040,X-098.trastuzumab
1041,X-0991.abraxane
1042,X-0991.binimetinib
1043,X-0991.binimetinib-3.5mpk
1044,X-0991.BKM120 + binimetinib
1045,X-0991.BKM120 + LDE225
1046,X-0991.BYL719
1047,X-0991.BYL719 + LJM716
1048,X-0991.CLR457
1049,X-0991.figitumumab
1050,X-0991.figitumumab + binimetinib
1051,X-0991.gemcitabine-50mpk
1052,X-0991.HDM201
1053,X-0991.INC424
1054,X-0991.INC424 + binimetinib
1055,X-0991.LEE011
1056,X-0991.LKA136
1057,X-0991.trametinib
1058,X-0992.LFW527 + binimetinib
1059,X-099.BGJ398
1060,X-099.binimetinib
1061,X-099.BYL719 + HSP990
1062,X-099.BYL719 + LJM716
1063,X-099.CLR457
1064,X-099.figitumumab
1065,X-099.HDM201
1066,X-099.HSP990
1067,X-099.INC280
1068,X-099.INC280 + trastuzumab
1069,X-099.LEE011
1070,X-099.LEE011 + everolimus
1071,X-099.LJM716
1072,X-099.LJM716 + trastuzumab
1073,X-099.LLM871
1074,X-099.trastuzumab
1075,X-1004.BGJ398
1076,X-1004.binimetinib
1077,X-1004.BKM120
1078,X-1004.BYL719
1079,X-1004.BYL719 + LEE011
1080,X-1004.BYL719 + LJM716
1081,X-1004.CGM097
1082,X-1004.CLR457
1083,X-1004.HDM201
1084,X-1004.INC424
1085,X-1004.LEE011
1086,X-1004.LEE011 + everolimus
1087,X-1004.LFA102
1088,X-1004.LFW527 + everolimus
1089,X-1004.LJM716
1090,X-1004.LJM716 + trastuzumab
1091,X-1004.LKA136
1092,X-1004.LLM871
1093,X-1004.paclitaxel
1094,X-1004.tamoxifen
1095,X-1004.trastuzumab
1096,X-1008.BGJ398
1097,X-1008.binimetinib
1098,X-1008.BKM120
1099,X-1008.BYL719
1100,X-1008.BYL719 + LEE011
1101,X-1008.BYL719 + LJM716
1102,X-1008.CGM097
1103,X-1008.CLR457
1104,X-1008.HDM201
1105,X-1008.INC424
1106,X-1008.LEE011
1107,X-1008.LEE011 + everolimus
1108,X-1008.LFA102
1109,X-1008.LFW527 + everolimus
1110,X-1008.LJM716
1111,X-1008.LJM716 + trastuzumab
1112,X-1008.LKA136
1113,X-1008.LLM871
1114,X-1008.paclitaxel
1115,X-1008.tamoxifen
1116,X-1008.trastuzumab
1117,X-101.BYL719
1118,X-101.BYL719 + HSP990
1119,X-101.BYL719 + LJM716
1120,X-101.everolimus
1121,X-101.HSP990
1122,X-101.LEE011
1123,X-101.LEE011 + everolimus
1124,X-101.LJM716
1125,X-1027.5FU
1126,X-1027.binimetinib
1127,X-1027.BKM120
1128,X-1027.BKM120 + LJC049
1129,X-1027.BYL719
1130,X-1027.BYL719 + binimetinib
1131,X-1027.BYL719 + cetuximab
1132,X-1027.BYL719 + cetuximab + encorafenib
1133,X-1027.BYL719 + encorafenib
1134,X-1027.BYL719 + LJM716
1135,X-1027.cetuximab
1136,X-1027.cetuximab + encorafenib
1137,X-1027.CGM097
1138,X-1027.CKX620
1139,X-1027.CLR457
1140,X-1027.encorafenib
1141,X-1027.HDM201
1142,X-1027.LEE011
1143,X-1027.LJC049
1144,X-1027.LKA136
1145,X-102.BGJ398
1146,X-102.BKM120
1147,X-102.BYL719
1148,X-102.BYL719 + HSP990
1149,X-102.BYL719 + LJM716
1150,X-102.CLR457
1151,X-102.HSP990
1152,X-102.INC280
1153,X-102.INC280 + trastuzumab
1154,X-102.LEE011
1155,X-102.LJM716
1156,X-102.LJM716 + trastuzumab
1157,X-102.LLM871
1158,X-1055.5FU
1159,X-1055.binimetinib
1160,X-1055.BKM120
1161,X-1055.BKM120 + LJC049
1162,X-1055.BYL719
1163,X-1055.BYL719 + binimetinib
1164,X-1055.BYL719 + cetuximab
1165,X-1055.BYL719 + cetuximab + encorafenib
1166,X-1055.BYL719 + encorafenib
1167,X-1055.BYL719 + LJM716
1168,X-1055.cetuximab
1169,X-1055.cetuximab + encorafenib
1170,X-1055.CGM097
1171,X-1055.CKX620
1172,X-1055.CLR457
1173,X-1055.encorafenib
1174,X-1055.HDM201
1175,X-1055.LEE011
1176,X-1055.LFW527 + binimetinib
1177,X-1055.LJC049
1178,X-1055.LKA136
1179,X-105.BYL719
1180,X-105.BYL719 + HSP990
1181,X-105.BYL719 + LJM716
1182,X-105.everolimus
1183,X-105.HSP990
1184,X-105.LEE011
1185,X-105.LEE011 + everolimus
1186,X-105.LJM716
1187,X-1119.5FU
1188,X-1119.binimetinib
1189,X-1119.BKM120
1190,X-1119.BKM120 + LJC049
1191,X-1119.BYL719
1192,X-1119.BYL719 + binimetinib
1193,X-1119.BYL719 + cetuximab
1194,X-1119.BYL719 + cetuximab + encorafenib
1195,X-1119.BYL719 + encorafenib
1196,X-1119.BYL719 + LJM716
1197,X-1119.cetuximab
1198,X-1119.cetuximab + encorafenib
1199,X-1119.CGM097
1200,X-1119.CKX620
1201,X-1119.CLR457
1202,X-1119.encorafenib
1203,X-1119.HDM201
1204,X-1119.LEE011
1205,X-1119.LFW527 + binimetinib
1206,X-1119.LJC049
1207,X-1119.LKA136
1208,X-114.binimetinib
1209,X-114.BKM120
1210,X-114.BYL719
1211,X-114.BYL719 + HSP990
1212,X-114.BYL719 + LJM716
1213,X-114.CLR457
1214,X-114.everolimus
1215,X-114.HDM201
1216,X-114.HSP990
1217,X-114.INC280
1218,X-114.INC280 + trastuzumab
1219,X-114.LEE011
1220,X-114.LEE011 + everolimus
1221,X-114.LJM716
1222,X-114.LJM716 + trastuzumab
1223,X-114.LLM871
1224,X-1156.BGJ398
1225,X-1156.binimetinib
1226,X-1156.BKM120
1227,X-1156.BKM120 + binimetinib
1228,X-1156.BYL719
1229,X-1156.BYL719 + LGH447
1230,X-1156.BYL719 + LJM716
1231,X-1156.cetuximab
1232,X-1156.CGM097
1233,X-1156.CKX620
1234,X-1156.CLR457
1235,X-1156.erlotinib
1236,X-1156.HDM201
1237,X-1156.HSP990
1238,X-1156.INC280
1239,X-1156.LCL161 + paclitaxel
1240,X-1156.LEE011
1241,X-1156.LFW527 + binimetinib
1242,X-1156.LGH447
1243,X-1156.LLM871
1244,X-1156.paclitaxel
1245,X-1167.5FU
1246,X-1167.binimetinib
1247,X-1167.BKM120
1248,X-1167.BKM120 + LJC049
1249,X-1167.BYL719
1250,X-1167.BYL719 + binimetinib
1251,X-1167.BYL719 + cetuximab
1252,X-1167.BYL719 + cetuximab + encorafenib
1253,X-1167.BYL719 + encorafenib
1254,X-1167.BYL719 + LJM716
1255,X-1167.cetuximab
1256,X-1167.cetuximab + encorafenib
1257,X-1167.CGM097
1258,X-1167.CKX620
1259,X-1167.CLR457
1260,X-1167.encorafenib
1261,X-1167.HDM201
1262,X-1167.LEE011
1263,X-1167.LFW527 + binimetinib
1264,X-1167.LJC049
1265,X-1167.LKA136
1266,X-1172.BGJ398
1267,X-1172.binimetinib
1268,X-1172.BKM120
1269,X-1172.BKM120 + binimetinib
1270,X-1172.BYL719
1271,X-1172.BYL719 + LGH447
1272,X-1172.BYL719 + LJM716
1273,X-1172.cetuximab
1274,X-1172.CGM097
1275,X-1172.CKX620
1276,X-1172.CLR457
1277,X-1172.erlotinib
1278,X-1172.HDM201
1279,X-1172.HSP990
1280,X-1172.INC280
1281,X-1172.LCL161 + paclitaxel
1282,X-1172.LEE011
1283,X-1172.LFW527 + binimetinib
1284,X-1172.LGH447
1285,X-1172.LLM871
1286,X-1172.paclitaxel
1287,X-1173.5FU
1288,X-1173.binimetinib
1289,X-1173.BKM120
1290,X-1173.BKM120 + LJC049
1291,X-1173.BYL719
1292,X-1173.BYL719 + binimetinib
1293,X-1173.BYL719 + cetuximab
1294,X-1173.BYL719 + cetuximab + encorafenib
1295,X-1173.BYL719 + encorafenib
1296,X-1173.BYL719 + LJM716
1297,X-1173.cetuximab
1298,X-1173.cetuximab + encorafenib
1299,X-1173.CGM097
1300,X-1173.CKX620
1301,X-1173.CLR457
1302,X-1173.encorafenib
1303,X-1173.HDM201
1304,X-1173.LEE011
1305,X-1173.LJC049
1306,X-1173.LKA136
1307,X-1189.BGJ398
1308,X-1189.binimetinib
1309,X-1189.BKM120
1310,X-1189.BKM120 + binimetinib
1311,X-1189.BYL719
1312,X-1189.BYL719 + LGH447
1313,X-1189.BYL719 + LJM716
1314,X-1189.cetuximab
1315,X-1189.CGM097
1316,X-1189.CKX620
1317,X-1189.CLR457
1318,X-1189.erlotinib
1319,X-1189.HDM201
1320,X-1189.HSP990
1321,X-1189.INC280
1322,X-1189.LCL161 + paclitaxel
1323,X-1189.LEE011
1324,X-1189.LGH447
1325,X-1189.LLM871
1326,X-1189.paclitaxel
1327,X-118.BGJ398
1328,X-118.binimetinib
1329,X-118.BKM120
1330,X-118.BYL719
1331,X-118.BYL719 + HSP990
1332,X-118.BYL719 + LJM716
1333,X-118.CLR457
1334,X-118.everolimus
1335,X-118.figitumumab
1336,X-118.HDM201
1337,X-118.HSP990
1338,X-118.INC280
1339,X-118.INC280 + trastuzumab
1340,X-118.LEE011
1341,X-118.LEE011 + everolimus
1342,X-118.LJM716
1343,X-118.LJM716 + trastuzumab
1344,X-118.LLM871
1345,X-118.trastuzumab
1346,X-1199.abraxane
1347,X-1199.binimetinib
1348,X-1199.binimetinib-3.5mpk
1349,X-1199.BKM120
1350,X-1199.BKM120 + binimetinib
1351,X-1199.BKM120 + LDE225
1352,X-1199.BYL719
1353,X-1199.BYL719 + LJM716
1354,X-1199.CLR457
1355,X-1199.figitumumab
1356,X-1199.figitumumab + binimetinib
1357,X-1199.gemcitabine-50mpk
1358,X-1199.INC424
1359,X-1199.INC424 + binimetinib
1360,X-1199.LEE011
1361,X-1199.LKA136
1362,X-1199.trametinib
1363,X-1199.WNT974
1364,X-119.BGJ398
1365,X-119.binimetinib
1366,X-119.BKM120
1367,X-119.BYL719
1368,X-119.BYL719 + HSP990
1369,X-119.BYL719 + LJM716
1370,X-119.CLR457
1371,X-119.everolimus
1372,X-119.figitumumab
1373,X-119.HDM201
1374,X-119.HSP990
1375,X-119.INC280
1376,X-119.INC280 + trastuzumab
1377,X-119.LEE011
1378,X-119.LEE011 + everolimus
1379,X-119.LJM716
1380,X-119.LJM716 + trastuzumab
1381,X-119.LLM871
1382,X-119.trastuzumab
1383,X-1210.LFW527 + binimetinib
1384,X-1228.BGJ398
1385,X-1228.binimetinib
1386,X-1228.BKM120
1387,X-1228.BKM120 + binimetinib
1388,X-1228.BYL719
1389,X-1228.BYL719 + LGH447
1390,X-1228.BYL719 + LJM716
1391,X-1228.cetuximab
1392,X-1228.CGM097
1393,X-1228.CKX620
1394,X-1228.CLR457
1395,X-1228.erlotinib
1396,X-1228.HDM201
1397,X-1228.HSP990
1398,X-1228.INC280
1399,X-1228.LCL161 + paclitaxel
1400,X-1228.LEE011
1401,X-1228.LFW527 + binimetinib
1402,X-1228.LGH447
1403,X-1228.LLM871
1404,X-1228.paclitaxel
1405,X-1234.LFW527 + binimetinib
1406,X-1256.LFW527 + binimetinib
1407,X-1270.5FU
1408,X-1270.binimetinib
1409,X-1270.BKM120
1410,X-1270.BKM120 + LJC049
1411,X-1270.BYL719
1412,X-1270.BYL719 + binimetinib
1413,X-1270.BYL719 + cetuximab
1414,X-1270.BYL719 + cetuximab + encorafenib
1415,X-1270.BYL719 + encorafenib
1416,X-1270.BYL719 + LJM716
1417,X-1270.cetuximab
1418,X-1270.cetuximab + encorafenib
1419,X-1270.CGM097
1420,X-1270.CKX620
1421,X-1270.CLR457
1422,X-1270.encorafenib
1423,X-1270.HDM201
1424,X-1270.LEE011
1425,X-1270.LJC049
1426,X-1270.LKA136
1427,X-127.BGJ398
1428,X-127.binimetinib
1429,X-127.BKM120
1430,X-127.BYL719
1431,X-127.BYL719 + HSP990
1432,X-127.BYL719 + LJM716
1433,X-127.CLR457
1434,X-127.everolimus
1435,X-127.figitumumab
1436,X-127.HDM201
1437,X-127.HSP990
1438,X-127.INC280
1439,X-127.INC280 + trastuzumab
1440,X-127.LEE011
1441,X-127.LEE011 + everolimus
1442,X-127.LJM716
1443,X-127.LJM716 + trastuzumab
1444,X-127.LLM871
1445,X-127.trastuzumab
1446,X-1286.BGJ398
1447,X-1286.binimetinib
1448,X-1286.BKM120
1449,X-1286.BYL719
1450,X-1286.BYL719 + LEE011
1451,X-1286.BYL719 + LJM716
1452,X-1286.CGM097
1453,X-1286.CLR457
1454,X-1286.HDM201
1455,X-1286.INC424
1456,X-1286.LEE011
1457,X-1286.LEE011 + everolimus
1458,X-1286.LFA102
1459,X-1286.LFW527 + everolimus
1460,X-1286.LJM716
1461,X-1286.LJM716 + trastuzumab
1462,X-1286.LKA136
1463,X-1286.LLM871
1464,X-1286.paclitaxel
1465,X-1286.tamoxifen
1466,X-1286.trastuzumab
1467,X-1289.abraxane
1468,X-1289.binimetinib-3.5mpk
1469,X-1289.BKM120
1470,X-1289.BYL719
1471,X-1289.BYL719 + LJM716
1472,X-1289.CLR457
1473,X-1289.figitumumab
1474,X-1289.figitumumab + binimetinib
1475,X-1289.gemcitabine-50mpk
1476,X-1289.HDM201
1477,X-1289.INC424
1478,X-1289.LEE011
1479,X-1289.LKA136
1480,X-1289.trametinib
1481,X-1289.WNT974
1482,X-128.BGJ398
1483,X-128.binimetinib
1484,X-128.BKM120
1485,X-128.BYL719
1486,X-128.BYL719 + HSP990
1487,X-128.BYL719 + LJM716
1488,X-128.CLR457
1489,X-128.everolimus
1490,X-128.figitumumab
1491,X-128.HDM201
1492,X-128.HSP990
1493,X-128.INC280
1494,X-128.INC280 + trastuzumab
1495,X-128.LEE011
1496,X-128.LEE011 + everolimus
1497,X-128.LJM716
1498,X-128.LJM716 + trastuzumab
1499,X-128.LLM871
1500,X-128.trastuzumab
1501,X-1290.5FU
1502,X-1290.binimetinib
1503,X-1290.BKM120
1504,X-1290.BKM120 + LJC049
1505,X-1290.BYL719
1506,X-1290.BYL719 + binimetinib
1507,X-1290.BYL719 + cetuximab
1508,X-1290.BYL719 + cetuximab + encorafenib
1509,X-1290.BYL719 + encorafenib
1510,X-1290.BYL719 + LJM716
1511,X-1290.cetuximab
1512,X-1290.cetuximab + encorafenib
1513,X-1290.CGM097
1514,X-1290.CKX620
1515,X-1290.CLR457
1516,X-1290.encorafenib
1517,X-1290.HDM201
1518,X-1290.LEE011
1519,X-1290.LFW527 + binimetinib
1520,X-1290.LJC049
1521,X-1290.LKA136
1522,X-1298.BGJ398
1523,X-1298.binimetinib
1524,X-1298.BKM120
1525,X-1298.BYL719
1526,X-1298.BYL719 + LEE011
1527,X-1298.BYL719 + LJM716
1528,X-1298.CGM097
1529,X-1298.CLR457
1530,X-1298.HDM201
1531,X-1298.INC424
1532,X-1298.LEE011
1533,X-1298.LEE011 + everolimus
1534,X-1298.LFA102
1535,X-1298.LFW527 + everolimus
1536,X-1298.LJM716
1537,X-1298.LJM716 + trastuzumab
1538,X-1298.LKA136
1539,X-1298.LLM871
1540,X-1298.paclitaxel
1541,X-1298.tamoxifen
1542,X-1298.trastuzumab
1543,X-129.BGJ398
1544,X-129.binimetinib
1545,X-129.BKM120
1546,X-129.BYL719
1547,X-129.BYL719 + HSP990
1548,X-129.BYL719 + LJM716
1549,X-129.CLR457
1550,X-129.everolimus
1551,X-129.figitumumab
1552,X-129.HDM201
1553,X-129.HSP990
1554,X-129.INC280
1555,X-129.INC280 + trastuzumab
1556,X-129.LEE011
1557,X-129.LEE011 + everolimus
1558,X-129.LJM716
1559,X-129.LJM716 + trastuzumab
1560,X-129.LLM871
1561,X-129.trastuzumab
1562,X-1303.5FU
1563,X-1303.binimetinib
1564,X-1303.BKM120
1565,X-1303.BYL719
1566,X-1303.BYL719 + binimetinib
1567,X-1303.BYL719 + cetuximab
1568,X-1303.BYL719 + cetuximab + encorafenib
1569,X-1303.BYL719 + LJM716
1570,X-1303.cetuximab
1571,X-1303.cetuximab + encorafenib
1572,X-1303.CGM097
1573,X-1303.CKX620
1574,X-1303.CLR457
1575,X-1303.encorafenib
1576,X-1303.HDM201
1577,X-1303.LEE011
1578,X-1303.LFW527 + binimetinib
1579,X-1303.LJC049
1580,X-1303.LKA136
1581,X-1310.LFW527 + binimetinib
1582,X-1317.binimetinib
1583,X-1317.binimetinib-3.5mpk
1584,X-1317.BKM120 + binimetinib
1585,X-1317.BKM120 + LDE225
1586,X-1317.figitumumab
1587,X-1317.gemcitabine-50mpk
1588,X-1317.INC424 + binimetinib
1589,X-1317.LEE011
1590,X-131.BGJ398
1591,X-131.binimetinib
1592,X-131.BKM120
1593,X-131.BYL719
1594,X-131.BYL719 + HSP990
1595,X-131.BYL719 + LJM716
1596,X-131.CLR457
1597,X-131.everolimus
1598,X-131.figitumumab
1599,X-131.HDM201
1600,X-131.HSP990
1601,X-131.INC280
1602,X-131.INC280 + trastuzumab
1603,X-131.LEE011
1604,X-131.LEE011 + everolimus
1605,X-131.LJM716
1606,X-131.LJM716 + trastuzumab
1607,X-131.LLM871
1608,X-131.trastuzumab
1609,X-1323.BGJ398
1610,X-1323.binimetinib
1611,X-1323.BKM120
1612,X-1323.BKM120 + binimetinib
1613,X-1323.BYL719
1614,X-1323.BYL719 + LGH447
1615,X-1323.BYL719 + LJM716
1616,X-1323.cetuximab
1617,X-1323.CGM097
1618,X-1323.CKX620
1619,X-1323.CLR457
1620,X-1323.erlotinib
1621,X-1323.HDM201
1622,X-1323.HSP990
1623,X-1323.INC280
1624,X-1323.LCL161 + paclitaxel
1625,X-1323.LEE011
1626,X-1323.LFW527 + binimetinib
1627,X-1323.LGH447
1628,X-1323.LLM871
1629,X-1323.paclitaxel
1630,X-1329.5FU
1631,X-1329.binimetinib
1632,X-1329.BKM120
1633,X-1329.BKM120 + LJC049
1634,X-1329.BYL719
1635,X-1329.BYL719 + binimetinib
1636,X-1329.BYL719 + cetuximab
1637,X-1329.BYL719 + cetuximab + encorafenib
1638,X-1329.BYL719 + encorafenib
1639,X-1329.BYL719 + LJM716
1640,X-1329.cetuximab
1641,X-1329.cetuximab + encorafenib
1642,X-1329.CGM097
1643,X-1329.CKX620
1644,X-1329.CLR457
1645,X-1329.encorafenib
1646,X-1329.HDM201
1647,X-1329.LEE011
1648,X-1329.LFW527 + binimetinib
1649,X-1329.LJC049
1650,X-1329.LKA136
1651,X-1333.LFW527 + binimetinib
1652,X-1349.LFW527 + everolimus
1653,X-135.BYL719
1654,X-135.BYL719 + HSP990
1655,X-135.BYL719 + LJM716
1656,X-135.everolimus
1657,X-135.HSP990
1658,X-135.LEE011
1659,X-135.LEE011 + everolimus
1660,X-135.LJM716
1661,X-1362.abraxane
1662,X-1362.binimetinib
1663,X-1362.binimetinib-3.5mpk
1664,X-1362.BKM120
1665,X-1362.BKM120 + binimetinib
1666,X-1362.BKM120 + LDE225
1667,X-1362.BYL719
1668,X-1362.BYL719 + LJM716
1669,X-1362.CLR457
1670,X-1362.figitumumab
1671,X-1362.figitumumab + binimetinib
1672,X-1362.gemcitabine-50mpk
1673,X-1362.HDM201
1674,X-1362.INC424
1675,X-1362.INC424 + binimetinib
1676,X-1362.LEE011
1677,X-1362.LKA136
1678,X-1362.trametinib
1679,X-1362.WNT974
1680,X-136.BYL719
1681,X-136.BYL719 + HSP990
1682,X-136.BYL719 + LJM716
1683,X-136.everolimus
1684,X-136.HSP990
1685,X-136.LEE011
1686,X-136.LEE011 + everolimus
1687,X-136.LJM716
1688,X-1371.BGJ398
1689,X-1371.binimetinib
1690,X-1371.BKM120
1691,X-1371.BYL719
1692,X-1371.BYL719 + LEE011
1693,X-1371.BYL719 + LJM716
1694,X-1371.CGM097
1695,X-1371.CLR457
1696,X-1371.HDM201
1697,X-1371.INC424
1698,X-1371.LEE011
1699,X-1371.LFA102
1700,X-1371.LFW527 + everolimus
1701,X-1371.LJM716
1702,X-1371.LJM716 + trastuzumab
1703,X-1371.LKA136
1704,X-1371.LLM871
1705,X-1371.paclitaxel
1706,X-1371.tamoxifen
1707,X-1371.trastuzumab
1708,X-137.BYL719
1709,X-137.BYL719 + HSP990
1710,X-137.BYL719 + LJM716
1711,X-137.everolimus
1712,X-137.HSP990
1713,X-137.LEE011
1714,X-137.LEE011 + everolimus
1715,X-137.LJM716
1716,X-1383.BGJ398
1717,X-1383.binimetinib
1718,X-1383.BKM120
1719,X-1383.BYL719
1720,X-1383.BYL719 + LEE011
1721,X-1383.BYL719 + LJM716
1722,X-1383.CGM097
1723,X-1383.CLR457
1724,X-1383.HDM201
1725,X-1383.INC424
1726,X-1383.LEE011
1727,X-1383.LEE011 + everolimus
1728,X-1383.LFA102
1729,X-1383.LFW527 + everolimus
1730,X-1383.LJM716
1731,X-1383.LJM716 + trastuzumab
1732,X-1383.LKA136
1733,X-1383.LLM871
1734,X-1383.paclitaxel
1735,X-1383.tamoxifen
1736,X-1383.trastuzumab
1737,X-138.BGJ398
1738,X-138.binimetinib
1739,X-138.BKM120
1740,X-138.BYL719
1741,X-138.BYL719 + HSP990
1742,X-138.BYL719 + LJM716
1743,X-138.CLR457
1744,X-138.everolimus
1745,X-138.figitumumab
1746,X-138.HDM201
1747,X-138.HSP990
1748,X-138.INC280
1749,X-138.INC280 + trastuzumab
1750,X-138.LEE011
1751,X-138.LEE011 + everolimus
1752,X-138.LJM716
1753,X-138.LJM716 + trastuzumab
1754,X-138.LLM871
1755,X-138.trastuzumab
1756,X-1402.LFW527 + binimetinib
1757,X-1407.BGJ398
1758,X-1407.binimetinib
1759,X-1407.BKM120
1760,X-1407.BYL719
1761,X-1407.BYL719 + LEE011
1762,X-1407.BYL719 + LJM716
1763,X-1407.CGM097
1764,X-1407.CLR457
1765,X-1407.HDM201
1766,X-1407.INC424
1767,X-1407.LEE011
1768,X-1407.LEE011 + everolimus
1769,X-1407.LFA102
1770,X-1407.LFW527 + everolimus
1771,X-1407.LJM716
1772,X-1407.LJM716 + trastuzumab
1773,X-1407.LKA136
1774,X-1407.LLM871
1775,X-1407.paclitaxel
1776,X-1407.tamoxifen
1777,X-1407.trastuzumab
1778,X-141.BYL719
1779,X-141.BYL719 + HSP990
1780,X-141.BYL719 + LJM716
1781,X-141.everolimus
1782,X-141.HSP990
1783,X-141.LEE011
1784,X-141.LEE011 + everolimus
1785,X-141.LJM716
1786,X-142.BYL719
1787,X-142.BYL719 + HSP990
1788,X-142.BYL719 + LJM716
1789,X-142.everolimus
1790,X-142.HSP990
1791,X-142.LEE011
1792,X-142.LJM716
1793,X-1441.5FU
1794,X-1441.binimetinib
1795,X-1441.BKM120
1796,X-1441.BKM120 + LJC049
1797,X-1441.BYL719
1798,X-1441.BYL719 + binimetinib
1799,X-1441.BYL719 + cetuximab
1800,X-1441.BYL719 + cetuximab + encorafenib
1801,X-1441.BYL719 + encorafenib
1802,X-1441.BYL719 + LJM716
1803,X-1441.cetuximab
1804,X-1441.cetuximab + encorafenib
1805,X-1441.CGM097
1806,X-1441.CKX620
1807,X-1441.CLR457
1808,X-1441.encorafenib
1809,X-1441.HDM201
1810,X-1441.LEE011
1811,X-1441.LJC049
1812,X-1441.LKA136
1813,X-1442.BGJ398
1814,X-1442.binimetinib
1815,X-1442.BKM120
1816,X-1442.BKM120 + binimetinib
1817,X-1442.BYL719
1818,X-1442.BYL719 + LGH447
1819,X-1442.BYL719 + LJM716
1820,X-1442.cetuximab
1821,X-1442.CGM097
1822,X-1442.CKX620
1823,X-1442.CLR457
1824,X-1442.erlotinib
1825,X-1442.HDM201
1826,X-1442.HSP990
1827,X-1442.INC280
1828,X-1442.LCL161 + paclitaxel
1829,X-1442.LEE011
1830,X-1442.LGH447
1831,X-1442.LLM871
1832,X-1442.paclitaxel
1833,X-1443.5FU
1834,X-1443.binimetinib
1835,X-1443.BKM120
1836,X-1443.BKM120 + LJC049
1837,X-1443.BYL719
1838,X-1443.BYL719 + binimetinib
1839,X-1443.BYL719 + cetuximab
1840,X-1443.BYL719 + cetuximab + encorafenib
1841,X-1443.BYL719 + encorafenib
1842,X-1443.BYL719 + LJM716
1843,X-1443.cetuximab
1844,X-1443.cetuximab + encorafenib
1845,X-1443.CGM097
1846,X-1443.CKX620
1847,X-1443.CLR457
1848,X-1443.encorafenib
1849,X-1443.HDM201
1850,X-1443.LEE011
1851,X-1443.LFW527 + binimetinib
1852,X-1443.LJC049
1853,X-1443.LKA136
1854,X-144.BYL719 + HSP990
1855,X-144.BYL719 + LJM716
1856,X-144.everolimus
1857,X-144.HSP990
1858,X-144.LEE011
1859,X-144.LEE011 + everolimus
1860,X-144.LJM716
1861,X-1468.BGJ398
1862,X-1468.binimetinib
1863,X-1468.BKM120
1864,X-1468.BYL719
1865,X-1468.BYL719 + LEE011
1866,X-1468.BYL719 + LJM716
1867,X-1468.CGM097
1868,X-1468.CLR457
1869,X-1468.HDM201
1870,X-1468.INC424
1871,X-1468.LEE011
1872,X-1468.LEE011 + everolimus
1873,X-1468.LFA102
1874,X-1468.LFW527 + everolimus
1875,X-1468.LJM716
1876,X-1468.LJM716 + trastuzumab
1877,X-1468.LKA136
1878,X-1468.LLM871
1879,X-1468.paclitaxel
1880,X-1468.tamoxifen
1881,X-1468.trastuzumab
1882,X-146.BYL719
1883,X-146.BYL719 + HSP990
1884,X-146.BYL719 + LJM716
1885,X-146.HSP990
1886,X-146.LEE011
1887,X-146.LEE011 + everolimus
1888,X-146.LJM716
1889,X-1479.5FU
1890,X-1479.binimetinib
1891,X-1479.BKM120
1892,X-1479.BKM120 + LJC049
1893,X-1479.BYL719
1894,X-1479.BYL719 + binimetinib
1895,X-1479.BYL719 + cetuximab
1896,X-1479.BYL719 + cetuximab + encorafenib
1897,X-1479.BYL719 + encorafenib
1898,X-1479.BYL719 + LJM716
1899,X-1479.cetuximab
1900,X-1479.cetuximab + encorafenib
1901,X-1479.CGM097
1902,X-1479.CKX620
1903,X-1479.CLR457
1904,X-1479.encorafenib
1905,X-1479.HDM201
1906,X-1479.LEE011
1907,X-1479.LJC049
1908,X-1479.LKA136
1909,X-1499.BGJ398
1910,X-1499.binimetinib
1911,X-1499.BKM120
1912,X-1499.BKM120 + binimetinib
1913,X-1499.BYL719
1914,X-1499.BYL719 + LGH447
1915,X-1499.BYL719 + LJM716
1916,X-1499.cetuximab
1917,X-1499.CGM097
1918,X-1499.CKX620
1919,X-1499.CLR457
1920,X-1499.erlotinib
1921,X-1499.HDM201
1922,X-1499.HSP990
1923,X-1499.INC280
1924,X-1499.LCL161 + paclitaxel
1925,X-1499.LEE011
1926,X-1499.LFW527 + binimetinib
1927,X-1499.LGH447
1928,X-1499.LLM871
1929,X-1499.paclitaxel
1930,X-1500.5FU
1931,X-1500.binimetinib
1932,X-1500.BKM120
1933,X-1500.BKM120 + LJC049
