"","model.id","biobase.id","mDataType"
"2635","X.3947.gepk","X-3947","RNASeq_FPKM"
"2636","X.3947.HD01","X-3947","RNASeq_FPKM"
"2637","X.3947.IN24","X-3947","RNASeq_FPKM"
"2638","X.3947.IN24.biib","X-3947","RNASeq_FPKM"
"2639","X.3947.LE11","X-3947","RNASeq_FPKM"
"2640","X.3947.LK36","X-3947","RNASeq_FPKM"
"2641","X.3947.trib","X-3947","RNASeq_FPKM"
"2642","X.3947.uned","X-3947","RNASeq_FPKM"
"2643","X.3947.WN74","X-3947","RNASeq_FPKM"
"2644","X.3990.abne","X-3990","RNASeq_FPKM"
"2645","X.3990.biib","X-3990","RNASeq_FPKM"
"2646","X.3990.bipk","X-3990","RNASeq_FPKM"
"2647","X.3990.BK20","X-3990","RNASeq_FPKM"
"2648","X.3990.BK20.biib","X-3990","RNASeq_FPKM"
"2649","X.3990.BK20.LD25","X-3990","RNASeq_FPKM"
"2650","X.3990.BY19","X-3990","RNASeq_FPKM"
"2651","X.3990.BY19.LJ16","X-3990","RNASeq_FPKM"
"2652","X.3990.CL57","X-3990","RNASeq_FPKM"
"2653","X.3990.fiab","X-3990","RNASeq_FPKM"
"2654","X.3990.fiab.biib","X-3990","RNASeq_FPKM"
"2655","X.3990.gepk","X-3990","RNASeq_FPKM"
"2656","X.3990.HD01","X-3990","RNASeq_FPKM"
"2657","X.3990.IN24","X-3990","RNASeq_FPKM"
"2658","X.3990.IN24.biib","X-3990","RNASeq_FPKM"
"2659","X.3990.LE11","X-3990","RNASeq_FPKM"
"2660","X.3990.LK36","X-3990","RNASeq_FPKM"
"2661","X.3990.trib","X-3990","RNASeq_FPKM"
"2662","X.3990.uned","X-3990","RNASeq_FPKM"
"2663","X.3990.WN74","X-3990","RNASeq_FPKM"
"2664","X.4015.abne","X-4015","RNASeq_FPKM"
"2665","X.4015.biib","X-4015","RNASeq_FPKM"
"2666","X.4015.BK20.biib","X-4015","RNASeq_FPKM"
"2667","X.4015.BK20.LD25","X-4015","RNASeq_FPKM"
"2668","X.4015.BY19","X-4015","RNASeq_FPKM"
"2669","X.4015.BY19.LJ16","X-4015","RNASeq_FPKM"
"2670","X.4015.CL57","X-4015","RNASeq_FPKM"
"2671","X.4015.fiab","X-4015","RNASeq_FPKM"
"2672","X.4015.fiab.biib","X-4015","RNASeq_FPKM"
"2673","X.4015.gepk","X-4015","RNASeq_FPKM"
"2674","X.4015.HD01","X-4015","RNASeq_FPKM"
"2675","X.4015.IN24","X-4015","RNASeq_FPKM"
"2676","X.4015.IN24.biib","X-4015","RNASeq_FPKM"
"2677","X.4015.LK36","X-4015","RNASeq_FPKM"
"2678","X.4015.uned","X-4015","RNASeq_FPKM"
"2679","X.4015.WN74","X-4015","RNASeq_FPKM"
"2680","X.4018.abne","X-4018","RNASeq_FPKM"
"2681","X.4018.biib","X-4018","RNASeq_FPKM"
"2682","X.4018.bipk","X-4018","RNASeq_FPKM"
"2683","X.4018.BK20","X-4018","RNASeq_FPKM"
"2684","X.4018.BK20.biib","X-4018","RNASeq_FPKM"
"2685","X.4018.BK20.LD25","X-4018","RNASeq_FPKM"
"2686","X.4018.BY19","X-4018","RNASeq_FPKM"
"2687","X.4018.CL57","X-4018","RNASeq_FPKM"
"2688","X.4018.fiab","X-4018","RNASeq_FPKM"
"2689","X.4018.fiab.biib","X-4018","RNASeq_FPKM"
"2690","X.4018.gepk","X-4018","RNASeq_FPKM"
"2691","X.4018.HD01","X-4018","RNASeq_FPKM"
"2692","X.4018.IN24.biib","X-4018","RNASeq_FPKM"
"2693","X.4018.LE11","X-4018","RNASeq_FPKM"
"2694","X.4018.LK36","X-4018","RNASeq_FPKM"
"2695","X.4018.trib","X-4018","RNASeq_FPKM"
"2696","X.4018.uned","X-4018","RNASeq_FPKM"
"2697","X.4018.WN74","X-4018","RNASeq_FPKM"
"2756","X.4215.abne","X-4215","RNASeq_FPKM"
"2757","X.4215.biib","X-4215","RNASeq_FPKM"
"2758","X.4215.bipk","X-4215","RNASeq_FPKM"
"2759","X.4215.BK20","X-4215","RNASeq_FPKM"
"2760","X.4215.BK20.LD25","X-4215","RNASeq_FPKM"
"2761","X.4215.BY19","X-4215","RNASeq_FPKM"
"2762","X.4215.BY19.LJ16","X-4215","RNASeq_FPKM"
"2763","X.4215.CL57","X-4215","RNASeq_FPKM"
"2764","X.4215.fiab","X-4215","RNASeq_FPKM"
"2765","X.4215.fiab.biib","X-4215","RNASeq_FPKM"
"2766","X.4215.gepk","X-4215","RNASeq_FPKM"
"2767","X.4215.HD01","X-4215","RNASeq_FPKM"
"2768","X.4215.IN24","X-4215","RNASeq_FPKM"
"2769","X.4215.IN24.biib","X-4215","RNASeq_FPKM"
"2770","X.4215.LE11","X-4215","RNASeq_FPKM"
"2771","X.4215.LK36","X-4215","RNASeq_FPKM"
"2772","X.4215.trib","X-4215","RNASeq_FPKM"
"2773","X.4215.uned","X-4215","RNASeq_FPKM"
"2774","X.4215.WN74","X-4215","RNASeq_FPKM"
"2775","X.4226.abne","X-4226","RNASeq_FPKM"
"2776","X.4226.biib","X-4226","RNASeq_FPKM"
"2777","X.4226.bipk","X-4226","RNASeq_FPKM"
"2778","X.4226.BK20","X-4226","RNASeq_FPKM"
"2779","X.4226.BK20.biib","X-4226","RNASeq_FPKM"
"2780","X.4226.BK20.LD25","X-4226","RNASeq_FPKM"
"2781","X.4226.BY19","X-4226","RNASeq_FPKM"
"2782","X.4226.BY19.LJ16","X-4226","RNASeq_FPKM"
"2783","X.4226.CL57","X-4226","RNASeq_FPKM"
"2784","X.4226.fiab","X-4226","RNASeq_FPKM"
"2785","X.4226.fiab.biib","X-4226","RNASeq_FPKM"
"2786","X.4226.gepk","X-4226","RNASeq_FPKM"
"2787","X.4226.HD01","X-4226","RNASeq_FPKM"
"2788","X.4226.IN24","X-4226","RNASeq_FPKM"
"2789","X.4226.IN24.biib","X-4226","RNASeq_FPKM"
"2790","X.4226.LE11","X-4226","RNASeq_FPKM"
"2791","X.4226.LK36","X-4226","RNASeq_FPKM"
"2792","X.4226.trib","X-4226","RNASeq_FPKM"
"2793","X.4226.uned","X-4226","RNASeq_FPKM"
"2794","X.4226.WN74","X-4226","RNASeq_FPKM"
"2795","X.4316.abne","X-4316","RNASeq_FPKM"
"2796","X.4316.biib","X-4316","RNASeq_FPKM"
"2797","X.4316.bipk","X-4316","RNASeq_FPKM"
"2798","X.4316.BK20","X-4316","RNASeq_FPKM"
"2799","X.4316.BK20.LD25","X-4316","RNASeq_FPKM"
"2800","X.4316.BY19","X-4316","RNASeq_FPKM"
"2801","X.4316.BY19.LJ16","X-4316","RNASeq_FPKM"
"2802","X.4316.CL57","X-4316","RNASeq_FPKM"
"2803","X.4316.fiab","X-4316","RNASeq_FPKM"
"2804","X.4316.fiab.biib","X-4316","RNASeq_FPKM"
"2805","X.4316.gepk","X-4316","RNASeq_FPKM"
"2806","X.4316.HD01","X-4316","RNASeq_FPKM"
"2807","X.4316.IN24","X-4316","RNASeq_FPKM"
"2808","X.4316.LE11","X-4316","RNASeq_FPKM"
"2809","X.4316.LK36","X-4316","RNASeq_FPKM"
"2810","X.4316.trib","X-4316","RNASeq_FPKM"
"2811","X.4316.uned","X-4316","RNASeq_FPKM"
"2812","X.4316.WN74","X-4316","RNASeq_FPKM"
"2852","X.4377.abne","X-4377","RNASeq_FPKM"
"2853","X.4377.biib","X-4377","RNASeq_FPKM"
"2854","X.4377.bipk","X-4377","RNASeq_FPKM"
"2855","X.4377.BK20","X-4377","RNASeq_FPKM"
"2856","X.4377.BK20.biib","X-4377","RNASeq_FPKM"
"2857","X.4377.BK20.LD25","X-4377","RNASeq_FPKM"
"2858","X.4377.BY19","X-4377","RNASeq_FPKM"
"2859","X.4377.CL57","X-4377","RNASeq_FPKM"
"2860","X.4377.fiab","X-4377","RNASeq_FPKM"
"2861","X.4377.fiab.biib","X-4377","RNASeq_FPKM"
"2862","X.4377.gepk","X-4377","RNASeq_FPKM"
"2863","X.4377.HD01","X-4377","RNASeq_FPKM"
"2864","X.4377.IN24","X-4377","RNASeq_FPKM"
"2865","X.4377.IN24.biib","X-4377","RNASeq_FPKM"
"2866","X.4377.LE11","X-4377","RNASeq_FPKM"
"2867","X.4377.LK36","X-4377","RNASeq_FPKM"
"2868","X.4377.trib","X-4377","RNASeq_FPKM"
"2869","X.4377.WN74","X-4377","RNASeq_FPKM"
"2870","X.4378.abne","X-4378","RNASeq_FPKM"
"2871","X.4378.biib","X-4378","RNASeq_FPKM"
"2872","X.4378.bipk","X-4378","RNASeq_FPKM"
"2873","X.4378.BK20","X-4378","RNASeq_FPKM"
"2874","X.4378.BK20.biib","X-4378","RNASeq_FPKM"
"2875","X.4378.BK20.LD25","X-4378","RNASeq_FPKM"
"2876","X.4378.BY19","X-4378","RNASeq_FPKM"
"2877","X.4378.BY19.LJ16","X-4378","RNASeq_FPKM"
"2878","X.4378.CL57","X-4378","RNASeq_FPKM"
"2879","X.4378.fiab","X-4378","RNASeq_FPKM"
"2880","X.4378.fiab.biib","X-4378","RNASeq_FPKM"
"2881","X.4378.gepk","X-4378","RNASeq_FPKM"
"2882","X.4378.HD01","X-4378","RNASeq_FPKM"
"2883","X.4378.IN24","X-4378","RNASeq_FPKM"
"2884","X.4378.IN24.biib","X-4378","RNASeq_FPKM"
"2885","X.4378.LE11","X-4378","RNASeq_FPKM"
"2886","X.4378.LK36","X-4378","RNASeq_FPKM"
"2887","X.4378.trib","X-4378","RNASeq_FPKM"
"2888","X.4378.uned","X-4378","RNASeq_FPKM"
"2889","X.4378.WN74","X-4378","RNASeq_FPKM"
"2988","X.4649.abne","X-4649","RNASeq_FPKM"
"2989","X.4649.biib","X-4649","RNASeq_FPKM"
"2990","X.4649.bipk","X-4649","RNASeq_FPKM"
"2991","X.4649.BK20","X-4649","RNASeq_FPKM"
"2992","X.4649.BK20.biib","X-4649","RNASeq_FPKM"
"2993","X.4649.BK20.LD25","X-4649","RNASeq_FPKM"
"2994","X.4649.BY19","X-4649","RNASeq_FPKM"
"2995","X.4649.BY19.LJ16","X-4649","RNASeq_FPKM"
"2996","X.4649.CL57","X-4649","RNASeq_FPKM"
"2997","X.4649.fiab","X-4649","RNASeq_FPKM"
"2998","X.4649.fiab.biib","X-4649","RNASeq_FPKM"
"2999","X.4649.gepk","X-4649","RNASeq_FPKM"
"3000","X.4649.HD01","X-4649","RNASeq_FPKM"
"3001","X.4649.IN24","X-4649","RNASeq_FPKM"
"3002","X.4649.IN24.biib","X-4649","RNASeq_FPKM"
"3003","X.4649.LE11","X-4649","RNASeq_FPKM"
"3004","X.4649.LK36","X-4649","RNASeq_FPKM"
"3005","X.4649.trib","X-4649","RNASeq_FPKM"
"3006","X.4649.uned","X-4649","RNASeq_FPKM"
"3007","X.4649.WN74","X-4649","RNASeq_FPKM"
"3023","X.4676.abne","X-4676","RNASeq_FPKM"
"3024","X.4676.biib","X-4676","RNASeq_FPKM"
"3025","X.4676.bipk","X-4676","RNASeq_FPKM"
"3026","X.4676.BK20","X-4676","RNASeq_FPKM"
"3027","X.4676.BK20.biib","X-4676","RNASeq_FPKM"
"3028","X.4676.BK20.LD25","X-4676","RNASeq_FPKM"
"3029","X.4676.BY19","X-4676","RNASeq_FPKM"
"3030","X.4676.BY19.LJ16","X-4676","RNASeq_FPKM"
"3031","X.4676.CL57","X-4676","RNASeq_FPKM"
"3032","X.4676.fiab","X-4676","RNASeq_FPKM"
"3033","X.4676.fiab.biib","X-4676","RNASeq_FPKM"
"3034","X.4676.gepk","X-4676","RNASeq_FPKM"
"3035","X.4676.HD01","X-4676","RNASeq_FPKM"
"3036","X.4676.IN24","X-4676","RNASeq_FPKM"
"3037","X.4676.IN24.biib","X-4676","RNASeq_FPKM"
"3038","X.4676.LE11","X-4676","RNASeq_FPKM"
"3039","X.4676.LK36","X-4676","RNASeq_FPKM"
"3040","X.4676.trib","X-4676","RNASeq_FPKM"
"3041","X.4676.uned","X-4676","RNASeq_FPKM"
"3042","X.4676.WN74","X-4676","RNASeq_FPKM"
"3140","X.4927.abne","X-4927","RNASeq_FPKM"
"3141","X.4927.biib","X-4927","RNASeq_FPKM"
"3142","X.4927.bipk","X-4927","RNASeq_FPKM"
"3143","X.4927.BK20","X-4927","RNASeq_FPKM"
"3144","X.4927.BK20.biib","X-4927","RNASeq_FPKM"
"3145","X.4927.BK20.LD25","X-4927","RNASeq_FPKM"
"3146","X.4927.BY19","X-4927","RNASeq_FPKM"
"3147","X.4927.BY19.LJ16","X-4927","RNASeq_FPKM"
"3148","X.4927.fiab","X-4927","RNASeq_FPKM"
"3149","X.4927.fiab.biib","X-4927","RNASeq_FPKM"
"3150","X.4927.gepk","X-4927","RNASeq_FPKM"
"3151","X.4927.HD01","X-4927","RNASeq_FPKM"
"3152","X.4927.IN24","X-4927","RNASeq_FPKM"
"3153","X.4927.IN24.biib","X-4927","RNASeq_FPKM"
"3154","X.4927.LE11","X-4927","RNASeq_FPKM"
"3155","X.4927.LK36","X-4927","RNASeq_FPKM"
"3156","X.4927.trib","X-4927","RNASeq_FPKM"
"3157","X.4927.uned","X-4927","RNASeq_FPKM"
"3158","X.4927.WN74","X-4927","RNASeq_FPKM"
"3197","X.5205.biib","X-5205","RNASeq_FPKM"
"3198","X.5205.bipk","X-5205","RNASeq_FPKM"
"3199","X.5205.BK20","X-5205","RNASeq_FPKM"
"3200","X.5205.BK20.biib","X-5205","RNASeq_FPKM"
"3201","X.5205.BK20.LD25","X-5205","RNASeq_FPKM"
"3202","X.5205.BY19","X-5205","RNASeq_FPKM"
"3203","X.5205.BY19.LJ16","X-5205","RNASeq_FPKM"
"3204","X.5205.CL57","X-5205","RNASeq_FPKM"
"3205","X.5205.fiab","X-5205","RNASeq_FPKM"
"3206","X.5205.gepk","X-5205","RNASeq_FPKM"
"3207","X.5205.HD01","X-5205","RNASeq_FPKM"
"3208","X.5205.IN24.biib","X-5205","RNASeq_FPKM"
"3209","X.5205.LK36","X-5205","RNASeq_FPKM"
"3210","X.5205.trib","X-5205","RNASeq_FPKM"
"3211","X.5205.uned","X-5205","RNASeq_FPKM"
"3212","X.5205.WN74","X-5205","RNASeq_FPKM"
"3645","X.1199.abne","X-1199","RNASeq"
"3646","X.1199.biib","X-1199","RNASeq"
"3647","X.1199.bipk","X-1199","RNASeq"
"3648","X.1199.BK20","X-1199","RNASeq"
"3649","X.1199.BK20.biib","X-1199","RNASeq"
"3650","X.1199.BK20.LD25","X-1199","RNASeq"
"3651","X.1199.BY19","X-1199","RNASeq"
"3652","X.1199.BY19.LJ16","X-1199","RNASeq"
"3653","X.1199.CL57","X-1199","RNASeq"
"3654","X.1199.fiab","X-1199","RNASeq"
"3655","X.1199.fiab.biib","X-1199","RNASeq"
"3656","X.1199.gepk","X-1199","RNASeq"
"3657","X.1199.IN24","X-1199","RNASeq"
"3658","X.1199.IN24.biib","X-1199","RNASeq"
"3659","X.1199.LE11","X-1199","RNASeq"
"3660","X.1199.LK36","X-1199","RNASeq"
"3661","X.1199.trib","X-1199","RNASeq"
"3662","X.1199.uned","X-1199","RNASeq"
"3663","X.1199.WN74","X-1199","RNASeq"
"3688","X.1289.abne","X-1289","RNASeq"
"3689","X.1289.bipk","X-1289","RNASeq"
"3690","X.1289.BK20","X-1289","RNASeq"
"3691","X.1289.BY19","X-1289","RNASeq"
"3692","X.1289.BY19.LJ16","X-1289","RNASeq"
"3693","X.1289.CL57","X-1289","RNASeq"
"3694","X.1289.fiab","X-1289","RNASeq"
"3695","X.1289.fiab.biib","X-1289","RNASeq"
"3696","X.1289.gepk","X-1289","RNASeq"
"3697","X.1289.HD01","X-1289","RNASeq"
"3698","X.1289.IN24","X-1289","RNASeq"
"3699","X.1289.LE11","X-1289","RNASeq"
"3700","X.1289.LK36","X-1289","RNASeq"
"3701","X.1289.trib","X-1289","RNASeq"
"3702","X.1289.uned","X-1289","RNASeq"
"3703","X.1289.WN74","X-1289","RNASeq"
"3768","X.1317.biib","X-1317","RNASeq"
"3769","X.1317.bipk","X-1317","RNASeq"
"3770","X.1317.BK20.biib","X-1317","RNASeq"
"3771","X.1317.BK20.LD25","X-1317","RNASeq"
"3772","X.1317.fiab","X-1317","RNASeq"
"3773","X.1317.gepk","X-1317","RNASeq"
"3774","X.1317.IN24.biib","X-1317","RNASeq"
"3775","X.1317.LE11","X-1317","RNASeq"
"3776","X.1317.uned","X-1317","RNASeq"
"3822","X.1362.abne","X-1362","RNASeq"
"3823","X.1362.biib","X-1362","RNASeq"
"3824","X.1362.bipk","X-1362","RNASeq"
"3825","X.1362.BK20","X-1362","RNASeq"
"3826","X.1362.BK20.biib","X-1362","RNASeq"
"3827","X.1362.BK20.LD25","X-1362","RNASeq"
"3828","X.1362.BY19","X-1362","RNASeq"
"3829","X.1362.BY19.LJ16","X-1362","RNASeq"
"3830","X.1362.CL57","X-1362","RNASeq"
"3831","X.1362.fiab","X-1362","RNASeq"
"3832","X.1362.fiab.biib","X-1362","RNASeq"
"3833","X.1362.gepk","X-1362","RNASeq"
"3834","X.1362.HD01","X-1362","RNASeq"
"3835","X.1362.IN24","X-1362","RNASeq"
"3836","X.1362.IN24.biib","X-1362","RNASeq"
"3837","X.1362.LE11","X-1362","RNASeq"
"3838","X.1362.LK36","X-1362","RNASeq"
"3839","X.1362.trib","X-1362","RNASeq"
"3840","X.1362.uned","X-1362","RNASeq"
"3841","X.1362.WN74","X-1362","RNASeq"
"4467","X.1948.abne","X-1948","RNASeq"
"4468","X.1948.biib","X-1948","RNASeq"
"4469","X.1948.bipk","X-1948","RNASeq"
"4470","X.1948.BK20","X-1948","RNASeq"
"4471","X.1948.BK20.biib","X-1948","RNASeq"
"4472","X.1948.BK20.LD25","X-1948","RNASeq"
"4473","X.1948.BY19","X-1948","RNASeq"
"4474","X.1948.BY19.LJ16","X-1948","RNASeq"
"4475","X.1948.CL57","X-1948","RNASeq"
"4476","X.1948.fiab","X-1948","RNASeq"
"4477","X.1948.fiab.biib","X-1948","RNASeq"
"4478","X.1948.gepk","X-1948","RNASeq"
"4479","X.1948.HD01","X-1948","RNASeq"
"4480","X.1948.IN24","X-1948","RNASeq"
"4481","X.1948.IN24.biib","X-1948","RNASeq"
"4482","X.1948.LE11","X-1948","RNASeq"
"4483","X.1948.LK36","X-1948","RNASeq"
"4484","X.1948.trib","X-1948","RNASeq"
"4485","X.1948.uned","X-1948","RNASeq"
"4486","X.1948.WN74","X-1948","RNASeq"
"4487","X.1959.biib","X-1959","RNASeq"
"4488","X.1959.BK20.biib","X-1959","RNASeq"
"4489","X.1959.gepk","X-1959","RNASeq"
"4490","X.1959.IN24.biib","X-1959","RNASeq"
"4491","X.1959.LE11","X-1959","RNASeq"
"4559","X.2026.biib","X-2026","RNASeq"
"4560","X.2026.BK20","X-2026","RNASeq"
"4561","X.2026.BK20.biib","X-2026","RNASeq"
"4562","X.2026.BY19","X-2026","RNASeq"
"4563","X.2026.BY19.LJ16","X-2026","RNASeq"
"4564","X.2026.CL57","X-2026","RNASeq"
"4565","X.2026.fiab.biib","X-2026","RNASeq"
"4566","X.2026.gepk","X-2026","RNASeq"
"4567","X.2026.HD01","X-2026","RNASeq"
"4568","X.2026.IN24","X-2026","RNASeq"
"4569","X.2026.IN24.biib","X-2026","RNASeq"
"4570","X.2026.LK36","X-2026","RNASeq"
"4571","X.2026.trib","X-2026","RNASeq"
"4572","X.2026.uned","X-2026","RNASeq"
"4573","X.2026.WN74","X-2026","RNASeq"
"4596","X.2043.abne","X-2043","RNASeq"
"4597","X.2043.biib","X-2043","RNASeq"
"4598","X.2043.bipk","X-2043","RNASeq"
"4599","X.2043.BK20","X-2043","RNASeq"
"4600","X.2043.BK20.biib","X-2043","RNASeq"
"4601","X.2043.BK20.LD25","X-2043","RNASeq"
"4602","X.2043.BY19","X-2043","RNASeq"
"4603","X.2043.BY19.LJ16","X-2043","RNASeq"
"4604","X.2043.CL57","X-2043","RNASeq"
"4605","X.2043.fiab","X-2043","RNASeq"
"4606","X.2043.fiab.biib","X-2043","RNASeq"
"4607","X.2043.gepk","X-2043","RNASeq"
"4608","X.2043.HD01","X-2043","RNASeq"
"4609","X.2043.IN24","X-2043","RNASeq"
"4610","X.2043.IN24.biib","X-2043","RNASeq"
"4611","X.2043.LE11","X-2043","RNASeq"
"4612","X.2043.LK36","X-2043","RNASeq"
"4613","X.2043.uned","X-2043","RNASeq"
"4614","X.2081.biib","X-2081","RNASeq"
"4615","X.2081.bipk","X-2081","RNASeq"
"4616","X.2081.BK20","X-2081","RNASeq"
"4617","X.2081.BK20.biib","X-2081","RNASeq"
"4618","X.2081.BK20.LD25","X-2081","RNASeq"
"4619","X.2081.BY19","X-2081","RNASeq"
"4620","X.2081.BY19.LJ16","X-2081","RNASeq"
"4621","X.2081.CL57","X-2081","RNASeq"
"4622","X.2081.fiab","X-2081","RNASeq"
"4623","X.2081.fiab.biib","X-2081","RNASeq"
"4624","X.2081.gepk","X-2081","RNASeq"
"4625","X.2081.HD01","X-2081","RNASeq"
"4626","X.2081.IN24.biib","X-2081","RNASeq"
"4627","X.2081.LE11","X-2081","RNASeq"
"4628","X.2081.LK36","X-2081","RNASeq"
"4629","X.2081.trib","X-2081","RNASeq"
"4630","X.2081.uned","X-2081","RNASeq"
"4631","X.2081.WN74","X-2081","RNASeq"
"4796","X.2283.abne","X-2283","RNASeq"
"4797","X.2283.bipk","X-2283","RNASeq"
"4798","X.2283.BK20","X-2283","RNASeq"
"4799","X.2283.BY19","X-2283","RNASeq"
"4800","X.2283.CL57","X-2283","RNASeq"
"4801","X.2283.gepk","X-2283","RNASeq"
"4802","X.2283.HD01","X-2283","RNASeq"
"4803","X.2283.IN24","X-2283","RNASeq"
"4804","X.2283.IN24.biib","X-2283","RNASeq"
"4805","X.2283.LE11","X-2283","RNASeq"
"4806","X.2283.LK36","X-2283","RNASeq"
"4807","X.2283.trib","X-2283","RNASeq"
"4808","X.2283.WN74","X-2283","RNASeq"
"4826","X.2339.abne","X-2339","RNASeq"
"4827","X.2339.biib","X-2339","RNASeq"
"4828","X.2339.bipk","X-2339","RNASeq"
"4829","X.2339.BK20","X-2339","RNASeq"
"4830","X.2339.BK20.biib","X-2339","RNASeq"
"4831","X.2339.BY19","X-2339","RNASeq"
"4832","X.2339.BY19.LJ16","X-2339","RNASeq"
"4833","X.2339.CL57","X-2339","RNASeq"
"4834","X.2339.fiab","X-2339","RNASeq"
"4835","X.2339.fiab.biib","X-2339","RNASeq"
"4836","X.2339.gepk","X-2339","RNASeq"
"4837","X.2339.HD01","X-2339","RNASeq"
"4838","X.2339.IN24","X-2339","RNASeq"
"4839","X.2339.IN24.biib","X-2339","RNASeq"
"4840","X.2339.LE11","X-2339","RNASeq"
"4841","X.2339.LK36","X-2339","RNASeq"
"4842","X.2339.trib","X-2339","RNASeq"
"4843","X.2339.uned","X-2339","RNASeq"
"4844","X.2339.WN74","X-2339","RNASeq"
"4931","X.2428.abne","X-2428","RNASeq"
"4932","X.2428.biib","X-2428","RNASeq"
"4933","X.2428.bipk","X-2428","RNASeq"
"4934","X.2428.BK20","X-2428","RNASeq"
"4935","X.2428.BK20.biib","X-2428","RNASeq"
"4936","X.2428.BK20.LD25","X-2428","RNASeq"
"4937","X.2428.BY19","X-2428","RNASeq"
"4938","X.2428.BY19.LJ16","X-2428","RNASeq"
"4939","X.2428.CL57","X-2428","RNASeq"
"4940","X.2428.fiab","X-2428","RNASeq"
"4941","X.2428.fiab.biib","X-2428","RNASeq"
"4942","X.2428.gepk","X-2428","RNASeq"
"4943","X.2428.HD01","X-2428","RNASeq"
"4944","X.2428.IN24","X-2428","RNASeq"
"4945","X.2428.LE11","X-2428","RNASeq"
"4946","X.2428.LK36","X-2428","RNASeq"
"4947","X.2428.trib","X-2428","RNASeq"
"4948","X.2428.uned","X-2428","RNASeq"
"4949","X.2428.WN74","X-2428","RNASeq"
"4950","X.2470.abne","X-2470","RNASeq"
"4951","X.2470.bipk","X-2470","RNASeq"
"4952","X.2470.BK20","X-2470","RNASeq"
"4953","X.2470.BY19","X-2470","RNASeq"
"4954","X.2470.CL57","X-2470","RNASeq"
"4955","X.2470.fiab","X-2470","RNASeq"
"4956","X.2470.fiab.biib","X-2470","RNASeq"
"4957","X.2470.IN24","X-2470","RNASeq"
"4958","X.2470.LE11","X-2470","RNASeq"
"4959","X.2470.LK36","X-2470","RNASeq"
"4960","X.2470.trib","X-2470","RNASeq"
"4961","X.2470.uned","X-2470","RNASeq"
"4962","X.2470.WN74","X-2470","RNASeq"
"5072","X.2564.abne","X-2564","RNASeq"
"5073","X.2564.biib","X-2564","RNASeq"
"5074","X.2564.bipk","X-2564","RNASeq"
"5075","X.2564.BK20","X-2564","RNASeq"
"5076","X.2564.BK20.biib","X-2564","RNASeq"
"5077","X.2564.BK20.LD25","X-2564","RNASeq"
"5078","X.2564.BY19","X-2564","RNASeq"
"5079","X.2564.BY19.LJ16","X-2564","RNASeq"
"5080","X.2564.CL57","X-2564","RNASeq"
"5081","X.2564.fiab","X-2564","RNASeq"
"5082","X.2564.fiab.biib","X-2564","RNASeq"
"5083","X.2564.gepk","X-2564","RNASeq"
"5084","X.2564.HD01","X-2564","RNASeq"
"5085","X.2564.IN24","X-2564","RNASeq"
"5086","X.2564.IN24.biib","X-2564","RNASeq"
"5087","X.2564.LE11","X-2564","RNASeq"
"5088","X.2564.LK36","X-2564","RNASeq"
"5089","X.2564.trib","X-2564","RNASeq"
"5090","X.2564.uned","X-2564","RNASeq"
"5091","X.2564.WN74","X-2564","RNASeq"
"5146","X.2633.abne","X-2633","RNASeq"
"5147","X.2633.biib","X-2633","RNASeq"
"5148","X.2633.bipk","X-2633","RNASeq"
"5149","X.2633.BK20","X-2633","RNASeq"
"5150","X.2633.BK20.biib","X-2633","RNASeq"
"5151","X.2633.BK20.LD25","X-2633","RNASeq"
"5152","X.2633.BY19","X-2633","RNASeq"
"5153","X.2633.BY19.LJ16","X-2633","RNASeq"
"5154","X.2633.CL57","X-2633","RNASeq"
"5155","X.2633.fiab","X-2633","RNASeq"
"5156","X.2633.fiab.biib","X-2633","RNASeq"
"5157","X.2633.gepk","X-2633","RNASeq"
"5158","X.2633.HD01","X-2633","RNASeq"
"5159","X.2633.IN24.biib","X-2633","RNASeq"
"5160","X.2633.LE11","X-2633","RNASeq"
"5161","X.2633.LK36","X-2633","RNASeq"
"5162","X.2633.trib","X-2633","RNASeq"
"5163","X.2633.uned","X-2633","RNASeq"
"5164","X.2633.WN74","X-2633","RNASeq"
"5209","X.2684.abne","X-2684","RNASeq"
"5210","X.2684.biib","X-2684","RNASeq"
"5211","X.2684.bipk","X-2684","RNASeq"
"5212","X.2684.BK20","X-2684","RNASeq"
"5213","X.2684.BK20.biib","X-2684","RNASeq"
"5214","X.2684.BK20.LD25","X-2684","RNASeq"
"5215","X.2684.BY19","X-2684","RNASeq"
"5216","X.2684.BY19.LJ16","X-2684","RNASeq"
"5217","X.2684.CL57","X-2684","RNASeq"
"5218","X.2684.fiab","X-2684","RNASeq"
"5219","X.2684.fiab.biib","X-2684","RNASeq"
"5220","X.2684.HD01","X-2684","RNASeq"
"5221","X.2684.IN24","X-2684","RNASeq"
"5222","X.2684.IN24.biib","X-2684","RNASeq"
"5223","X.2684.LE11","X-2684","RNASeq"
"5224","X.2684.LK36","X-2684","RNASeq"
"5225","X.2684.trib","X-2684","RNASeq"
"5226","X.2684.uned","X-2684","RNASeq"
"5227","X.2684.WN74","X-2684","RNASeq"
"5400","X.2997.abne","X-2997","RNASeq"
"5401","X.2997.biib","X-2997","RNASeq"
"5402","X.2997.bipk","X-2997","RNASeq"
"5403","X.2997.BK20","X-2997","RNASeq"
"5404","X.2997.BK20.biib","X-2997","RNASeq"
