"","model.id","biobase.id","mDataType"
"4768","X.2195.IN24","X-2195","RNASeq"
"4769","X.2195.LE11","X-2195","RNASeq"
"4770","X.2195.LE11.evus","X-2195","RNASeq"
"4771","X.2195.LF02","X-2195","RNASeq"
"4772","X.2195.LJ16","X-2195","RNASeq"
"4773","X.2195.LJ16.trab","X-2195","RNASeq"
"4774","X.2195.LK36","X-2195","RNASeq"
"4775","X.2195.LL71","X-2195","RNASeq"
"4776","X.2195.pael","X-2195","RNASeq"
"4777","X.2195.taen","X-2195","RNASeq"
"4778","X.2195.trab","X-2195","RNASeq"
"4779","X.2195.uned","X-2195","RNASeq"
"4780","X.2239.5FFU","X-2239","RNASeq"
"4781","X.2239.biib","X-2239","RNASeq"
"4782","X.2239.BK20.LJ49","X-2239","RNASeq"
"4783","X.2239.BY19","X-2239","RNASeq"
"4784","X.2239.BY19.biib","X-2239","RNASeq"
"4785","X.2239.BY19.ceab","X-2239","RNASeq"
"4786","X.2239.BY19.ceab.enib","X-2239","RNASeq"
"4787","X.2239.BY19.enib","X-2239","RNASeq"
"4788","X.2239.ceab","X-2239","RNASeq"
"4789","X.2239.ceab.enib","X-2239","RNASeq"
"4790","X.2239.CL57","X-2239","RNASeq"
"4791","X.2239.enib","X-2239","RNASeq"
"4792","X.2239.LE11","X-2239","RNASeq"
"4793","X.2239.LF27.biib","X-2239","RNASeq"
"4794","X.2239.LJ49","X-2239","RNASeq"
"4795","X.2239.uned","X-2239","RNASeq"
"4796","X.2283.abne","X-2283","RNASeq"
"4797","X.2283.bipk","X-2283","RNASeq"
"4798","X.2283.BK20","X-2283","RNASeq"
"4799","X.2283.BY19","X-2283","RNASeq"
"4800","X.2283.CL57","X-2283","RNASeq"
"4801","X.2283.gepk","X-2283","RNASeq"
"4802","X.2283.HD01","X-2283","RNASeq"
"4803","X.2283.IN24","X-2283","RNASeq"
"4804","X.2283.IN24.biib","X-2283","RNASeq"
"4805","X.2283.LE11","X-2283","RNASeq"
"4806","X.2283.LK36","X-2283","RNASeq"
"4807","X.2283.trib","X-2283","RNASeq"
"4808","X.2283.WN74","X-2283","RNASeq"
"4809","X.2306.biib","X-2306","RNASeq"
"4810","X.2306.BK20","X-2306","RNASeq"
"4811","X.2306.BK20.enib","X-2306","RNASeq"
"4812","X.2306.CG97","X-2306","RNASeq"
"4813","X.2306.CL57","X-2306","RNASeq"
"4814","X.2306.dane","X-2306","RNASeq"
"4815","X.2306.enib","X-2306","RNASeq"
"4816","X.2306.enib.biib","X-2306","RNASeq"
"4817","X.2306.LD25","X-2306","RNASeq"
"4818","X.2306.LD78","X-2306","RNASeq"
"4819","X.2306.LE11","X-2306","RNASeq"
"4820","X.2306.LE11.biib","X-2306","RNASeq"
"4821","X.2306.LE11.enib","X-2306","RNASeq"
"4822","X.2306.LG13","X-2306","RNASeq"
"4823","X.2306.TA66","X-2306","RNASeq"
"4824","X.2306.uned","X-2306","RNASeq"
"4825","X.2306.WN74","X-2306","RNASeq"
"4826","X.2339.abne","X-2339","RNASeq"
"4827","X.2339.biib","X-2339","RNASeq"
"4828","X.2339.bipk","X-2339","RNASeq"
"4829","X.2339.BK20","X-2339","RNASeq"
"4830","X.2339.BK20.biib","X-2339","RNASeq"
"4831","X.2339.BY19","X-2339","RNASeq"
"4832","X.2339.BY19.LJ16","X-2339","RNASeq"
"4833","X.2339.CL57","X-2339","RNASeq"
"4834","X.2339.fiab","X-2339","RNASeq"
"4835","X.2339.fiab.biib","X-2339","RNASeq"
"4836","X.2339.gepk","X-2339","RNASeq"
"4837","X.2339.HD01","X-2339","RNASeq"
"4838","X.2339.IN24","X-2339","RNASeq"
"4839","X.2339.IN24.biib","X-2339","RNASeq"
"4840","X.2339.LE11","X-2339","RNASeq"
"4841","X.2339.LK36","X-2339","RNASeq"
"4842","X.2339.trib","X-2339","RNASeq"
"4843","X.2339.uned","X-2339","RNASeq"
"4844","X.2339.WN74","X-2339","RNASeq"
"4845","X.2344.BG98","X-2344","RNASeq"
"4846","X.2344.biib","X-2344","RNASeq"
"4847","X.2344.BK20","X-2344","RNASeq"
"4848","X.2344.BY19","X-2344","RNASeq"
"4849","X.2344.BY19.LE11","X-2344","RNASeq"
"4850","X.2344.BY19.LJ16","X-2344","RNASeq"
"4851","X.2344.CG97","X-2344","RNASeq"
"4852","X.2344.CL57","X-2344","RNASeq"
"4853","X.2344.HD01","X-2344","RNASeq"
"4854","X.2344.IN24","X-2344","RNASeq"
"4855","X.2344.LE11","X-2344","RNASeq"
"4856","X.2344.LE11.evus","X-2344","RNASeq"
"4857","X.2344.LF02","X-2344","RNASeq"
"4858","X.2344.LF27.evus","X-2344","RNASeq"
"4859","X.2344.LJ16","X-2344","RNASeq"
"4860","X.2344.LJ16.trab","X-2344","RNASeq"
"4861","X.2344.LK36","X-2344","RNASeq"
"4862","X.2344.LL71","X-2344","RNASeq"
"4863","X.2344.pael","X-2344","RNASeq"
"4864","X.2344.taen","X-2344","RNASeq"
"4865","X.2344.trab","X-2344","RNASeq"
"4866","X.2344.uned","X-2344","RNASeq"
"4867","X.2353.BG98","X-2353","RNASeq"
"4868","X.2353.biib","X-2353","RNASeq"
"4869","X.2353.BK20","X-2353","RNASeq"
"4870","X.2353.BY19","X-2353","RNASeq"
"4871","X.2353.BY19.LE11","X-2353","RNASeq"
"4872","X.2353.BY19.LJ16","X-2353","RNASeq"
"4873","X.2353.CG97","X-2353","RNASeq"
"4874","X.2353.CL57","X-2353","RNASeq"
"4875","X.2353.HD01","X-2353","RNASeq"
"4876","X.2353.IN24","X-2353","RNASeq"
"4877","X.2353.LE11","X-2353","RNASeq"
"4878","X.2353.LE11.evus","X-2353","RNASeq"
"4879","X.2353.LF02","X-2353","RNASeq"
"4880","X.2353.LF27.evus","X-2353","RNASeq"
"4881","X.2353.LJ16","X-2353","RNASeq"
"4882","X.2353.LJ16.trab","X-2353","RNASeq"
"4883","X.2353.LK36","X-2353","RNASeq"
"4884","X.2353.LL71","X-2353","RNASeq"
"4885","X.2353.pael","X-2353","RNASeq"
"4886","X.2353.taen","X-2353","RNASeq"
"4887","X.2353.trab","X-2353","RNASeq"
"4888","X.2353.uned","X-2353","RNASeq"
"4889","X.2374.5FFU","X-2374","RNASeq"
"4890","X.2374.biib","X-2374","RNASeq"
"4891","X.2374.BK20","X-2374","RNASeq"
"4892","X.2374.BK20.LJ49","X-2374","RNASeq"
"4893","X.2374.BY19","X-2374","RNASeq"
"4894","X.2374.BY19.biib","X-2374","RNASeq"
"4895","X.2374.BY19.ceab","X-2374","RNASeq"
"4896","X.2374.BY19.ceab.enib","X-2374","RNASeq"
"4897","X.2374.BY19.enib","X-2374","RNASeq"
"4898","X.2374.BY19.LJ16","X-2374","RNASeq"
"4899","X.2374.ceab","X-2374","RNASeq"
"4900","X.2374.ceab.enib","X-2374","RNASeq"
"4901","X.2374.CK20","X-2374","RNASeq"
"4902","X.2374.CL57","X-2374","RNASeq"
"4903","X.2374.enib","X-2374","RNASeq"
"4904","X.2374.HD01","X-2374","RNASeq"
"4905","X.2374.LE11","X-2374","RNASeq"
"4906","X.2374.LF27.biib","X-2374","RNASeq"
"4907","X.2374.LJ49","X-2374","RNASeq"
"4908","X.2374.LK36","X-2374","RNASeq"
"4909","X.2374.uned","X-2374","RNASeq"
"4910","X.2403.5FFU","X-2403","RNASeq"
"4911","X.2403.biib","X-2403","RNASeq"
"4912","X.2403.BK20","X-2403","RNASeq"
"4913","X.2403.BK20.LJ49","X-2403","RNASeq"
"4914","X.2403.BY19","X-2403","RNASeq"
"4915","X.2403.BY19.biib","X-2403","RNASeq"
"4916","X.2403.BY19.ceab","X-2403","RNASeq"
"4917","X.2403.BY19.ceab.enib","X-2403","RNASeq"
"4918","X.2403.BY19.enib","X-2403","RNASeq"
"4919","X.2403.BY19.LJ16","X-2403","RNASeq"
"4920","X.2403.ceab","X-2403","RNASeq"
"4921","X.2403.ceab.enib","X-2403","RNASeq"
"4922","X.2403.CG97","X-2403","RNASeq"
"4923","X.2403.CK20","X-2403","RNASeq"
"4924","X.2403.CL57","X-2403","RNASeq"
"4925","X.2403.enib","X-2403","RNASeq"
"4926","X.2403.HD01","X-2403","RNASeq"
"4927","X.2403.LE11","X-2403","RNASeq"
"4928","X.2403.LJ49","X-2403","RNASeq"
"4929","X.2403.LK36","X-2403","RNASeq"
"4930","X.2403.uned","X-2403","RNASeq"
"4931","X.2428.abne","X-2428","RNASeq"
"4932","X.2428.biib","X-2428","RNASeq"
"4933","X.2428.bipk","X-2428","RNASeq"
"4934","X.2428.BK20","X-2428","RNASeq"
"4935","X.2428.BK20.biib","X-2428","RNASeq"
"4936","X.2428.BK20.LD25","X-2428","RNASeq"
"4937","X.2428.BY19","X-2428","RNASeq"
"4938","X.2428.BY19.LJ16","X-2428","RNASeq"
"4939","X.2428.CL57","X-2428","RNASeq"
"4940","X.2428.fiab","X-2428","RNASeq"
"4941","X.2428.fiab.biib","X-2428","RNASeq"
"4942","X.2428.gepk","X-2428","RNASeq"
"4943","X.2428.HD01","X-2428","RNASeq"
"4944","X.2428.IN24","X-2428","RNASeq"
"4945","X.2428.LE11","X-2428","RNASeq"
"4946","X.2428.LK36","X-2428","RNASeq"
"4947","X.2428.trib","X-2428","RNASeq"
"4948","X.2428.uned","X-2428","RNASeq"
"4949","X.2428.WN74","X-2428","RNASeq"
"4950","X.2470.abne","X-2470","RNASeq"
"4951","X.2470.bipk","X-2470","RNASeq"
"4952","X.2470.BK20","X-2470","RNASeq"
"4953","X.2470.BY19","X-2470","RNASeq"
"4954","X.2470.CL57","X-2470","RNASeq"
"4955","X.2470.fiab","X-2470","RNASeq"
"4956","X.2470.fiab.biib","X-2470","RNASeq"
"4957","X.2470.IN24","X-2470","RNASeq"
"4958","X.2470.LE11","X-2470","RNASeq"
"4959","X.2470.LK36","X-2470","RNASeq"
"4960","X.2470.trib","X-2470","RNASeq"
"4961","X.2470.uned","X-2470","RNASeq"
"4962","X.2470.WN74","X-2470","RNASeq"
"4963","X.2483.5FFU","X-2483","RNASeq"
"4964","X.2483.biib","X-2483","RNASeq"
"4965","X.2483.BK20","X-2483","RNASeq"
"4966","X.2483.BK20.LJ49","X-2483","RNASeq"
"4967","X.2483.BY19","X-2483","RNASeq"
"4968","X.2483.BY19.biib","X-2483","RNASeq"
"4969","X.2483.BY19.ceab","X-2483","RNASeq"
"4970","X.2483.BY19.ceab.enib","X-2483","RNASeq"
"4971","X.2483.BY19.enib","X-2483","RNASeq"
"4972","X.2483.BY19.LJ16","X-2483","RNASeq"
"4973","X.2483.ceab","X-2483","RNASeq"
"4974","X.2483.ceab.enib","X-2483","RNASeq"
"4975","X.2483.CG97","X-2483","RNASeq"
"4976","X.2483.CK20","X-2483","RNASeq"
"4977","X.2483.CL57","X-2483","RNASeq"
"4978","X.2483.enib","X-2483","RNASeq"
"4979","X.2483.HD01","X-2483","RNASeq"
"4980","X.2483.LE11","X-2483","RNASeq"
"4981","X.2483.LF27.biib","X-2483","RNASeq"
"4982","X.2483.LJ49","X-2483","RNASeq"
"4983","X.2483.LK36","X-2483","RNASeq"
"4984","X.2483.uned","X-2483","RNASeq"
"4985","X.2484.5FFU","X-2484","RNASeq"
"4986","X.2484.biib","X-2484","RNASeq"
"4987","X.2484.BK20","X-2484","RNASeq"
"4988","X.2484.BK20.LJ49","X-2484","RNASeq"
"4989","X.2484.BY19","X-2484","RNASeq"
"4990","X.2484.BY19.biib","X-2484","RNASeq"
"4991","X.2484.BY19.ceab","X-2484","RNASeq"
"4992","X.2484.BY19.ceab.enib","X-2484","RNASeq"
"4993","X.2484.BY19.enib","X-2484","RNASeq"
"4994","X.2484.BY19.LJ16","X-2484","RNASeq"
"4995","X.2484.ceab","X-2484","RNASeq"
"4996","X.2484.ceab.enib","X-2484","RNASeq"
"4997","X.2484.CG97","X-2484","RNASeq"
"4998","X.2484.CK20","X-2484","RNASeq"
"4999","X.2484.CL57","X-2484","RNASeq"
"5000","X.2484.enib","X-2484","RNASeq"
"5001","X.2484.HD01","X-2484","RNASeq"
"5002","X.2484.LE11","X-2484","RNASeq"
"5003","X.2484.LJ49","X-2484","RNASeq"
"5004","X.2484.LK36","X-2484","RNASeq"
"5005","X.2484.uned","X-2484","RNASeq"
"5006","X.2487.BG98","X-2487","RNASeq"
"5007","X.2487.biib","X-2487","RNASeq"
"5008","X.2487.BK20","X-2487","RNASeq"
"5009","X.2487.BY19","X-2487","RNASeq"
"5010","X.2487.BY19.LE11","X-2487","RNASeq"
"5011","X.2487.BY19.LJ16","X-2487","RNASeq"
"5012","X.2487.CG97","X-2487","RNASeq"
"5013","X.2487.CL57","X-2487","RNASeq"
"5014","X.2487.HD01","X-2487","RNASeq"
"5015","X.2487.IN24","X-2487","RNASeq"
"5016","X.2487.LE11","X-2487","RNASeq"
"5017","X.2487.LE11.evus","X-2487","RNASeq"
"5018","X.2487.LF02","X-2487","RNASeq"
"5019","X.2487.LF27.evus","X-2487","RNASeq"
"5020","X.2487.LJ16","X-2487","RNASeq"
"5021","X.2487.LJ16.trab","X-2487","RNASeq"
"5022","X.2487.LK36","X-2487","RNASeq"
"5023","X.2487.LL71","X-2487","RNASeq"
"5024","X.2487.pael","X-2487","RNASeq"
"5025","X.2487.taen","X-2487","RNASeq"
"5026","X.2487.trab","X-2487","RNASeq"
"5027","X.2487.uned","X-2487","RNASeq"
"5028","X.2514.LF27.biib","X-2514","RNASeq"
"5029","X.2524.BG98","X-2524","RNASeq"
"5030","X.2524.biib","X-2524","RNASeq"
"5031","X.2524.BK20","X-2524","RNASeq"
"5032","X.2524.BY19","X-2524","RNASeq"
"5033","X.2524.BY19.LE11","X-2524","RNASeq"
"5034","X.2524.BY19.LJ16","X-2524","RNASeq"
"5035","X.2524.CG97","X-2524","RNASeq"
"5036","X.2524.CL57","X-2524","RNASeq"
"5037","X.2524.HD01","X-2524","RNASeq"
"5038","X.2524.IN24","X-2524","RNASeq"
"5039","X.2524.LE11","X-2524","RNASeq"
"5040","X.2524.LE11.evus","X-2524","RNASeq"
"5041","X.2524.LF02","X-2524","RNASeq"
"5042","X.2524.LF27.evus","X-2524","RNASeq"
"5043","X.2524.LJ16","X-2524","RNASeq"
"5044","X.2524.LJ16.trab","X-2524","RNASeq"
"5045","X.2524.LK36","X-2524","RNASeq"
"5046","X.2524.LL71","X-2524","RNASeq"
"5047","X.2524.pael","X-2524","RNASeq"
"5048","X.2524.taen","X-2524","RNASeq"
"5049","X.2524.trab","X-2524","RNASeq"
"5050","X.2524.uned","X-2524","RNASeq"
"5051","X.2538.5FFU","X-2538","RNASeq"
"5052","X.2538.biib","X-2538","RNASeq"
"5053","X.2538.BK20","X-2538","RNASeq"
"5054","X.2538.BK20.LJ49","X-2538","RNASeq"
"5055","X.2538.BY19","X-2538","RNASeq"
"5056","X.2538.BY19.biib","X-2538","RNASeq"
"5057","X.2538.BY19.ceab","X-2538","RNASeq"
"5058","X.2538.BY19.ceab.enib","X-2538","RNASeq"
"5059","X.2538.BY19.enib","X-2538","RNASeq"
"5060","X.2538.BY19.LJ16","X-2538","RNASeq"
"5061","X.2538.ceab","X-2538","RNASeq"
"5062","X.2538.ceab.enib","X-2538","RNASeq"
"5063","X.2538.CG97","X-2538","RNASeq"
"5064","X.2538.CK20","X-2538","RNASeq"
"5065","X.2538.CL57","X-2538","RNASeq"
"5066","X.2538.enib","X-2538","RNASeq"
"5067","X.2538.HD01","X-2538","RNASeq"
"5068","X.2538.LE11","X-2538","RNASeq"
"5069","X.2538.LJ49","X-2538","RNASeq"
"5070","X.2538.LK36","X-2538","RNASeq"
"5071","X.2538.uned","X-2538","RNASeq"
"5072","X.2564.abne","X-2564","RNASeq"
"5073","X.2564.biib","X-2564","RNASeq"
"5074","X.2564.bipk","X-2564","RNASeq"
"5075","X.2564.BK20","X-2564","RNASeq"
"5076","X.2564.BK20.biib","X-2564","RNASeq"
"5077","X.2564.BK20.LD25","X-2564","RNASeq"
"5078","X.2564.BY19","X-2564","RNASeq"
"5079","X.2564.BY19.LJ16","X-2564","RNASeq"
"5080","X.2564.CL57","X-2564","RNASeq"
"5081","X.2564.fiab","X-2564","RNASeq"
"5082","X.2564.fiab.biib","X-2564","RNASeq"
"5083","X.2564.gepk","X-2564","RNASeq"
"5084","X.2564.HD01","X-2564","RNASeq"
"5085","X.2564.IN24","X-2564","RNASeq"
"5086","X.2564.IN24.biib","X-2564","RNASeq"
"5087","X.2564.LE11","X-2564","RNASeq"
"5088","X.2564.LK36","X-2564","RNASeq"
"5089","X.2564.trib","X-2564","RNASeq"
"5090","X.2564.uned","X-2564","RNASeq"
"5091","X.2564.WN74","X-2564","RNASeq"
"5092","X.2573.5FFU","X-2573","RNASeq"
"5093","X.2573.biib","X-2573","RNASeq"
"5094","X.2573.BK20","X-2573","RNASeq"
"5095","X.2573.BK20.LJ49","X-2573","RNASeq"
"5096","X.2573.BY19","X-2573","RNASeq"
"5097","X.2573.BY19.biib","X-2573","RNASeq"
"5098","X.2573.BY19.ceab","X-2573","RNASeq"
"5099","X.2573.BY19.ceab.enib","X-2573","RNASeq"
"5100","X.2573.BY19.enib","X-2573","RNASeq"
"5101","X.2573.BY19.LJ16","X-2573","RNASeq"
"5102","X.2573.ceab","X-2573","RNASeq"
"5103","X.2573.ceab.enib","X-2573","RNASeq"
"5104","X.2573.CG97","X-2573","RNASeq"
"5105","X.2573.CK20","X-2573","RNASeq"
"5106","X.2573.CL57","X-2573","RNASeq"
"5107","X.2573.enib","X-2573","RNASeq"
"5108","X.2573.HD01","X-2573","RNASeq"
"5109","X.2573.LE11","X-2573","RNASeq"
"5110","X.2573.LF27.biib","X-2573","RNASeq"
"5111","X.2573.LJ49","X-2573","RNASeq"
"5112","X.2573.LK36","X-2573","RNASeq"
"5113","X.2573.uned","X-2573","RNASeq"
"5114","X.2602.biib","X-2602","RNASeq"
"5115","X.2602.BK20","X-2602","RNASeq"
"5116","X.2602.BK20.enib","X-2602","RNASeq"
"5117","X.2602.CG97","X-2602","RNASeq"
"5118","X.2602.dane","X-2602","RNASeq"
"5119","X.2602.enib","X-2602","RNASeq"
"5120","X.2602.enib.biib","X-2602","RNASeq"
"5121","X.2602.LD25","X-2602","RNASeq"
"5122","X.2602.LD78","X-2602","RNASeq"
"5123","X.2602.LE11","X-2602","RNASeq"
"5124","X.2602.LE11.enib","X-2602","RNASeq"
"5125","X.2602.LG13","X-2602","RNASeq"
"5126","X.2602.TA66","X-2602","RNASeq"
"5127","X.2602.uned","X-2602","RNASeq"
"5128","X.2602.WN74","X-2602","RNASeq"
"5129","X.2613.biib","X-2613","RNASeq"
"5130","X.2613.BK20","X-2613","RNASeq"
"5131","X.2613.BK20.enib","X-2613","RNASeq"
"5132","X.2613.CG97","X-2613","RNASeq"
"5133","X.2613.CL57","X-2613","RNASeq"
"5134","X.2613.dane","X-2613","RNASeq"
"5135","X.2613.enib","X-2613","RNASeq"
"5136","X.2613.enib.biib","X-2613","RNASeq"
"5137","X.2613.LD25","X-2613","RNASeq"
"5138","X.2613.LD78","X-2613","RNASeq"
"5139","X.2613.LE11","X-2613","RNASeq"
"5140","X.2613.LE11.biib","X-2613","RNASeq"
"5141","X.2613.LE11.enib","X-2613","RNASeq"
"5142","X.2613.LG13","X-2613","RNASeq"
"5143","X.2613.TA66","X-2613","RNASeq"
"5144","X.2613.uned","X-2613","RNASeq"
"5145","X.2613.WN74","X-2613","RNASeq"
"5146","X.2633.abne","X-2633","RNASeq"
"5147","X.2633.biib","X-2633","RNASeq"
"5148","X.2633.bipk","X-2633","RNASeq"
"5149","X.2633.BK20","X-2633","RNASeq"
"5150","X.2633.BK20.biib","X-2633","RNASeq"
"5151","X.2633.BK20.LD25","X-2633","RNASeq"
"5152","X.2633.BY19","X-2633","RNASeq"
"5153","X.2633.BY19.LJ16","X-2633","RNASeq"
"5154","X.2633.CL57","X-2633","RNASeq"
"5155","X.2633.fiab","X-2633","RNASeq"
"5156","X.2633.fiab.biib","X-2633","RNASeq"
"5157","X.2633.gepk","X-2633","RNASeq"
"5158","X.2633.HD01","X-2633","RNASeq"
"5159","X.2633.IN24.biib","X-2633","RNASeq"
"5160","X.2633.LE11","X-2633","RNASeq"
"5161","X.2633.LK36","X-2633","RNASeq"
"5162","X.2633.trib","X-2633","RNASeq"
"5163","X.2633.uned","X-2633","RNASeq"
"5164","X.2633.WN74","X-2633","RNASeq"
"5165","X.2640.BG98","X-2640","RNASeq"
"5166","X.2640.biib","X-2640","RNASeq"
"5167","X.2640.BK20","X-2640","RNASeq"
"5168","X.2640.BY19","X-2640","RNASeq"
"5169","X.2640.BY19.LE11","X-2640","RNASeq"
"5170","X.2640.BY19.LJ16","X-2640","RNASeq"
"5171","X.2640.CG97","X-2640","RNASeq"
"5172","X.2640.CL57","X-2640","RNASeq"
"5173","X.2640.HD01","X-2640","RNASeq"
"5174","X.2640.IN24","X-2640","RNASeq"
"5175","X.2640.LE11","X-2640","RNASeq"
"5176","X.2640.LE11.evus","X-2640","RNASeq"
"5177","X.2640.LF02","X-2640","RNASeq"
"5178","X.2640.LF27.evus","X-2640","RNASeq"
"5179","X.2640.LJ16","X-2640","RNASeq"
"5180","X.2640.LJ16.trab","X-2640","RNASeq"
"5181","X.2640.LK36","X-2640","RNASeq"
"5182","X.2640.LL71","X-2640","RNASeq"
"5183","X.2640.pael","X-2640","RNASeq"
"5184","X.2640.taen","X-2640","RNASeq"
"5185","X.2640.trab","X-2640","RNASeq"
"5186","X.2640.uned","X-2640","RNASeq"
"5187","X.2659.5FFU","X-2659","RNASeq"
"5188","X.2659.biib","X-2659","RNASeq"
"5189","X.2659.BK20","X-2659","RNASeq"
"5190","X.2659.BK20.LJ49","X-2659","RNASeq"
"5191","X.2659.BY19","X-2659","RNASeq"
"5192","X.2659.BY19.biib","X-2659","RNASeq"
"5193","X.2659.BY19.ceab","X-2659","RNASeq"
"5194","X.2659.BY19.ceab.enib","X-2659","RNASeq"
"5195","X.2659.BY19.enib","X-2659","RNASeq"
"5196","X.2659.BY19.LJ16","X-2659","RNASeq"
"5197","X.2659.ceab","X-2659","RNASeq"
"5198","X.2659.ceab.enib","X-2659","RNASeq"
"5199","X.2659.CG97","X-2659","RNASeq"
"5200","X.2659.CK20","X-2659","RNASeq"
"5201","X.2659.CL57","X-2659","RNASeq"
"5202","X.2659.enib","X-2659","RNASeq"
"5203","X.2659.HD01","X-2659","RNASeq"
"5204","X.2659.LE11","X-2659","RNASeq"
"5205","X.2659.LF27.biib","X-2659","RNASeq"
"5206","X.2659.LJ49","X-2659","RNASeq"
"5207","X.2659.LK36","X-2659","RNASeq"
"5208","X.2659.uned","X-2659","RNASeq"
"5209","X.2684.abne","X-2684","RNASeq"
"5210","X.2684.biib","X-2684","RNASeq"
"5211","X.2684.bipk","X-2684","RNASeq"
"5212","X.2684.BK20","X-2684","RNASeq"
"5213","X.2684.BK20.biib","X-2684","RNASeq"
"5214","X.2684.BK20.LD25","X-2684","RNASeq"
"5215","X.2684.BY19","X-2684","RNASeq"
"5216","X.2684.BY19.LJ16","X-2684","RNASeq"
"5217","X.2684.CL57","X-2684","RNASeq"
"5218","X.2684.fiab","X-2684","RNASeq"
"5219","X.2684.fiab.biib","X-2684","RNASeq"
"5220","X.2684.HD01","X-2684","RNASeq"
"5221","X.2684.IN24","X-2684","RNASeq"
"5222","X.2684.IN24.biib","X-2684","RNASeq"
"5223","X.2684.LE11","X-2684","RNASeq"
"5224","X.2684.LK36","X-2684","RNASeq"
"5225","X.2684.trib","X-2684","RNASeq"
"5226","X.2684.uned","X-2684","RNASeq"
"5227","X.2684.WN74","X-2684","RNASeq"
"5228","X.2700.biib","X-2700","RNASeq"
"5229","X.2700.BK20","X-2700","RNASeq"
"5230","X.2700.BK20.enib","X-2700","RNASeq"
"5231","X.2700.CG97","X-2700","RNASeq"
"5232","X.2700.CL57","X-2700","RNASeq"
"5233","X.2700.dane","X-2700","RNASeq"
"5234","X.2700.enib","X-2700","RNASeq"
"5235","X.2700.enib.biib","X-2700","RNASeq"
"5236","X.2700.LD25","X-2700","RNASeq"
"5237","X.2700.LD78","X-2700","RNASeq"
"5238","X.2700.LE11","X-2700","RNASeq"
"5239","X.2700.LE11.biib","X-2700","RNASeq"
"5240","X.2700.LE11.enib","X-2700","RNASeq"
"5241","X.2700.LG13","X-2700","RNASeq"
"5242","X.2700.TA66","X-2700","RNASeq"
"5243","X.2700.uned","X-2700","RNASeq"
"5244","X.2700.WN74","X-2700","RNASeq"
"5245","X.2723.biib","X-2723","RNASeq"
"5246","X.2723.BK20","X-2723","RNASeq"
"5247","X.2723.BK20.enib","X-2723","RNASeq"
"5248","X.2723.CG97","X-2723","RNASeq"
"5249","X.2723.CL57","X-2723","RNASeq"
"5250","X.2723.dane","X-2723","RNASeq"
"5251","X.2723.enib","X-2723","RNASeq"
"5252","X.2723.enib.biib","X-2723","RNASeq"
"5253","X.2723.LD25","X-2723","RNASeq"
"5254","X.2723.LD78","X-2723","RNASeq"
"5255","X.2723.LE11","X-2723","RNASeq"
"5256","X.2723.LE11.biib","X-2723","RNASeq"
"5257","X.2723.LE11.enib","X-2723","RNASeq"
"5258","X.2723.LG13","X-2723","RNASeq"
"5259","X.2723.TA66","X-2723","RNASeq"
"5260","X.2723.uned","X-2723","RNASeq"
"5261","X.2723.WN74","X-2723","RNASeq"
"5262","X.2753.biib","X-2753","RNASeq"
"5263","X.2753.BK20","X-2753","RNASeq"
"5264","X.2753.BK20.enib","X-2753","RNASeq"
"5265","X.2753.CG97","X-2753","RNASeq"
"5266","X.2753.CL57","X-2753","RNASeq"
"5267","X.2753.dane","X-2753","RNASeq"
"5268","X.2753.enib","X-2753","RNASeq"
"5269","X.2753.enib.biib","X-2753","RNASeq"
"5270","X.2753.LD25","X-2753","RNASeq"
"5271","X.2753.LD78","X-2753","RNASeq"
"5272","X.2753.LE11","X-2753","RNASeq"
"5273","X.2753.LE11.biib","X-2753","RNASeq"
"5274","X.2753.LE11.enib","X-2753","RNASeq"
"5275","X.2753.LG13","X-2753","RNASeq"
"5276","X.2753.TA66","X-2753","RNASeq"
"5277","X.2753.uned","X-2753","RNASeq"
"5278","X.2753.WN74","X-2753","RNASeq"
"5279","X.2761.LF27.biib","X-2761","RNASeq"
"5280","X.2780.BG98","X-2780","RNASeq"
"5281","X.2780.biib","X-2780","RNASeq"
"5282","X.2780.BK20","X-2780","RNASeq"
"5283","X.2780.BY19","X-2780","RNASeq"
"5284","X.2780.BY19.LE11","X-2780","RNASeq"
"5285","X.2780.BY19.LJ16","X-2780","RNASeq"
"5286","X.2780.CG97","X-2780","RNASeq"
"5287","X.2780.CL57","X-2780","RNASeq"
"5288","X.2780.HD01","X-2780","RNASeq"
"5289","X.2780.IN24","X-2780","RNASeq"
"5290","X.2780.LE11","X-2780","RNASeq"
"5291","X.2780.LE11.evus","X-2780","RNASeq"
"5292","X.2780.LF02","X-2780","RNASeq"
"5293","X.2780.LF27.evus","X-2780","RNASeq"
"5294","X.2780.LJ16","X-2780","RNASeq"
"5295","X.2780.LJ16.trab","X-2780","RNASeq"
"5296","X.2780.LK36","X-2780","RNASeq"
"5297","X.2780.LL71","X-2780","RNASeq"
"5298","X.2780.pael","X-2780","RNASeq"
"5299","X.2780.taen","X-2780","RNASeq"
"5300","X.2780.trab","X-2780","RNASeq"
"5301","X.2780.uned","X-2780","RNASeq"
"5302","X.2822.5FFU","X-2822","RNASeq"
"5303","X.2822.biib","X-2822","RNASeq"
"5304","X.2822.BK20","X-2822","RNASeq"
"5305","X.2822.BK20.LJ49","X-2822","RNASeq"
"5306","X.2822.BY19","X-2822","RNASeq"
"5307","X.2822.BY19.biib","X-2822","RNASeq"
"5308","X.2822.BY19.ceab","X-2822","RNASeq"
